onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
126.406	n/a	WORD	63203	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	BOYFRIEND	162	n/a	n/a	0	0	0
129.176	n/a	WORD	64588	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	HATCHET	691	n/a	n/a	0	0	0
131.962	n/a	WORD	65981	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	KNIFE	785	n/a	n/a	0	0	0
133.578	n/a	START	66789	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
134.468	n/a	DISTRACTOR	67234	n/a	LTP303	ltpFR2	22	1	n/a	n/a	n/a	n/a	0	0	0
134.48	n/a	PROB	67240	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	20	6	6	8
135.896	n/a	PROB	67948	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	20	6	9	5
137.398	n/a	PROB	68699	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	18	9	3	6
138.65	n/a	PROB	69325	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	6	3	1	2
139.566	n/a	PROB	69783	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	11	6	4	1
140.35	n/a	PROB	70175	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	17	5	6	6
141.618	n/a	PROB	70809	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	18	6	8	4
143.054	n/a	PROB	71527	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	12	4	6	2
144.156	n/a	PROB	72078	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	10	1	4	5
145.106	n/a	PROB	72553	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	13	2	9	2
147.24	n/a	PROB	73620	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	21	9	3	9
148.558	n/a	PROB	74279	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	18	8	3	7
149.96	n/a	PROB	74980	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	12	4	6	2
150.926	n/a	PROB	75463	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	19	9	5	5
152.278	n/a	PROB	76139	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	12	1	3	8
153.73	n/a	PROB	76865	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	15	2	7	6
155.148	n/a	PROB	77574	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	2	8	8	4
156.486	n/a	STOP	78243	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
159.368	n/a	REC_START	79684	n/a	LTP303	ltpFR2	22	1	n/a	n/a	n/a	n/a	0	0	0
160.18	n/a	REC_WORD	80090	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	HOOK	715	n/a	n/a	0	0	0
161.144	n/a	REC_WORD	80572	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	BOYFRIEND	162	n/a	n/a	0	0	0
162.274	n/a	REC_WORD	81137	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	HATCHET	691	n/a	n/a	0	0	0
163.4	n/a	REC_WORD	81700	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	KNIFE	785	n/a	n/a	0	0	0
164.654	n/a	REC_WORD	82327	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	PADDING	999	n/a	n/a	0	0	0
165.672	n/a	REC_WORD	82836	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	CELLAR	267	n/a	n/a	0	0	0
166.998	n/a	REC_WORD	83499	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	HORNET	718	n/a	n/a	0	0	0
168.142	n/a	REC_WORD	84071	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	WASP	1593	n/a	n/a	0	0	0
169.322	n/a	REC_WORD	84661	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	PLAYGROUND	1087	n/a	n/a	0	0	0
170.458	n/a	REC_WORD	85229	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	SIDEWALK	1303	n/a	n/a	0	0	0
171.596	n/a	REC_WORD	85798	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	SEAGULL	1261	n/a	n/a	0	0	0
172.874	n/a	REC_WORD	86437	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	TABLE	1426	n/a	n/a	0	0	0
174.394	n/a	REC_WORD	87197	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	SPONGE	1355	n/a	n/a	0	0	0
176.45	n/a	REC_WORD	88225	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	COSTUME	383	n/a	n/a	0	0	0
177.57	n/a	REC_WORD	88785	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	POWDER	1117	n/a	n/a	0	0	0
178.596	n/a	REC_WORD	89298	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	TUTU	1524	n/a	n/a	0	0	0
179.774	n/a	REC_WORD	89887	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	GARBAGE	622	n/a	n/a	0	0	0
180.828	n/a	REC_WORD	90414	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	PIANO	1057	n/a	n/a	0	0	0
181.95	n/a	REC_WORD	90975	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	BATHTUB	100	n/a	n/a	0	0	0
183.062	n/a	REC_WORD	91531	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	CRAYON	401	n/a	n/a	0	0	0
184.06	n/a	REC_WORD	92030	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	SLOPE	1328	n/a	n/a	0	0	0
185.226	n/a	REC_WORD	92613	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	LAVA	804	n/a	n/a	0	0	0
186.356	n/a	REC_WORD	93178	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	QUARTER	1148	n/a	n/a	0	0	0
187.488	n/a	REC_WORD	93744	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	TUBA	1515	n/a	n/a	0	0	0
250.012	n/a	WORD	125006	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	MEAT	883	n/a	n/a	0	0	0
252.746	n/a	WORD	126373	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	BEEF	113	n/a	n/a	0	0	0
255.282	n/a	WORD	127641	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	OYSTER	995	n/a	n/a	0	0	0
257.768	n/a	WORD	128884	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	RIFLE	1192	n/a	n/a	0	0	0
260.302	n/a	WORD	130151	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	ANKLE	24	n/a	n/a	0	0	0
262.906	n/a	WORD	131453	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	PIMPLE	1071	n/a	n/a	0	0	0
265.54	n/a	WORD	132770	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	BLADE	134	n/a	n/a	0	0	0
268.194	n/a	WORD	134097	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	CLIMBER	323	n/a	n/a	0	0	0
270.678	n/a	WORD	135339	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	SUMMIT	1405	n/a	n/a	0	0	0
273.182	n/a	WORD	136591	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	SISTER	1312	n/a	n/a	0	0	0
275.766	n/a	WORD	137883	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	FLIPPER	580	n/a	n/a	0	0	0
278.486	n/a	WORD	139243	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	MARKER	870	n/a	n/a	0	0	0
281.006	n/a	WORD	140503	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	COMET	353	n/a	n/a	0	0	0
283.806	n/a	WORD	141903	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	PILOT	1070	n/a	n/a	0	0	0
286.61	n/a	WORD	143305	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	DRINK	498	n/a	n/a	0	0	0
289.412	n/a	WORD	144706	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	MEDAL	885	n/a	n/a	0	0	0
292.246	n/a	WORD	146123	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	POCKET	1093	n/a	n/a	0	0	0
294.948	n/a	WORD	147474	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	PARROT	1015	n/a	n/a	0	0	0
297.634	n/a	WORD	148817	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	FOOT	590	n/a	n/a	0	0	0
300.32	n/a	WORD	150160	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	HEART	697	n/a	n/a	0	0	0
302.922	n/a	WORD	151461	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	RAZOR	1171	n/a	n/a	0	0	0
305.392	n/a	WORD	152696	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	TWEEZERS	1526	n/a	n/a	0	0	0
308.112	n/a	WORD	154056	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	NECKLACE	940	n/a	n/a	0	0	0
310.912	n/a	WORD	155456	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	BULLET	194	n/a	n/a	0	0	0
312.514	n/a	START	156257	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
313.526	n/a	DISTRACTOR	156763	n/a	LTP303	ltpFR2	22	2	n/a	n/a	n/a	n/a	0	0	0
313.532	n/a	PROB	156766	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	13	8	3	2
314.984	n/a	PROB	157492	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	17	9	7	1
316.268	n/a	PROB	158134	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	14	4	5	5
317.234	n/a	PROB	158617	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	16	5	5	6
318.252	n/a	PROB	159126	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	19	7	5	7
320.056	n/a	PROB	160028	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	21	7	5	9
321.772	n/a	PROB	160886	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	20	9	6	5
323.09	n/a	PROB	161545	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	16	1	6	9
324.308	n/a	PROB	162154	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	18	3	8	7
325.576	n/a	PROB	162788	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	15	9	1	5
326.576	n/a	PROB	163288	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	20	3	8	9
328.428	n/a	PROB	164214	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	15	3	4	8
330.262	n/a	PROB	165131	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	13	1	4	8
331.846	n/a	PROB	165923	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	21	9	9	3
333.216	n/a	PROB	166608	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	17	4	7	6
334.95	n/a	PROB	167475	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	13	4	1	8
335.96	n/a	STOP	167980	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
338.32	n/a	REC_START	169160	n/a	LTP303	ltpFR2	22	2	n/a	n/a	n/a	n/a	0	0	0
339.06	n/a	REC_WORD	169530	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	TWEEZERS	1526	n/a	n/a	0	0	0
340.108	n/a	REC_WORD	170054	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	NECKLACE	940	n/a	n/a	0	0	0
341.268	n/a	REC_WORD	170634	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	BULLET	194	n/a	n/a	0	0	0
344.986	n/a	REC_WORD	172493	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	MEAT	883	n/a	n/a	0	0	0
345.954	n/a	REC_WORD	172977	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	BEEF	113	n/a	n/a	0	0	0
346.926	n/a	REC_WORD	173463	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	OYSTER	995	n/a	n/a	0	0	0
347.926	n/a	REC_WORD	173963	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	RIFLE	1192	n/a	n/a	0	0	0
349.002	n/a	REC_WORD	174501	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	ANKLE	24	n/a	n/a	0	0	0
350.044	n/a	REC_WORD	175022	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	PIMPLE	1071	n/a	n/a	0	0	0
351.13	n/a	REC_WORD	175565	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	BLADE	134	n/a	n/a	0	0	0
352.39	n/a	REC_WORD	176195	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	CLIMBER	323	n/a	n/a	0	0	0
353.342	n/a	REC_WORD	176671	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	SUMMIT	1405	n/a	n/a	0	0	0
354.338	n/a	REC_WORD	177169	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	SISTER	1312	n/a	n/a	0	0	0
356.174	n/a	REC_WORD	178087	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	FLIPPER	580	n/a	n/a	0	0	0
357.396	n/a	REC_WORD	178698	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	MARKER	870	n/a	n/a	0	0	0
360.846	n/a	REC_WORD	180423	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	PILOT	1070	n/a	n/a	0	0	0
361.852	n/a	REC_WORD	180926	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	COMET	353	n/a	n/a	0	0	0
364.38	n/a	REC_WORD	182190	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	DRINK	498	n/a	n/a	0	0	0
365.612	n/a	REC_WORD_VV	182806	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	<>	-1	n/a	n/a	0	0	0
367.218	n/a	REC_WORD	183609	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	PARROT	1015	n/a	n/a	0	0	0
368.294	n/a	REC_WORD	184147	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	FOOT	590	n/a	n/a	0	0	0
369.632	n/a	REC_WORD	184816	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	HEART	697	n/a	n/a	0	0	0
370.884	n/a	REC_WORD	185442	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	RAZOR	1171	n/a	n/a	0	0	0
375.846	n/a	REC_WORD	187923	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	TWEEZERS	1526	n/a	n/a	0	0	0
428.912	n/a	WORD	214456	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	CRITIC	410	n/a	n/a	0	0	0
431.632	n/a	WORD	215816	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	CUSTARD	429	n/a	n/a	0	0	0
434.168	n/a	WORD	217084	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	TORTOISE	1486	n/a	n/a	0	0	0
436.886	n/a	WORD	218443	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	HEADBAND	696	n/a	n/a	0	0	0
439.622	n/a	WORD	219811	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	VIKING	1565	n/a	n/a	0	0	0
442.308	n/a	WORD	221154	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	ARM	38	n/a	n/a	0	0	0
445.094	n/a	WORD	222547	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	ISLAND	745	n/a	n/a	0	0	0
447.646	n/a	WORD	223823	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	STUDENT	1395	n/a	n/a	0	0	0
450.15	n/a	WORD	225075	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	CLAM	315	n/a	n/a	0	0	0
452.866	n/a	WORD	226433	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	WARDROBE	1587	n/a	n/a	0	0	0
455.668	n/a	WORD	227834	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	COUNTRY	388	n/a	n/a	0	0	0
458.372	n/a	WORD	229186	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	JAPAN	749	n/a	n/a	0	0	0
461.092	n/a	WORD	230546	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	AWARD	63	n/a	n/a	0	0	0
463.91	n/a	WORD	231955	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	SALAD	1224	n/a	n/a	0	0	0
466.594	n/a	WORD	233297	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	JURY	766	n/a	n/a	0	0	0
469.264	n/a	WORD	234632	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	PIZZA	1079	n/a	n/a	0	0	0
471.766	n/a	WORD	235883	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	SANDWICH	1232	n/a	n/a	0	0	0
474.268	n/a	WORD	237134	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	FOX	598	n/a	n/a	0	0	0
476.82	n/a	WORD	238410	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	TWISTER	1530	n/a	n/a	0	0	0
479.49	n/a	WORD	239745	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	DORM	488	n/a	n/a	0	0	0
482.292	n/a	WORD	241146	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	SHELTER	1282	n/a	n/a	0	0	0
484.794	n/a	WORD	242397	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	WRIST	1626	n/a	n/a	0	0	0
487.33	n/a	WORD	243665	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	CARROT	249	n/a	n/a	0	0	0
489.932	n/a	WORD	244966	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	PISTOL	1075	n/a	n/a	0	0	0
491.55	n/a	START	245775	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
492.424	n/a	DISTRACTOR	246212	n/a	LTP303	ltpFR2	22	3	n/a	n/a	n/a	n/a	0	0	0
492.45	n/a	PROB	246225	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	11	2	8	1
494.384	n/a	PROB	247192	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	21	7	7	7
495.452	n/a	PROB	247726	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	13	1	4	8
496.536	n/a	PROB	248268	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	17	1	7	9
498.322	n/a	PROB	249161	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	14	8	1	5
499.74	n/a	PROB	249870	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	6	1	3	2
500.74	n/a	PROB	250370	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	15	5	2	8
501.942	n/a	PROB	250971	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	9	7	1	1
502.958	n/a	PROB	251479	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	15	9	4	2
504.694	n/a	PROB	252347	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	10	1	1	8
506.112	n/a	PROB	253056	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	8	2	5	1
