metric,role,model,coef_per_sd,odds_ratio,se,ci_low,ci_high,p_approx,direction,remembered_mean,forgotten_mean
raw_cosine,MAIN,logistic GLMM (BinomialBayesMixedGLM VB; +C(session); 1|subject+1|word),-0.029064131651880917,0.9713541679216858,0.031386905171585794,0.9133990066260215,1.0329865838414967,0.35444834030178063,no different,0.8462748729149071,0.8471106904590997
raw_cosine,MAIN,logistic + C(session)+C(subject) FE + cluster-robust SE (by subject),-0.02898176748306302,0.9714341759952084,0.03272131895577376,0.9110892892618268,1.0357759326268359,0.3757710497142718,no different,0.8462748729149071,0.8471106904590997
centered_cosine,SUPPLEMENTARY,logistic GLMM (BinomialBayesMixedGLM VB; +C(session); 1|subject+1|word),-0.005392509944758562,0.9946220035372425,0.0312814066199004,0.9354719974878795,1.0575120715286361,0.863133238866195,no different,0.007230702531486543,0.00745458959320022
centered_cosine,SUPPLEMENTARY,logistic + C(session)+C(subject) FE + cluster-robust SE (by subject),-0.005880616424352907,0.9941366405566131,0.033296991426902664,0.9313300805816468,1.0611787170881,0.8598139184492174,no different,0.007230702531486543,0.00745458959320022
true_word_percentile,SUPPLEMENTARY,logistic GLMM (BinomialBayesMixedGLM VB; +C(session); 1|subject+1|word),-0.02446392810430772,0.9758328884257115,0.03133789347281012,0.9176986600177939,1.0376497946665884,0.4350083462560299,no different,0.4954145956324356,0.5011616754551785
true_word_percentile,SUPPLEMENTARY,logistic + C(session)+C(subject) FE + cluster-robust SE (by subject),-0.024419516993986912,0.9758762272101286,0.033321470378185815,0.914179443746892,1.041736846467034,0.46365216547297394,no different,0.4954145956324356,0.5011616754551785
centered_true_word_percentile,SUPPLEMENTARY,logistic GLMM (BinomialBayesMixedGLM VB; +C(session); 1|subject+1|word),0.010298695562705644,1.0103519096495255,0.031315127667935684,0.9502036445588264,1.0743075836195082,0.7422517896966423,no different,0.5267146369035869,0.5222429608994129
centered_true_word_percentile,SUPPLEMENTARY,logistic + C(session)+C(subject) FE + cluster-robust SE (by subject),0.009735380390539797,1.0097829233639428,0.038923719323455674,0.9356126649701593,1.0898329944581842,0.8024989262038682,no different,0.5267146369035869,0.5222429608994129
