trial_row_index,word,peers_row_index,matched,embedding_l2_norm
81,NECKLACE,326,True,2105.345458984375
82,TORTOISE,522,True,2137.429931640625
83,NAPKIN,325,True,2000.27490234375
84,ORANGE,337,True,2205.87939453125
85,PLIERS,386,True,1872.3909912109375
86,EYELASH,169,True,2053.15576171875
87,SUBWAY,497,True,1963.455078125
88,SPARROW,478,True,2169.516845703125
89,DONOR,150,True,2238.97509765625
90,FOREST,188,True,2352.541259765625
91,BANQUET,24,True,2069.476806640625
92,SLUG,470,True,2165.040283203125
93,FRUIT,197,True,2242.13037109375
94,VALVE,547,True,2230.105712890625
95,ZEBRA,574,True,2241.27001953125
96,GRAVEL,215,True,2443.14111328125
97,GOBLIN,212,True,1903.3509521484375
98,COSTUME,115,True,2156.471923828125
99,BRAKE,49,True,2237.874267578125
100,AGENT,2,True,2300.3427734375
101,OMELET,335,True,2007.51513671875
102,FLUTE,184,True,2220.949951171875
103,PERMIT,370,True,2345.2978515625
104,SIDEWALK,461,True,2052.055419921875
105,COTTAGE,116,True,2308.98779296875
106,MOP,319,True,2079.942138671875
107,BOUQUET,45,True,2107.839599609375
108,SHORTCAKE,455,True,1885.3546142578125
109,LOFT,290,True,2175.555908203125
110,PERFUME,369,True,2054.434326171875
111,ONION,336,True,2032.3697509765625
112,CAFE,68,True,2348.2275390625
113,ROBBER,423,True,2016.1868896484375
114,MAILBOX,297,True,2153.50439453125
115,DAISY,138,True,2177.9541015625
116,TURNIP,535,True,2004.3941650390625
117,LUMBER,294,True,1991.405029296875
118,COOKBOOK,113,True,2277.167236328125
119,ACTOR,0,True,2337.7880859375
120,QUARTER,408,True,2126.83984375
121,DRAGON,153,True,2318.463134765625
122,BARREL,26,True,2114.33544921875
123,PEBBLE,363,True,2197.20263671875
124,LAKE,274,True,2397.632568359375
125,GIRL,208,True,2165.50634765625
126,KETCHUP,263,True,2149.76708984375
127,TREAT,526,True,2322.770751953125
128,PATIENT,359,True,2159.2060546875
129,OINTMENT,334,True,2052.006103515625
130,BARLEY,25,True,2131.1962890625
131,CANDY,71,True,2275.139892578125
132,BANJO,21,True,2239.687744140625
133,POPCORN,392,True,2019.436767578125
134,RELISH,419,True,2109.2197265625
135,SALAD,432,True,2188.03466796875
136,SCALLOP,437,True,2091.529541015625
137,SALMON,433,True,2296.122802734375
138,PEPPER,367,True,2269.99462890625
139,VIKING,551,True,2123.949462890625
140,MARS,305,True,2066.212158203125
141,PLUTO,387,True,1943.0069580078125
142,TUBA,532,True,2064.471435546875
143,KNAPSACK,267,True,1901.4217529296875
144,DRAWING,154,True,2098.862548828125
145,FRAME,191,True,2263.6943359375
146,SWORD,508,True,2320.9033203125
147,RADISH,412,True,2221.1572265625
148,CANYON,72,True,2174.38427734375
149,TUNNEL,533,True,2146.089599609375
150,BUBBLE,57,True,2055.625244140625
151,BABY,16,True,2372.4990234375
152,MOTOR,321,True,2387.320068359375
153,BALLOON,20,True,2093.99560546875
154,HARP,226,True,1984.26513671875
155,MILK,314,True,2378.14697265625
156,ARM,9,True,2154.9228515625
157,SUNRISE,500,True,2142.44287109375
158,DAUGHTER,142,True,2218.12939453125
159,RATTLE,414,True,1976.6138916015625
160,SUNSET,501,True,2239.706787109375
161,LIGHTNING,283,True,2022.2581787109375
162,QUAIL,407,True,2086.94580078125
163,SPOUSE,484,True,2085.3935546875
164,WIDOW,561,True,2268.732421875
165,HAND,224,True,2155.886474609375
166,CHEMIST,86,True,2152.447265625
167,BEAKER,29,True,2055.74169921875
168,HELMET,232,True,2149.51025390625
169,SUITCASE,498,True,1907.631591796875
170,FOREHEAD,187,True,2063.80517578125
171,FREEZER,194,True,2088.414794921875
172,DINER,146,True,2470.627197265625
173,RAZOR,415,True,2059.456787109375
174,XEROX,570,True,1971.1961669921875
175,COD,102,True,2209.832275390625
176,JELLY,256,True,2151.575927734375
177,SILK,462,True,2163.503173828125
178,PADDING,346,True,1956.433837890625
179,RAFT,413,True,2020.802001953125
180,CARROT,75,True,2264.70947265625
181,BUNNY,62,True,2128.6123046875
182,SEAL,447,True,2609.075439453125
183,BUTCHER,65,True,1958.0194091796875
184,COCKTAIL,100,True,2121.46240234375
185,PILOT,376,True,2265.235107421875
186,FRECKLE,193,True,1946.967041015625
187,HUMAN,243,True,2346.6083984375
188,OX,342,True,2024.8753662109375
189,SCARF,440,True,2046.7628173828125
190,TART,511,True,2081.770263671875
191,MEAT,310,True,2213.800048828125
192,INMATE,250,True,1922.1785888671875
193,BRIEFCASE,54,True,2002.39501953125
194,ROBOT,425,True,2209.306884765625
195,TWISTER,540,True,2115.9248046875
196,PIZZA,380,True,2134.185546875
197,PIGEON,374,True,2176.654541015625
198,CROWN,132,True,2130.68896484375
199,BASEMENT,27,True,2100.2900390625
200,GARDEN,202,True,2392.342529296875
201,BLUEPRINT,42,True,2061.969970703125
202,CELLAR,82,True,2155.318603515625
203,OUTFIT,340,True,2214.715087890625
204,REBEL,416,True,1928.650146484375
205,PLAYGROUND,384,True,2052.991455078125
206,BANKER,23,True,2162.36279296875
207,LIZARD,288,True,1999.8671875
208,PUDDING,403,True,2018.783935546875
209,JELLO,255,True,2028.4788818359375
210,MARKET,303,True,2253.052734375
211,SUPPER,502,True,2366.524658203125
212,DRILL,157,True,2234.164306640625
213,COIN,104,True,2175.759521484375
214,PERCH,368,True,2117.72998046875
215,TROUT,530,True,2173.74609375
216,SPONGE,481,True,2132.342041015625
217,PAIL,348,True,2089.315185546875
218,BUGGY,60,True,2032.044189453125
219,CARRIAGE,74,True,2195.431396484375
220,SLIME,468,True,2168.412109375
221,PASSAGE,356,True,2216.493408203125
222,JURY,261,True,2119.428955078125
223,STAPLE,488,True,1966.3411865234375
224,REPORT,420,True,2379.413818359375
225,COMPASS,108,True,2307.578369140625
226,ATLAS,12,True,2317.9619140625
227,ORCHID,338,True,2170.515380859375
228,MATTRESS,309,True,1927.1051025390625
229,HERO,233,True,2294.5390625
230,SHELF,451,True,2019.2960205078125
231,BATHTUB,28,True,2133.707763671875
232,LASER,277,True,2274.555908203125
233,SOFTBALL,476,True,2061.21240234375
234,BOX,46,True,2271.804931640625
235,BULLET,61,True,2121.609375
236,UNCLE,544,True,2333.037841796875
237,MOTEL,320,True,1979.4774169921875
238,CRUTCH,133,True,2077.190673828125
239,TILE,519,True,1935.7318115234375
240,MUSTARD,324,True,2246.53955078125
241,APPLE,7,True,2296.2705078125
242,OZONE,344,True,1998.9564208984375
243,DRIVER,159,True,2280.133056640625
244,OYSTER,343,True,2040.380859375
245,STICKER,491,True,2106.39892578125
246,DASHBOARD,141,True,2181.820068359375
247,CORAL,114,True,2366.382080078125
248,CRAB,123,True,2186.25341796875
249,MARKER,302,True,2049.9228515625
250,GUITAR,221,True,2372.351806640625
251,PREACHER,398,True,2018.982177734375
252,CUPBOARD,134,True,2042.450927734375
253,CITRUS,92,True,1974.06396484375
254,LION,285,True,2155.39453125
255,SKILLET,465,True,2028.4678955078125
256,CLAM,93,True,2181.682373046875
257,PEDAL,365,True,2023.0467529296875
258,BIKE,34,True,2385.489501953125
259,EAGLE,163,True,2360.13330078125
260,LUNCH,295,True,2270.56787109375
261,TWIG,539,True,2006.2918701171875
262,PASTRY,358,True,1975.0692138671875
263,HEART,230,True,2274.523681640625
264,MISSILE,315,True,2243.876708984375
265,TAXI,512,True,2166.38525390625
266,HIKER,235,True,1923.288818359375
267,MARROW,304,True,2062.17138671875
268,BODY,44,True,2417.588623046875
269,PIMPLE,377,True,1967.625244140625
270,ISLAND,251,True,2573.35986328125
271,PORK,393,True,1920.182861328125
272,PIANO,371,True,2190.0703125
273,NIGHTGOWN,328,True,2099.75341796875
274,CLOTHES,97,True,2133.94970703125
275,PATROL,360,True,2042.514892578125
276,JOURNAL,257,True,2364.880615234375
277,FOX,189,True,2155.106201171875
278,CLAMP,94,True,2328.771240234375
279,SUMMIT,499,True,2210.209716796875
280,SEAGULL,446,True,2094.89599609375
281,CABIN,67,True,2133.6357421875
282,LONDON,291,True,2302.395263671875
283,FRANCE,192,True,2340.466796875
284,ITEM,252,True,2226.5361328125
285,GREASE,216,True,2158.63037109375
286,LIPSTICK,286,True,2052.464111328125
287,TROMBONE,529,True,2078.178466796875
288,CREATURE,126,True,2170.656005859375
289,JEANS,254,True,2254.1640625
290,SHORTS,456,True,1994.00830078125
291,SERVER,449,True,2136.355224609375
292,GRAPE,213,True,2273.95751953125
293,LADDER,271,True,2182.34033203125
294,COBRA,99,True,2430.068115234375
295,COUNTY,119,True,2333.77197265625
296,DOUGHNUT,152,True,2047.844482421875
297,CYCLONE,137,True,2135.98388671875
298,SKIRT,466,True,1961.203125
299,WAGON,553,True,2079.13427734375
300,COURSE,120,True,2362.967041015625
301,BLOUSE,41,True,2095.31982421875
302,COUNTRY,118,True,2265.623046875
303,STOMACH,492,True,2091.281005859375
304,GAZELLE,205,True,1913.7159423828125
305,MONSTER,318,True,2311.9013671875
306,CHIPMUNK,89,True,1933.7484130859375
307,GIFT,207,True,2305.064453125
308,FLEET,180,True,2273.16650390625
309,COLONEL,106,True,2057.104736328125
310,CONTRACT,110,True,2362.1953125
311,ICING,246,True,2119.427978515625
312,FRAGRANCE,190,True,2031.4088134765625
313,CAPTIVE,73,True,2074.361328125
314,CONVICT,111,True,2229.25048828125
315,TRANSPLANT,525,True,2129.1630859375
316,SWITCH,507,True,2233.099609375
317,NEUTRON,327,True,2086.21044921875
318,IDOL,247,True,2167.331298828125
319,PARTNER,355,True,2278.56982421875
320,GALLON,199,True,2018.09716796875
321,ANTLER,6,True,2117.92529296875
322,LOVER,292,True,1903.086181640625
323,MILDEW,313,True,2027.9486083984375
324,POLICE,391,True,2299.502685546875
325,COMET,107,True,2177.762939453125
326,THREAD,517,True,2054.050048828125
327,JUNGLE,260,True,2155.3173828125
328,AWARD,15,True,2321.376708984375
329,SHERIFF,453,True,2178.328369140625
330,CURTAIN,135,True,2092.01025390625
331,BADGE,19,True,2160.7802734375
332,VIRUS,552,True,2141.866943359375
333,CASKET,78,True,2153.250244140625
334,BOYFRIEND,47,True,2074.873779296875
335,FRIEND,196,True,2388.78955078125
336,NOVEL,331,True,2229.666259765625
337,MARSH,306,True,2135.9892578125
338,SHOVEL,458,True,1935.4229736328125
339,GLOVE,211,True,2256.01220703125
340,ELBOW,165,True,2076.84375
341,TOMBSTONE,521,True,1945.2706298828125
342,BUCKET,58,True,2215.346923828125
343,BOARD,43,True,2366.45849609375
344,STREAM,495,True,2299.386962890625
345,WORLD,567,True,2489.825439453125
346,CATCHER,79,True,2158.154296875
347,JUDGE,258,True,2304.52294921875
348,SUSPECT,504,True,2184.695556640625
349,ANKLE,5,True,2046.757568359375
350,PLAZA,385,True,2341.1650390625
351,CATTLE,80,True,2069.045654296875
352,WRENCH,568,True,2125.12646484375
353,BRANDY,51,True,2071.30517578125
354,EMPIRE,166,True,2186.6142578125
355,FRIAR,195,True,2078.920654296875
356,SHOULDER,457,True,2077.520751953125
357,CHURCH,90,True,2513.759521484375
358,TEMPLE,514,True,2228.445068359375
359,GRAVE,214,True,2349.014404296875
360,WASP,558,True,2078.035400390625
361,DRINK,158,True,2365.76806640625
362,CHAMPAGNE,83,True,2153.947998046875
363,LEOPARD,281,True,2016.3319091796875
364,DIVER,147,True,2399.101318359375
365,CRICKET,129,True,2132.49609375
366,TERMITE,515,True,2040.5130615234375
367,HONEY,236,True,2053.259765625
368,CHEST,87,True,2348.13671875
369,TURKEY,534,True,2137.221435546875
370,COOK,112,True,2474.9326171875
371,GLASS,209,True,2269.481689453125
372,BANK,22,True,2284.755859375
373,DIME,145,True,2148.8857421875
374,COFFEE,103,True,2264.26123046875
375,MESSAGE,312,True,2199.02978515625
376,STAMP,487,True,2362.119384765625
377,TOASTER,520,True,2048.766357421875
378,HORSE,240,True,2222.960205078125
379,PAPER,351,True,2339.239013671875
380,QUEEN,409,True,2367.723388671875
381,KLEENEX,266,True,1960.7734375
382,BROTHER,56,True,2302.19677734375
383,BINDER,35,True,2110.469970703125
384,SHARK,450,True,2425.935546875
385,POSSUM,395,True,1979.0777587890625
386,BEAVER,31,True,2187.780029296875
387,SCALPEL,438,True,1908.07763671875
388,DENTIST,144,True,2124.138916015625
389,BACKBONE,17,True,2077.54248046875
390,SCOTCH,442,True,1971.280517578125
391,WASHER,557,True,2156.676025390625
392,SLOPE,469,True,2014.069091796875
393,UMPIRE,543,True,2135.808837890625
394,LAGOON,273,True,2114.88818359375
395,VALLEY,546,True,2244.326171875
396,WHISKERS,559,True,1987.6572265625
397,FILM,173,True,2190.662109375
398,OFFICE,333,True,2206.049072265625
399,CLIMBER,95,True,2067.883056640625
400,APRON,8,True,2077.204833984375
401,WORKER,566,True,2199.996826171875
402,PADDLE,347,True,1986.2452392578125
403,PRINCE,400,True,2201.022216796875
404,PARSLEY,354,True,2012.28759765625
405,FUNGUS,198,True,2158.63720703125
406,DORM,151,True,2192.24853515625
407,BACON,18,True,2454.370849609375
408,LILY,284,True,2252.6123046875
409,INFANT,249,True,2199.6591796875
410,NURSE,332,True,2312.07861328125
411,CHAPEL,84,True,2226.141845703125
412,CROSS,131,True,2247.914794921875
413,CUSTARD,136,True,1999.4862060546875
414,WITNESS,564,True,2248.515869140625
415,AIRPORT,4,True,2470.0458984375
416,BISON,36,True,2176.833984375
417,YARN,572,True,2215.840576171875
418,SNAKE,474,True,2235.17041015625
419,BLOCKADE,40,True,2088.457275390625
420,BRICK,53,True,2200.263671875
421,PUDDLE,404,True,2146.982666015625
422,MUFFIN,322,True,2142.979248046875
423,PRIMATE,399,True,2142.72314453125
424,COUSIN,121,True,2048.285400390625
425,BURGLAR,64,True,2011.6993408203125
426,FIREMAN,175,True,2213.051513671875
427,PALACE,349,True,2257.141845703125
428,PRINCESS,401,True,2226.93359375
429,MASK,307,True,2272.41357421875
430,POWDER,397,True,2108.338134765625
431,FLOWER,183,True,2115.427001953125
432,CEILING,81,True,2208.8056640625
433,GARBAGE,201,True,2230.3759765625
434,CAMEL,69,True,2050.166259765625
435,STOVE,494,True,2178.77783203125
436,PISTOL,378,True,2160.24755859375
437,EGYPT,164,True,2406.822021484375
438,SPIDER,480,True,2145.919677734375
439,COCOON,101,True,2220.01904296875
440,TRENCH,527,True,1994.334228515625
441,LAVA,278,True,2315.777099609375
442,LADY,272,True,2436.376708984375
443,PLASTER,382,True,2136.425048828125
444,MACHINE,296,True,2177.330810546875
445,HOSTESS,241,True,2249.6484375
446,WAITER,554,True,2182.0107421875
447,ULCER,542,True,1926.123779296875
448,YOLK,573,True,1996.20654296875
449,BREAST,52,True,2266.7666015625
450,CIGAR,91,True,2162.351318359375
451,MISTER,316,True,2380.8115234375
452,FINGER,174,True,2129.563720703125
453,PARROT,353,True,2075.281982421875
454,STATUE,490,True,2041.7664794921875
455,CONCERT,109,True,2456.974365234375
456,MUMMY,323,True,2296.641357421875
457,LUGGAGE,293,True,2214.91162109375
458,CANAL,70,True,2268.649169921875
459,RIVER,422,True,2319.514404296875
460,JUGGLER,259,True,2191.60205078125
461,CLOUD,98,True,2193.97998046875
462,DRESSER,156,True,2136.4423828125
463,TOURIST,523,True,1993.9464111328125
464,VICTIM,550,True,2204.436767578125
465,SPHINX,479,True,1924.0045166015625
466,LODGE,289,True,2170.487060546875
467,WINDOW,563,True,2224.04931640625
468,DANCER,139,True,2124.623779296875
469,LEG,280,True,2348.45849609375
470,HORNET,239,True,1961.71875
471,GRIZZLY,218,True,2148.607666015625
472,BEAST,30,True,2424.939208984375
473,BROOK,55,True,2175.75537109375
474,FIREPLACE,176,True,2125.58935546875
475,STAKE,485,True,2160.653076171875
476,FIDDLE,172,True,2155.1181640625
477,SLIDE,467,True,2338.60888671875
478,SMOG,471,True,2099.83984375
479,LABEL,269,True,2179.474609375
480,HEDGE,231,True,2135.272216796875
481,DENIM,143,True,2131.993408203125
482,TURTLE,536,True,2184.8876953125
483,SHRUB,459,True,2170.83154296875
484,BRANCH,50,True,2201.320068359375
485,HOOK,238,True,2139.807373046875
486,TWEEZERS,538,True,2012.724365234375
487,LAMP,275,True,2224.991455078125
488,FLASHLIGHT,178,True,2211.19921875
489,TABLET,510,True,2064.00927734375
490,WIFE,562,True,2499.76708984375
491,LACE,270,True,2234.893310546875
492,PARENT,352,True,2572.268798828125
493,SISTER,463,True,2432.67724609375
494,GHETTO,206,True,2005.57958984375
495,HEADBAND,229,True,2145.066162109375
496,PISTON,379,True,2122.39306640625
497,HOOD,237,True,2093.870361328125
498,PIGMENT,375,True,1931.458251953125
499,KIDNEY,264,True,2005.4317626953125
500,RABBIT,410,True,2345.411865234375
501,VAGRANT,545,True,1997.4010009765625
502,PICNIC,372,True,2063.334716796875
503,KITCHEN,265,True,2266.835693359375
504,SCARECROW,439,True,2160.46826171875
505,PEANUT,362,True,2129.247802734375
506,STALLION,486,True,2037.5008544921875
507,SNAIL,473,True,2193.84375
508,VELVET,548,True,2083.9873046875
509,NOMAD,329,True,1991.080322265625
510,COWBOY,122,True,2084.426025390625
511,GLOBE,210,True,2111.462646484375
512,CRAYON,125,True,2058.16455078125
513,CHAUFFEUR,85,True,2258.59423828125
514,HATCHET,227,True,2005.1395263671875
515,KNIFE,268,True,2085.61572265625
516,DANDRUFF,140,True,2013.17724609375
517,HOUND,242,True,2238.493408203125
518,PUPPY,406,True,2081.87158203125
519,SIBLING,460,True,1990.427978515625
520,SADDLE,431,True,1971.470947265625
521,SURVEY,503,True,2190.474365234375
522,FARMER,170,True,2047.8074951171875
523,FLESH,181,True,2153.181396484375
524,RECORD,418,True,2180.54931640625
525,YACHT,571,True,2141.71337890625
526,SAUSAGE,436,True,2125.38720703125
527,LIVER,287,True,2284.3544921875
528,BUG,59,True,2224.707275390625
529,HANDBAG,225,True,2105.936767578125
530,PENGUIN,366,True,2076.38232421875
531,HUSBAND,244,True,2174.532470703125
532,LETTUCE,282,True,1983.406982421875
533,RUST,430,True,2100.657470703125
534,THRONE,518,True,1933.8765869140625
535,COUCH,117,True,2342.706298828125
536,TABLE,509,True,2143.565673828125
537,ROD,427,True,2150.447509765625
538,SANDWICH,435,True,2152.114990234375
539,TRUCK,531,True,2057.42626953125
540,GUARD,220,True,2223.94091796875
541,POET,389,True,2209.637939453125
542,BEEF,32,True,2309.108642578125
543,TRACTOR,524,True,2003.404052734375
544,PORTRAIT,394,True,2052.27001953125
545,GRILL,217,True,2197.587890625
546,CABBAGE,66,True,2159.10888671875
547,DUSTPAN,162,True,1909.5665283203125
548,DUST,161,True,2281.001953125
549,WARDROBE,556,True,1867.6712646484375
550,SCRIBBLE,443,True,2126.164794921875
551,SODA,475,True,2348.729736328125
552,ASIA,11,True,2312.27001953125
553,STAR,489,True,2306.537109375
554,SHIRT,454,True,2151.149658203125
555,LAPEL,276,True,2017.671630859375
556,SERVANT,448,True,2204.285888671875
557,WAITRESS,555,True,2051.48583984375
558,WRIST,569,True,2190.32177734375
559,FLAG,177,True,2375.420166015625
560,JAPAN,253,True,2442.460693359375
561,COLLEGE,105,True,2306.2412109375
562,GAVEL,204,True,2179.428955078125
563,DONKEY,149,True,1940.8585205078125
564,BRACES,48,True,2141.16845703125
565,CRITIC,130,True,2102.7666015625
566,THIEF,516,True,2007.2896728515625
567,CHILD,88,True,2287.80712890625
568,GROUND,219,True,2272.999267578125
569,MAMMAL,299,True,2279.0068359375
570,BLADE,38,True,2304.1533203125
571,OUTLAW,341,True,1892.100830078125
572,OUTDOORS,339,True,2321.0166015625
573,PANTHER,350,True,2063.16162109375
574,CRIB,128,True,1948.774658203125
575,AIRPLANE,3,True,2049.420654296875
