subject,session,trial,serialpos,word,recalled,embedding_fidelity,raw_cosine,centered_cosine,true_word_percentile,centered_true_word_percentile
LTP269,12,11,8,PERCH,0,0.8814974609920326,0.8814974609920326,-0.1204537944704514,0.8765217391304347,0.1373913043478261
LTP269,12,11,9,SPOUSE,0,0.8768043735866894,0.8768043735866894,-0.0204350825506623,0.8139130434782609,0.4382608695652173
LTP269,12,11,10,ELBOW,0,0.8603970515163687,0.8603970515163687,0.1413935203038647,0.5895652173913044,0.8973913043478261
LTP269,12,11,11,BUG,0,0.8421796820930455,0.8421796820930455,0.1494960464666236,0.3495652173913043,0.9113043478260868
LTP269,12,11,12,SLUG,0,0.87749664967376,0.87749664967376,0.2806126752444653,0.8330434782608696,0.9965217391304348
LTP269,12,11,13,GLOBE,0,0.8389642123034473,0.8389642123034473,0.0226592866263468,0.3078260869565217,0.6121739130434782
LTP269,12,11,14,BRICK,0,0.8886885088685444,0.8886885088685444,-0.1125747588181434,0.9443478260869566,0.1478260869565217
LTP269,12,11,15,HAWK,0,0.8149252847016946,0.8149252847016946,0.1333734325640432,0.1495652173913043,0.9060869565217392
LTP269,12,11,16,NAPKIN,0,0.8357660239096735,0.8357660239096735,0.0953097713102663,0.2939130434782608,0.8156521739130435
LTP269,12,11,17,STAPLE,0,0.8580962210007858,0.8580962210007858,0.0013810383845198,0.5739130434782609,0.4973913043478261
LTP269,12,11,18,SHOULDER,0,0.867316693598839,0.867316693598839,-0.0423765169575333,0.7095652173913043,0.3408695652173913
LTP269,12,11,19,CLIMBER,0,0.8256116512594855,0.8256116512594855,-0.0429153066820116,0.2156521739130434,0.3199999999999999
LTP269,12,11,20,SLOPE,1,0.871266716631184,0.871266716631184,0.2417886402604782,0.7460869565217392,0.9756521739130436
LTP269,12,11,21,TRACTOR,1,0.8355560596282052,0.8355560596282052,-0.1031580869174924,0.2765217391304347,0.1460869565217391
LTP269,12,11,22,LAKE,1,0.8478416452601265,0.8478416452601265,-0.0121203978169028,0.4121739130434783,0.4504347826086956
LTP269,12,11,23,MONEY,1,0.8208413680481452,0.8208413680481452,-0.0947968973902884,0.1739130434782608,0.2104347826086956
LTP269,12,11,24,COLONEL,1,0.869115497434365,0.869115497434365,-0.0985230586159644,0.7130434782608696,0.1965217391304348
LTP269,12,12,1,LAVA,0,0.8115753926545916,0.8115753926545916,0.2278143069896909,0.1339130434782608,0.9843478260869564
LTP269,12,12,2,HUSBAND,0,0.8394575663618852,0.8394575663618852,-0.0637964738790891,0.3182608695652174,0.3060869565217391
LTP269,12,12,3,MARINE,0,0.8569941167884553,0.8569941167884553,-0.0958717278391428,0.5426086956521738,0.1913043478260869
LTP269,12,12,4,TROUT,0,0.8011174731298744,0.8011174731298744,0.0088520294389027,0.0939130434782609,0.5495652173913044
LTP269,12,12,5,BACON,0,0.8077619399882642,0.8077619399882642,0.170855453955097,0.1147826086956521,0.9147826086956522
LTP269,12,12,6,TUNNEL,0,0.8844348570767779,0.8844348570767779,0.0218413976409584,0.8991304347826087,0.6069565217391304
LTP269,12,12,7,LAMP,0,0.844444204374977,0.844444204374977,0.1216883962704511,0.3860869565217391,0.8939130434782608
LTP269,12,12,8,CRAB,0,0.8744081113188735,0.8744081113188735,0.0474871872942906,0.8121739130434783,0.6782608695652175
LTP269,12,12,9,BRAKE,0,0.885256182965267,0.885256182965267,-0.0778572942807693,0.9095652173913044,0.2452173913043478
LTP269,12,12,10,TAXI,0,0.859282588822827,0.859282588822827,0.0461500979626574,0.5617391304347826,0.7078260869565217
LTP269,12,12,11,NOMAD,0,0.8268576450723203,0.8268576450723203,0.2751070368214624,0.2243478260869564,0.9878260869565216
LTP269,12,12,12,AIRPLANE,0,0.8568650370117004,0.8568650370117004,0.051020803252739,0.5408695652173914,0.6660869565217391
LTP269,12,12,13,CORAL,0,0.8409180645586192,0.8409180645586192,-0.0185986018370255,0.3478260869565217,0.4347826086956522
LTP269,12,12,14,JUNGLE,0,0.8755995586287469,0.8755995586287469,-0.0423798709522722,0.8347826086956522,0.3652173913043478
LTP269,12,12,15,FLIPPER,0,0.8470792036213779,0.8470792036213779,0.1391667015679059,0.4191304347826087,0.8521739130434782
LTP269,12,12,16,MAMMAL,0,0.8108089384742774,0.8108089384742774,0.1022164504157114,0.1269565217391304,0.8243478260869566
LTP269,12,12,17,ROBOT,0,0.8436308825825283,0.8436308825825283,0.0266097459341101,0.3791304347826086,0.5982608695652174
LTP269,12,12,18,SHELTER,0,0.8340323437967879,0.8340323437967879,-0.0157439535904156,0.2660869565217391,0.4556521739130434
LTP269,12,12,19,SNACK,0,0.8674883203978357,0.8674883203978357,0.0016725847647597,0.6956521739130435,0.5426086956521738
LTP269,12,12,20,DOLPHIN,0,0.8526946874793666,0.8526946874793666,0.1191004396883515,0.4852173913043478,0.8626086956521739
LTP269,12,12,21,CASKET,0,0.885055338687665,0.885055338687665,-0.1722236921208561,0.9113043478260868,0.0643478260869565
LTP269,12,12,22,DUSTPAN,1,0.8744067685986953,0.8744067685986953,0.0244489873878784,0.8069565217391305,0.6295652173913043
LTP269,12,12,23,OMELET,1,0.8467948400014058,0.8467948400014058,-0.0404016166993408,0.4295652173913044,0.3634782608695652
LTP269,12,12,24,SCARECROW,1,0.8900954937143338,0.8900954937143338,0.031063218487578,0.96,0.6052173913043478
LTP269,12,13,1,JELLO,1,0.8641638352174079,0.8641638352174079,0.0372936491243389,0.6295652173913043,0.671304347826087
LTP269,12,13,2,TWISTER,1,0.8524819592776514,0.8524819592776514,0.0062858431026682,0.4834782608695652,0.5252173913043479
LTP269,12,13,3,HAND,1,0.8141268142465378,0.8141268142465378,-0.0736703174361172,0.1478260869565217,0.2643478260869565
LTP269,12,13,4,SNAIL,1,0.8845259651018617,0.8845259651018617,0.2231439549765403,0.8939130434782608,0.9669565217391304
LTP269,12,13,5,TWEEZERS,0,0.8416918420633559,0.8416918420633559,0.0396078774971471,0.3460869565217391,0.6539130434782608
LTP269,12,13,6,CAPTIVE,0,0.8242170172810791,0.8242170172810791,-0.2361515858812073,0.217391304347826,0.0086956521739129
LTP269,12,13,7,SALMON,0,0.8579534354098154,0.8579534354098154,0.2575749707886712,0.5408695652173914,0.9721739130434782
LTP269,12,13,8,SEAFOOD,0,0.869089811444122,0.869089811444122,0.057694936194847,0.7043478260869565,0.7165217391304348
LTP269,12,13,9,RAFT,0,0.8669914643283729,0.8669914643283729,0.045308130685699,0.6695652173913044,0.6678260869565218
LTP269,12,13,10,SPONGE,0,0.8710570287780929,0.8710570287780929,0.0743303730387807,0.7252173913043478,0.76
LTP269,12,13,11,WASHER,0,0.8557091077536328,0.8557091077536328,0.0578547689849194,0.52,0.7165217391304348
LTP269,12,13,12,LILY,0,0.8107738555259976,0.8107738555259976,0.0603693621303992,0.1408695652173913,0.7269565217391305
LTP269,12,13,13,SPOON,0,0.8730919681249741,0.8730919681249741,0.202814234838395,0.7652173913043478,0.942608695652174
LTP269,12,13,14,RECEIPT,0,0.8380023706213241,0.8380023706213241,-0.1118925381679656,0.3408695652173913,0.1426086956521739
LTP269,12,13,15,HOSTESS,0,0.8296424267305144,0.8296424267305144,-0.0253485578885318,0.2660869565217391,0.4313043478260869
LTP269,12,13,16,STAMP,0,0.8014285181759458,0.8014285181759458,-0.019422417941863,0.1078260869565217,0.4365217391304348
LTP269,12,13,17,RUG,0,0.8341946471782026,0.8341946471782026,-0.0067909457016932,0.2956521739130434,0.4904347826086956
LTP269,12,13,18,SILK,0,0.8877648095299564,0.8877648095299564,0.2334467520920655,0.9147826086956522,0.9669565217391304
LTP269,12,13,19,ORCHID,0,0.8529687040323023,0.8529687040323023,-0.0789390130463072,0.5060869565217392,0.2452173913043478
LTP269,12,13,20,CRUTCH,0,0.8924101930842928,0.8924101930842928,0.0925942826579504,0.9460869565217392,0.7860869565217391
LTP269,12,13,21,SADDLE,0,0.8697868798703411,0.8697868798703411,0.1087028032802228,0.702608695652174,0.8295652173913044
LTP269,12,13,22,GREASE,0,0.8643487950745868,0.8643487950745868,0.1065228736294771,0.6191304347826088,0.8052173913043479
LTP269,12,13,23,DRESSER,1,0.856489505541502,0.856489505541502,0.160094882009628,0.5269565217391304,0.8956521739130435
LTP269,12,13,24,SHELF,1,0.8182394573173372,0.8182394573173372,0.0431851082612533,0.168695652173913,0.6591304347826087
LTP269,12,14,1,TRENCH,0,0.8239216246294402,0.8239216246294402,-0.1149124361186519,0.2191304347826087,0.1895652173913043
LTP269,12,14,2,COMPASS,0,0.8747235534146215,0.8747235534146215,0.0071420716286785,0.7965217391304348,0.5739130434782609
LTP269,12,14,3,BACKBONE,0,0.8845064944645924,0.8845064944645924,-0.0671320461825899,0.8939130434782608,0.3304347826086956
LTP269,12,14,4,MONSTER,0,0.8493843519248258,0.8493843519248258,-0.0540193950940603,0.4521739130434783,0.3669565217391304
LTP269,12,14,5,WINDOW,0,0.8363400977652924,0.8363400977652924,7.920251226888479e-05,0.3147826086956522,0.5321739130434783
LTP269,12,14,6,CAMEL,0,0.8842897973754126,0.8842897973754126,0.0124765991144225,0.8852173913043478,0.5426086956521738
LTP269,12,14,7,FLASK,0,0.8820264053281696,0.8820264053281696,0.1638160366865703,0.8486956521739131,0.8991304347826087
LTP269,12,14,8,PLAID,0,0.8017732356920464,0.8017732356920464,-0.0579341036976834,0.1060869565217391,0.3826086956521739
LTP269,12,14,9,BUNNY,0,0.8499589251003811,0.8499589251003811,-0.0826680346828763,0.4730434782608695,0.2765217391304347
LTP269,12,14,10,SWORD,0,0.8057309498537198,0.8057309498537198,0.1550052131744378,0.128695652173913,0.9147826086956522
LTP269,12,14,11,CIGAR,0,0.8624440551001463,0.8624440551001463,0.0592135885376299,0.6139130434782609,0.6817391304347826
LTP269,12,14,12,SNAKE,0,0.9017125564298206,0.9017125564298206,0.2444327666921483,0.991304347826087,0.9739130434782608
LTP269,12,14,13,FIREPLACE,0,0.8781441126283861,0.8781441126283861,0.0287470776136255,0.817391304347826,0.5947826086956522
LTP269,12,14,14,PASTRY,0,0.8559358026459599,0.8559358026459599,-0.1244755345075252,0.5356521739130435,0.1443478260869565
LTP269,12,14,15,FRAGRANCE,0,0.8773977618867512,0.8773977618867512,0.1036246029613134,0.8278260869565217,0.8591304347826088
LTP269,12,14,16,TUBA,0,0.8496710780221182,0.8496710780221182,-0.0778302016798426,0.4539130434782609,0.24
LTP269,12,14,17,WHISTLE,0,0.879945379137548,0.879945379137548,0.0843482759109085,0.8260869565217391,0.7339130434782608
LTP269,12,14,18,HAMPER,0,0.8907351959682133,0.8907351959682133,0.1839652974500172,0.9408695652173912,0.928695652173913
LTP269,12,14,19,RADISH,0,0.8719202378588443,0.8719202378588443,0.1483763715203578,0.7617391304347826,0.9234782608695652
LTP269,12,14,20,SALAD,0,0.8705494062335989,0.8705494062335989,0.1677094029860259,0.7234782608695652,0.9113043478260868
LTP269,12,14,21,GLASS,0,0.8545110892960223,0.8545110892960223,0.037906287783188,0.528695652173913,0.6365217391304347
LTP269,12,14,22,COCOON,1,0.8119564401902991,0.8119564401902991,-0.1232027669164718,0.1513043478260869,0.1530434782608696
LTP269,12,14,23,TERMITE,1,0.8807103369881085,0.8807103369881085,-0.0191026303003481,0.8486956521739131,0.4730434782608695
LTP269,12,14,24,FIREMAN,1,0.8852593108130861,0.8852593108130861,0.0680063557855557,0.888695652173913,0.7130434782608696
LTP269,12,15,1,VIRUS,1,0.8054756913002143,0.8054756913002143,-0.1809010676586061,0.1321739130434782,0.0573913043478261
LTP269,12,15,2,WOMAN,1,0.8485446209398161,0.8485446209398161,0.0556984875134398,0.4539130434782609,0.688695652173913
LTP269,12,15,3,PASSAGE,1,0.8750260043994186,0.8750260043994186,0.2536165747562475,0.7843478260869565,0.9686956521739132
LTP269,12,15,4,JOURNAL,1,0.8312524152941932,0.8312524152941932,-0.0300146464404273,0.2939130434782608,0.3965217391304347
LTP269,12,15,5,BREAST,1,0.8757680622478344,0.8757680622478344,0.1479162552630374,0.8347826086956522,0.954782608695652
LTP269,12,15,6,CLAMP,1,0.7849615127341566,0.7849615127341566,-0.2020558983039072,0.0469565217391304,0.026086956521739
LTP269,12,15,7,RELISH,0,0.8378856580705761,0.8378856580705761,-0.0381118612209475,0.3547826086956521,0.4121739130434783
LTP269,12,15,8,FLAG,0,0.7936813815315592,0.7936813815315592,0.0415816576360643,0.0730434782608695,0.6417391304347826
LTP269,12,15,9,BANK,0,0.8745740062912254,0.8745740062912254,0.1701755541262783,0.782608695652174,0.9478260869565216
LTP269,12,15,10,PARENT,0,0.7992371521538472,0.7992371521538472,0.0639049353682544,0.0939130434782609,0.7217391304347827
LTP269,12,15,11,FOOT,0,0.7859755571758605,0.7859755571758605,0.0015119026738001,0.0365217391304347,0.5460869565217391
LTP269,12,15,12,DIME,0,0.8368320256350662,0.8368320256350662,-0.0834517545834616,0.3252173913043478,0.2730434782608696
LTP269,12,15,13,PATROL,0,0.8534797761797387,0.8534797761797387,-0.1525765358088003,0.5078260869565218,0.0626086956521738
LTP269,12,15,14,PERMIT,0,0.8617727232409162,0.8617727232409162,0.2304204953508467,0.6086956521739131,0.9530434782608695
LTP269,12,15,15,PORK,0,0.8592387967593843,0.8592387967593843,-0.0442229257534737,0.5878260869565217,0.3739130434782608
LTP269,12,15,16,PIMPLE,0,0.8586769893110002,0.8586769893110002,-0.1634726093423924,0.577391304347826,0.0834782608695652
LTP269,12,15,17,WIDOW,0,0.8389982231561102,0.8389982231561102,-0.0952530954654619,0.337391304347826,0.2434782608695652
LTP269,12,15,18,ACTOR,0,0.7829607297552066,0.7829607297552066,-0.053944311579634,0.0295652173913043,0.3947826086956522
LTP269,12,15,19,RACKET,0,0.8947021448224014,0.8947021448224014,0.2132684518568618,0.9791304347826086,0.9669565217391304
LTP269,12,15,20,BANJO,0,0.8812739204686194,0.8812739204686194,0.0899732585940219,0.8521739130434782,0.7791304347826087
LTP269,12,15,21,RECORD,0,0.8613230049540046,0.8613230049540046,0.1860195830706758,0.6,0.9339130434782608
LTP269,12,15,22,GRILL,0,0.874580439777802,0.874580439777802,0.1420225111598453,0.7843478260869565,0.8817391304347826
LTP269,12,15,23,ICEBERG,0,0.8863896984335623,0.8863896984335623,-0.00216501070332,0.9095652173913044,0.5460869565217391
LTP269,12,15,24,FREEZER,0,0.8190326597892191,0.8190326597892191,-0.0391147229183957,0.1739130434782608,0.4173913043478261
LTP269,12,16,1,POSTAGE,1,0.8683361043697511,0.8683361043697511,0.0219032066056197,0.7008695652173913,0.6295652173913043
LTP269,12,16,2,MESSAGE,0,0.8433070272357697,0.8433070272357697,-0.0080757151138122,0.4069565217391304,0.5304347826086957
LTP269,12,16,3,HONEY,0,0.851972451406387,0.851972451406387,0.0711001410575711,0.5043478260869565,0.7252173913043478
LTP269,12,16,4,ARMY,1,0.8720197344329887,0.8720197344329887,0.0922256185296926,0.7408695652173913,0.7878260869565217
LTP269,12,16,5,FLEET,1,0.8361575849228915,0.8361575849228915,0.0045530880362037,0.3199999999999999,0.5217391304347826
LTP269,12,16,6,PLATE,0,0.7892976279122946,0.7892976279122946,0.0151103976472532,0.0608695652173912,0.5617391304347826
LTP269,12,16,7,HANDBAG,0,0.874028579289728,0.874028579289728,0.0892003582135448,0.7791304347826087,0.768695652173913
LTP269,12,16,8,LUNCH,0,0.8074888050668036,0.8074888050668036,-0.080601431727923,0.128695652173913,0.2765217391304347
LTP269,12,16,9,KIDNEY,0,0.8406049446590684,0.8406049446590684,-0.1968119778526031,0.3826086956521739,0.0713043478260869
LTP269,12,16,10,TWIG,0,0.8416142797104738,0.8416142797104738,-0.1071789665577355,0.3930434782608696,0.217391304347826
LTP269,12,16,11,STICKER,0,0.8582391529512555,0.8582391529512555,0.0526261175168653,0.5895652173913044,0.6695652173913044
LTP269,12,16,12,HUMAN,0,0.8187059366763442,0.8187059366763442,0.0241555639502955,0.1826086956521738,0.5895652173913044
LTP269,12,16,13,STREAM,0,0.8853866841497154,0.8853866841497154,0.1495528720105532,0.9113043478260868,0.8730434782608696
LTP269,12,16,14,BINDER,0,0.8569242238712691,0.8569242238712691,0.1198837968862565,0.577391304347826,0.817391304347826
LTP269,12,16,15,BANKER,0,0.8944807948629133,0.8944807948629133,0.2192648334502806,0.977391304347826,0.9234782608695652
LTP269,12,16,16,MEAT,0,0.8558077869393187,0.8558077869393187,0.0236725436395445,0.5634782608695652,0.5791304347826087
LTP269,12,16,17,GLOVE,0,0.8818877117224002,0.8818877117224002,-0.0535593222373096,0.8921739130434783,0.36
LTP269,12,16,18,BUGGY,0,0.8796077728616184,0.8796077728616184,0.1054082951808748,0.8817391304347826,0.7965217391304348
LTP269,12,16,19,TEACHER,0,0.8463863286606622,0.8463863286606622,0.111033433150592,0.4434782608695652,0.8226086956521739
LTP269,12,16,20,COOKBOOK,1,0.8655963562307177,0.8655963562307177,0.2567224450549655,0.6852173913043478,0.9808695652173912
LTP269,12,16,21,COOK,1,0.828849935559208,0.828849935559208,0.1430960616734335,0.2608695652173913,0.8834782608695653
LTP269,12,16,22,BEEF,0,0.8003242536151755,0.8003242536151755,-0.0538432790135229,0.1147826086956521,0.3391304347826087
LTP269,12,16,23,TURKEY,0,0.8659265922056987,0.8659265922056987,-0.007056839389763,0.7756521739130435,0.511304347826087
LTP269,12,16,24,BASEMENT,0,0.8458559086120041,0.8458559086120041,-0.0138701090014241,0.5808695652173913,0.4643478260869565
LTP269,12,17,1,FINGER,1,0.8733925596255491,0.8733925596255491,-0.0277773114897754,0.9391304347826088,0.4104347826086957
LTP269,12,17,2,WRIST,0,0.856993105767345,0.856993105767345,-0.0315842436670827,0.7182608695652174,0.4017391304347826
LTP269,12,17,3,COUCH,0,0.8409641712807406,0.8409641712807406,0.108904512869583,0.4904347826086956,0.8747826086956522
LTP269,12,17,4,TABLE,0,0.8263409322765934,0.8263409322765934,-0.0782644496930959,0.3130434782608695,0.2365217391304347
LTP269,12,17,5,SCALLOP,0,0.8576626393844757,0.8576626393844757,0.1063159977197885,0.6382608695652174,0.8695652173913043
LTP269,12,17,6,IDOL,0,0.7922815720234373,0.7922815720234373,0.09098156769331,0.0921739130434782,0.84
LTP269,12,17,7,GALLON,0,0.850069402225016,0.850069402225016,0.2034339114775562,0.52,0.977391304347826
LTP269,12,17,8,PISTON,0,0.867575908595161,0.867575908595161,-0.0100227355599497,0.8034782608695652,0.5043478260869565
LTP269,12,17,9,FRECKLE,0,0.853431967904423,0.853431967904423,-0.0498582286235238,0.6121739130434782,0.3269565217391305
LTP269,12,17,10,YOLK,0,0.8735815959939472,0.8735815959939472,0.0933292611154175,0.8382608695652174,0.84
LTP269,12,17,11,KETCHUP,0,0.8782379703295523,0.8782379703295523,0.0449084862049804,0.9269565217391303,0.7008695652173913
LTP269,12,17,12,ONION,1,0.8255063306840693,0.8255063306840693,0.1913945765499706,0.2521739130434782,0.9704347826086956
LTP269,12,17,13,POCKET,1,0.8585451836199314,0.8585451836199314,0.1204168302275437,0.6469565217391304,0.8869565217391304
LTP269,12,17,14,PARSLEY,0,0.87342135419379,0.87342135419379,0.1462318965702826,0.8834782608695653,0.9321739130434784
LTP269,12,17,15,DINER,1,0.7982143837224268,0.7982143837224268,0.0704676332804327,0.0956521739130434,0.768695652173913
LTP269,12,17,16,MUSTARD,1,0.7769611968668666,0.7769611968668666,0.0858297752723683,0.0226086956521739,0.8052173913043479
LTP269,12,17,17,CAFE,1,0.8016579621795283,0.8016579621795283,-0.0568876358831319,0.1165217391304347,0.3252173913043478
LTP269,12,17,18,LONDON,1,0.8140093630450846,0.8140093630450846,0.1890969929534319,0.1652173913043478,0.9495652173913044
LTP269,12,17,19,GANGSTER,0,0.8510695395621705,0.8510695395621705,0.0050273356031389,0.5547826086956522,0.5565217391304348
LTP269,12,17,20,POWDER,0,0.8336560269439991,0.8336560269439991,0.0606219042723587,0.3234782608695652,0.728695652173913
LTP269,12,17,21,EUROPE,1,0.7786336344619262,0.7786336344619262,0.0246145696544776,0.0278260869565217,0.6069565217391304
LTP269,12,17,22,VALLEY,1,0.8768078383428743,0.8768078383428743,0.0415127899602861,0.8817391304347826,0.6765217391304348
LTP269,12,17,23,PUDDING,1,0.8679215646948342,0.8679215646948342,-0.0295490839656081,0.7756521739130435,0.4034782608695652
LTP269,12,17,24,SHORTS,0,0.8173885168443342,0.8173885168443342,0.0333991546034821,0.1773913043478261,0.6556521739130434
LTP269,12,18,1,GHETTO,1,0.8747655838983392,0.8747655838983392,0.046761296365953,0.8904347826086957,0.6852173913043478
LTP269,12,18,2,CARROT,1,0.8422545504970077,0.8422545504970077,-0.0049480541673521,0.4782608695652174,0.4695652173913043
LTP269,12,18,3,GARDEN,0,0.8477131099920209,0.8477131099920209,0.1000195599371201,0.5217391304347826,0.8591304347826088
LTP269,12,18,4,MILDEW,0,0.8826147035047985,0.8826147035047985,0.0467125067461648,0.9356521739130436,0.6904347826086956
LTP269,12,18,5,BOUQUET,1,0.8779321107806916,0.8779321107806916,0.1322052830783256,0.8521739130434782,0.9060869565217392
LTP269,12,18,6,STALLION,1,0.8537885833796135,0.8537885833796135,-0.0579325593654562,0.528695652173913,0.2626086956521739
LTP269,12,18,7,WAGON,0,0.8557179470658708,0.8557179470658708,0.1251459402526085,0.551304347826087,0.8817391304347826
LTP269,12,18,8,NURSE,1,0.8710906847514517,0.8710906847514517,-0.062211986333003,0.7582608695652174,0.2469565217391304
LTP269,12,18,9,GAZELLE,0,0.8687919792446661,0.8687919792446661,0.1553465015371469,0.7182608695652174,0.9321739130434784
LTP269,12,18,10,PERFUME,1,0.8750966117566814,0.8750966117566814,0.0035788229593325,0.808695652173913,0.4921739130434782
LTP269,12,18,11,RAZOR,0,0.8519998762753066,0.8519998762753066,0.0587679412287467,0.4939130434782608,0.7078260869565217
LTP269,12,18,12,WHISKERS,0,0.8676402095355057,0.8676402095355057,-0.0127037843810113,0.7426086956521739,0.457391304347826
LTP269,12,18,13,ROBIN,0,0.8232567075186104,0.8232567075186104,-0.0799902338552478,0.1999999999999999,0.1913043478260869
LTP269,12,18,14,PRIMATE,0,0.8365774683038475,0.8365774683038475,-0.0354918740431259,0.3026086956521739,0.3704347826086956
LTP269,12,18,15,BIKE,0,0.8541951197398973,0.8541951197398973,-0.2351208742879885,0.5234782608695652,0.0017391304347825
LTP269,12,18,16,PEDAL,0,0.8490219245025797,0.8490219245025797,-0.1007471898888562,0.4643478260869565,0.1773913043478261
LTP269,12,18,17,CONCERT,0,0.7985888850560772,0.7985888850560772,-0.1836839921162107,0.1043478260869564,0.017391304347826
LTP269,12,18,18,FLOWER,1,0.8856736547264611,0.8856736547264611,0.1270396013446333,0.9095652173913044,0.9269565217391303
LTP269,12,18,19,BUREAU,0,0.8469253211864136,0.8469253211864136,0.0727049541686072,0.4226086956521739,0.7530434782608696
LTP269,12,18,20,GARBAGE,0,0.887808868350569,0.887808868350569,0.2061134700387821,0.9408695652173912,0.977391304347826
LTP269,12,18,21,OUTDOORS,1,0.8257627903149001,0.8257627903149001,0.0421326589831312,0.2191304347826087,0.6765217391304348
LTP269,12,18,22,CLOTHES,0,0.8699205928793662,0.8699205928793662,0.0085665820879821,0.7408695652173913,0.5634782608695652
LTP269,12,18,23,CELLAR,0,0.863976046772025,0.863976046772025,-0.0503543031126137,0.6452173913043479,0.2991304347826087
LTP269,12,18,24,TURNIP,1,0.892033273367465,0.892033273367465,0.0146977550719174,0.9739130434782608,0.5913043478260869
LTP269,12,19,1,DANCER,0,0.8840671659879341,0.8840671659879341,-0.023913407067149,0.9565217391304348,0.4104347826086957
LTP269,12,19,2,DANDRUFF,0,0.8866890973931498,0.8866890973931498,-0.0397621478147513,0.9756521739130436,0.3739130434782608
LTP269,12,19,3,BALLOON,0,0.8838293675960259,0.8838293675960259,-0.0722626238081196,0.9217391304347826,0.2434782608695652
LTP269,12,19,4,HATCHET,0,0.8462804692142551,0.8462804692142551,-0.1168987441551228,0.4539130434782609,0.1304347826086956
LTP269,12,19,5,BRANCH,0,0.8465970173054816,0.8465970173054816,0.0357405055383792,0.4278260869565217,0.6695652173913044
LTP269,12,19,6,FILM,0,0.857706038034898,0.857706038034898,-0.1125013330819693,0.5791304347826087,0.2104347826086956
LTP269,12,19,7,OUTFIT,0,0.8567243371316726,0.8567243371316726,-0.1606183285899028,0.551304347826087,0.1165217391304347
LTP269,12,19,8,COSTUME,0,0.8779763583986929,0.8779763583986929,0.1806590365075972,0.8573913043478261,0.9739130434782608
LTP269,12,19,9,LADY,0,0.8010239749480119,0.8010239749480119,0.0319395017237035,0.088695652173913,0.6556521739130434
LTP269,12,19,10,COD,0,0.795721370404532,0.795721370404532,-0.0522425149145791,0.0626086956521738,0.3426086956521739
LTP269,12,19,11,ZEBRA,0,0.855985108223613,0.855985108223613,-0.2108897519106986,0.5443478260869565,0.0313043478260869
LTP269,12,19,12,NOTEBOOK,0,0.7896664210918105,0.7896664210918105,-0.0178234671729008,0.0382608695652173,0.4208695652173913
LTP269,12,19,13,ULCER,1,0.8458158381080972,0.8458158381080972,0.0419243900652266,0.3930434782608696,0.6243478260869566
LTP269,12,19,14,JURY,1,0.8394887943624796,0.8394887943624796,0.0721062630643513,0.3199999999999999,0.7460869565217392
LTP269,12,19,15,GAVEL,1,0.7910709683847408,0.7910709683847408,0.060451227374373,0.048695652173913,0.671304347826087
LTP269,12,19,16,BRIEFCASE,0,0.8530793781215703,0.8530793781215703,0.0499353583678146,0.5026086956521739,0.7060869565217391
LTP269,12,19,17,POPCORN,0,0.8361009756447508,0.8361009756447508,0.0069388139870892,0.2782608695652173,0.56
LTP269,12,19,18,WIFE,0,0.7856508615742716,0.7856508615742716,-0.0393971822081833,0.0313043478260869,0.3860869565217391
LTP269,12,19,19,CUSTARD,0,0.8702759416691563,0.8702759416691563,0.0158462509772811,0.7791304347826087,0.5878260869565217
LTP269,12,19,20,POLICE,1,0.8308578331366735,0.8308578331366735,0.0073191767260929,0.2382608695652174,0.5356521739130435
LTP269,12,19,21,STUDENT,1,0.8346590190903532,0.8346590190903532,0.0395205732746526,0.2608695652173913,0.5982608695652174
LTP269,12,19,22,ICING,1,0.8412678247110847,0.8412678247110847,-0.2487420788661898,0.3269565217391305,0.0226086956521739
LTP269,12,19,23,CLAM,1,0.7874565198112898,0.7874565198112898,-0.0276992722225887,0.0295652173913043,0.4
LTP269,12,19,24,SPARROW,0,0.8349675346957592,0.8349675346957592,-0.0094186762225606,0.2573913043478261,0.4782608695652174
LTP269,12,20,1,WASP,0,0.8289319555044622,0.8289319555044622,0.1003853361710732,0.217391304347826,0.7895652173913044
LTP269,12,20,2,HORNET,0,0.8675357802132053,0.8675357802132053,0.0335615612920005,0.7843478260869565,0.5843478260869566
LTP269,12,20,3,GARLIC,0,0.8444294440643424,0.8444294440643424,-0.2476176404067869,0.4052173913043478,0.0643478260869565
LTP269,12,20,4,PASTA,0,0.8610157821233292,0.8610157821233292,0.0227698579206238,0.6678260869565218,0.5565217391304348
LTP269,12,20,5,THIEF,0,0.8409170992138141,0.8409170992138141,0.0061390671497527,0.3339130434782609,0.5426086956521738
LTP269,12,20,6,SHOVEL,0,0.8945212276178941,0.8945212276178941,0.028739415358871,0.9947826086956522,0.568695652173913
LTP269,12,20,7,HEADBAND,0,0.8743325883555118,0.8743325883555118,0.2328255270159626,0.8365217391304348,0.9756521739130436
LTP269,12,20,8,BARREL,0,0.8339737508526655,0.8339737508526655,0.0155344286978579,0.2521739130434782,0.5530434782608695
LTP269,12,20,9,BLOUSE,0,0.8841944689657096,0.8841944689657096,0.2264795201507694,0.9460869565217392,0.9669565217391304
LTP269,12,20,10,HELMET,0,0.8584662281929717,0.8584662281929717,0.1000472451783456,0.6052173913043478,0.7808695652173914
