mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
147296	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	15	2	7	6
148715	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	2	8	8	4
150052	STOP	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
152935	REC_START	n/a	LTP303	ltpFR2	22	1	n/a	n/a	n/a	n/a	0	0	0
153746	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	HOOK	715	n/a	n/a	0	0	0
154711	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	BOYFRIEND	162	n/a	n/a	0	0	0
155841	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	HATCHET	691	n/a	n/a	0	0	0
156967	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	KNIFE	785	n/a	n/a	0	0	0
158220	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	PADDING	999	n/a	n/a	0	0	0
159239	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	CELLAR	267	n/a	n/a	0	0	0
160565	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	HORNET	718	n/a	n/a	0	0	0
161709	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	WASP	1593	n/a	n/a	0	0	0
162889	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	PLAYGROUND	1087	n/a	n/a	0	0	0
164024	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	SIDEWALK	1303	n/a	n/a	0	0	0
165162	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	SEAGULL	1261	n/a	n/a	0	0	0
166440	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	TABLE	1426	n/a	n/a	0	0	0
167961	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	SPONGE	1355	n/a	n/a	0	0	0
170018	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	COSTUME	383	n/a	n/a	0	0	0
171137	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	POWDER	1117	n/a	n/a	0	0	0
172163	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	TUTU	1524	n/a	n/a	0	0	0
173341	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	GARBAGE	622	n/a	n/a	0	0	0
174395	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	PIANO	1057	n/a	n/a	0	0	0
175517	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	BATHTUB	100	n/a	n/a	0	0	0
176630	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	CRAYON	401	n/a	n/a	0	0	0
177627	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	SLOPE	1328	n/a	n/a	0	0	0
178794	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	LAVA	804	n/a	n/a	0	0	0
179924	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	QUARTER	1148	n/a	n/a	0	0	0
181056	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	1	TUBA	1515	n/a	n/a	0	0	0
243581	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	MEAT	883	n/a	n/a	0	0	0
246316	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	BEEF	113	n/a	n/a	0	0	0
248851	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	OYSTER	995	n/a	n/a	0	0	0
251337	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	RIFLE	1192	n/a	n/a	0	0	0
253872	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	ANKLE	24	n/a	n/a	0	0	0
256475	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	PIMPLE	1071	n/a	n/a	0	0	0
259110	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	BLADE	134	n/a	n/a	0	0	0
261764	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	CLIMBER	323	n/a	n/a	0	0	0
264248	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	SUMMIT	1405	n/a	n/a	0	0	0
266751	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	SISTER	1312	n/a	n/a	0	0	0
269336	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	FLIPPER	580	n/a	n/a	0	0	0
272055	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	MARKER	870	n/a	n/a	0	0	0
274575	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	COMET	353	n/a	n/a	0	0	0
277376	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	PILOT	1070	n/a	n/a	0	0	0
280179	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	DRINK	498	n/a	n/a	0	0	0
282981	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	MEDAL	885	n/a	n/a	0	0	0
285817	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	POCKET	1093	n/a	n/a	0	0	0
288519	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	PARROT	1015	n/a	n/a	0	0	0
291205	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	FOOT	590	n/a	n/a	0	0	0
293891	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	HEART	697	n/a	n/a	0	0	0
296493	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	RAZOR	1171	n/a	n/a	0	0	0
298962	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	TWEEZERS	1526	n/a	n/a	0	0	0
301682	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	NECKLACE	940	n/a	n/a	0	0	0
304483	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	BULLET	194	n/a	n/a	0	0	0
306085	START	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
307096	DISTRACTOR	n/a	LTP303	ltpFR2	22	2	n/a	n/a	n/a	n/a	0	0	0
307102	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	13	8	3	2
308554	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	17	9	7	1
309838	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	14	4	5	5
310805	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	16	5	5	6
311823	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	19	7	5	7
313626	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	21	7	5	9
315343	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	20	9	6	5
316661	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	16	1	6	9
317878	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	18	3	8	7
319146	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	15	9	1	5
320147	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	20	3	8	9
321999	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	15	3	4	8
323833	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	13	1	4	8
325418	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	21	9	9	3
326787	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	17	4	7	6
328521	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	13	4	1	8
329531	STOP	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
331891	REC_START	n/a	LTP303	ltpFR2	22	2	n/a	n/a	n/a	n/a	0	0	0
332631	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	TWEEZERS	1526	n/a	n/a	0	0	0
333679	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	NECKLACE	940	n/a	n/a	0	0	0
334839	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	BULLET	194	n/a	n/a	0	0	0
338557	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	MEAT	883	n/a	n/a	0	0	0
339525	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	BEEF	113	n/a	n/a	0	0	0
340497	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	OYSTER	995	n/a	n/a	0	0	0
341498	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	RIFLE	1192	n/a	n/a	0	0	0
342574	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	ANKLE	24	n/a	n/a	0	0	0
343615	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	PIMPLE	1071	n/a	n/a	0	0	0
344701	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	BLADE	134	n/a	n/a	0	0	0
345962	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	CLIMBER	323	n/a	n/a	0	0	0
346913	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	SUMMIT	1405	n/a	n/a	0	0	0
347910	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	SISTER	1312	n/a	n/a	0	0	0
349746	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	FLIPPER	580	n/a	n/a	0	0	0
350967	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	MARKER	870	n/a	n/a	0	0	0
354418	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	PILOT	1070	n/a	n/a	0	0	0
355423	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	COMET	353	n/a	n/a	0	0	0
357952	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	DRINK	498	n/a	n/a	0	0	0
359183	REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	<>	-1	n/a	n/a	0	0	0
360789	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	PARROT	1015	n/a	n/a	0	0	0
361866	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	FOOT	590	n/a	n/a	0	0	0
363203	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	HEART	697	n/a	n/a	0	0	0
364456	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	RAZOR	1171	n/a	n/a	0	0	0
369418	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	2	TWEEZERS	1526	n/a	n/a	0	0	0
422486	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	CRITIC	410	n/a	n/a	0	0	0
425205	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	CUSTARD	429	n/a	n/a	0	0	0
427742	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	TORTOISE	1486	n/a	n/a	0	0	0
430460	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	HEADBAND	696	n/a	n/a	0	0	0
433196	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	VIKING	1565	n/a	n/a	0	0	0
435881	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	ARM	38	n/a	n/a	0	0	0
438668	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	ISLAND	745	n/a	n/a	0	0	0
441220	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	STUDENT	1395	n/a	n/a	0	0	0
443723	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	CLAM	315	n/a	n/a	0	0	0
446441	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	WARDROBE	1587	n/a	n/a	0	0	0
449243	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	COUNTRY	388	n/a	n/a	0	0	0
451946	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	JAPAN	749	n/a	n/a	0	0	0
454666	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	AWARD	63	n/a	n/a	0	0	0
457484	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	SALAD	1224	n/a	n/a	0	0	0
460169	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	JURY	766	n/a	n/a	0	0	0
462838	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	PIZZA	1079	n/a	n/a	0	0	0
465341	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	SANDWICH	1232	n/a	n/a	0	0	0
467843	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	FOX	598	n/a	n/a	0	0	0
470395	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	TWISTER	1530	n/a	n/a	0	0	0
473064	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	DORM	488	n/a	n/a	0	0	0
475866	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	SHELTER	1282	n/a	n/a	0	0	0
478369	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	WRIST	1626	n/a	n/a	0	0	0
480904	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	CARROT	249	n/a	n/a	0	0	0
483506	WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	PISTOL	1075	n/a	n/a	0	0	0
485125	START	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
485999	DISTRACTOR	n/a	LTP303	ltpFR2	22	3	n/a	n/a	n/a	n/a	0	0	0
486025	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	11	2	8	1
487960	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	21	7	7	7
489028	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	13	1	4	8
490112	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	17	1	7	9
491897	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	14	8	1	5
493315	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	6	1	3	2
494316	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	15	5	2	8
495517	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	9	7	1	1
496534	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	15	9	4	2
498269	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	10	1	1	8
499688	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	8	2	5	1
501005	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	20	9	7	4
502658	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	15	8	1	6
504892	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	10	2	5	3
506527	PROB	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	14	5	3	6
507708	STOP	n/a	LTP303	ltpFR2	22	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
511081	REC_START	n/a	LTP303	ltpFR2	22	3	n/a	n/a	n/a	n/a	0	0	0
511388	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	SHELTER	1282	n/a	n/a	0	0	0
512428	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	WRIST	1626	n/a	n/a	0	0	0
513422	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	CARROT	249	n/a	n/a	0	0	0
514524	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	PISTOL	1075	n/a	n/a	0	0	0
516765	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	CRITIC	410	n/a	n/a	0	0	0
517756	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	PUDDING	1139	n/a	n/a	0	0	0
518813	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	TORTOISE	1486	n/a	n/a	0	0	0
519812	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	HEADBAND	696	n/a	n/a	0	0	0
520911	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	VIKING	1565	n/a	n/a	0	0	0
522075	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	ARM	38	n/a	n/a	0	0	0
523046	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	ISLAND	745	n/a	n/a	0	0	0
524061	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	STUDENT	1395	n/a	n/a	0	0	0
525451	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	CLAM	315	n/a	n/a	0	0	0
528047	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	WARDROBE	1587	n/a	n/a	0	0	0
529200	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	COUNTRY	388	n/a	n/a	0	0	0
530147	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	JAPAN	749	n/a	n/a	0	0	0
534626	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	AWARD	63	n/a	n/a	0	0	0
535757	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	SALAD	1224	n/a	n/a	0	0	0
537845	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	JURY	766	n/a	n/a	0	0	0
538872	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP303	ltpFR2	22	3	PIZZA	1079	n/a	n/a	0	0	0
