onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
306.09	n/a	WORD	153045	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	PLUTO	1092	n/a	n/a	0	0	0
308.858	n/a	WORD	154429	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	SOFTBALL	1343	n/a	n/a	0	0	0
311.366	n/a	WORD	155683	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	UMPIRE	1535	n/a	n/a	0	0	0
314.146	n/a	WORD	157073	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	SUMMIT	1405	n/a	n/a	0	0	0
316.602	n/a	WORD	158301	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	SURVEY	1414	n/a	n/a	0	0	0
319.268	n/a	WORD	159634	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	LADDER	793	n/a	n/a	0	0	0
321.802	n/a	WORD	160901	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	PORTRAIT	1111	n/a	n/a	0	0	0
324.572	n/a	WORD	162286	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	SKETCH	1315	n/a	n/a	0	0	0
327.226	n/a	WORD	163613	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	GIFT	635	n/a	n/a	0	0	0
329.976	n/a	WORD	164988	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	RATTLE	1170	n/a	n/a	0	0	0
332.546	n/a	WORD	166273	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	TUTU	1524	n/a	n/a	0	0	0
335.082	n/a	WORD	167541	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	KEEPER	769	n/a	n/a	0	0	0
337.732	n/a	WORD	168866	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	SHRUB	1299	n/a	n/a	0	0	0
340.252	n/a	WORD	170126	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	COFFEE	341	n/a	n/a	0	0	0
343.004	n/a	WORD	171502	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	POISON	1096	n/a	n/a	0	0	0
345.822	n/a	WORD	172911	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	ZIPPER	1636	n/a	n/a	0	0	0
348.374	n/a	WORD	174187	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	BANQUET	86	n/a	n/a	0	0	0
349.98	n/a	START	174990	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
351.056	n/a	DISTRACTOR	175528	n/a	LTP269	ltpFR2	12	1	n/a	n/a	n/a	n/a	0	0	0
351.062	n/a	PROB	175531	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	1	17	7	2	8
352.578	n/a	PROB	176289	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	1	10	1	7	2
353.93	n/a	PROB	176965	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	1	17	7	3	7
355.25	n/a	PROB	177625	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	1	22	8	6	8
357.132	n/a	PROB	178566	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	1	20	5	9	7
359.468	n/a	PROB	179734	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	1	22	8	8	6
362.436	n/a	PROB	181218	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	1	12	2	6	4
363.772	n/a	PROB	181886	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	1	19	9	6	4
365.14	n/a	PROB	182570	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	1	10	3	6	1
366.624	n/a	PROB	183312	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	1	16	4	8	8
369.176	n/a	PROB	184588	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	1	9	4	1	4
372.298	n/a	PROB	186149	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	1	10	1	2	7
373.416	n/a	STOP	186708	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
375.834	n/a	REC_START	187917	n/a	LTP269	ltpFR2	12	1	n/a	n/a	n/a	n/a	0	0	0
379.97	n/a	REC_WORD	189985	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	LADDER	793	n/a	n/a	0	0	0
381.154	n/a	REC_WORD	190577	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	PORTRAIT	1111	n/a	n/a	0	0	0
381.574	n/a	REC_WORD	190787	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	SKETCH	1315	n/a	n/a	0	0	0
382.894	n/a	REC_WORD	191447	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	TUTU	1524	n/a	n/a	0	0	0
383.414	n/a	REC_WORD	191707	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	KEEPER	769	n/a	n/a	0	0	0
384.952	n/a	REC_WORD	192476	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	MAILMAN	858	n/a	n/a	0	0	0
385.586	n/a	REC_WORD	192793	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	PICNIC	1060	n/a	n/a	0	0	0
387.542	n/a	REC_WORD	193771	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	FARMER	553	n/a	n/a	0	0	0
389.292	n/a	REC_WORD	194646	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	JELLY	755	n/a	n/a	0	0	0
389.666	n/a	REC_WORD	194833	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	SHORTCAKE	1292	n/a	n/a	0	0	0
391.666	n/a	REC_WORD	195833	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	SOFTBALL	1343	n/a	n/a	0	0	0
392.55	n/a	REC_WORD	196275	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	UMPIRE	1535	n/a	n/a	0	0	0
435.828	n/a	REC_WORD	217914	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	1	PLUTO	1092	n/a	n/a	0	0	0
466.27	n/a	WORD	233135	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	CABIN	211	n/a	n/a	0	0	0
468.744	n/a	WORD	234372	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	QUAIL	1147	n/a	n/a	0	0	0
471.192	n/a	WORD	235596	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	ARM	38	n/a	n/a	0	0	0
473.982	n/a	WORD	236991	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	HOOD	714	n/a	n/a	0	0	0
476.56	n/a	WORD	238280	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	SHIRT	1287	n/a	n/a	0	0	0
479.288	n/a	WORD	239644	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	FLESH	579	n/a	n/a	0	0	0
481.854	n/a	WORD	240927	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	ANKLE	24	n/a	n/a	0	0	0
484.34	n/a	WORD	242170	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	CHEST	295	n/a	n/a	0	0	0
487.104	n/a	WORD	243552	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	FOREHEAD	592	n/a	n/a	0	0	0
489.654	n/a	WORD	244827	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	TYPIST	1532	n/a	n/a	0	0	0
492.266	n/a	WORD	246133	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	REBEL	1172	n/a	n/a	0	0	0
494.776	n/a	WORD	247388	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	COWBOY	395	n/a	n/a	0	0	0
497.378	n/a	WORD	248689	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	PIGEON	1065	n/a	n/a	0	0	0
499.92	n/a	WORD	249960	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	PLIERS	1089	n/a	n/a	0	0	0
502.506	n/a	WORD	251253	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	TEMPLE	1448	n/a	n/a	0	0	0
505.202	n/a	WORD	252601	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	MOP	916	n/a	n/a	0	0	0
507.662	n/a	WORD	253831	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	MARKET	871	n/a	n/a	0	0	0
510.296	n/a	WORD	255148	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	BEAKER	104	n/a	n/a	0	0	0
512.914	n/a	WORD	256457	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	NIGHTGOWN	953	n/a	n/a	0	0	0
515.676	n/a	WORD	257838	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	SCRIBBLE	1256	n/a	n/a	0	0	0
518.128	n/a	WORD	259064	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	VALVE	1546	n/a	n/a	0	0	0
520.896	n/a	WORD	260448	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	DASHBOARD	441	n/a	n/a	0	0	0
523.49	n/a	WORD	261745	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	SCALPEL	1243	n/a	n/a	0	0	0
526.144	n/a	WORD	263072	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	CRICKET	408	n/a	n/a	0	0	0
527.752	n/a	START	263876	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
528.846	n/a	DISTRACTOR	264423	n/a	LTP269	ltpFR2	12	2	n/a	n/a	n/a	n/a	0	0	0
528.852	n/a	PROB	264426	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	2	8	1	6	1
530.12	n/a	PROB	265060	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	2	12	3	8	1
531.338	n/a	PROB	265669	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	2	18	8	9	1
532.638	n/a	PROB	266319	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	2	12	6	3	2
534.106	n/a	PROB	267053	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	2	25	9	8	8
537.524	n/a	PROB	268762	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	2	10	3	1	6
539.676	n/a	PROB	269838	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	2	8	4	3	1
541.428	n/a	PROB	270714	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	2	7	2	4	1
543.146	n/a	PROB	271573	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	2	13	1	9	3
546.166	n/a	PROB	273083	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	2	14	8	5	1
547.55	n/a	PROB	273775	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	2	14	3	3	8
549.37	n/a	PROB	274685	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	2	12	3	2	7
551.402	n/a	STOP	275701	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
553.504	n/a	REC_START	276752	n/a	LTP269	ltpFR2	12	2	n/a	n/a	n/a	n/a	0	0	0
554.786	n/a	REC_WORD	277393	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	COWBOY	395	n/a	n/a	0	0	0
555.508	n/a	REC_WORD	277754	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	CHEST	295	n/a	n/a	0	0	0
556.4	n/a	REC_WORD	278200	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	REBEL	1172	n/a	n/a	0	0	0
557.734	n/a	REC_WORD	278867	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	SCALPEL	1243	n/a	n/a	0	0	0
559.548	n/a	REC_WORD	279774	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	PLIERS	1089	n/a	n/a	0	0	0
562.42	n/a	REC_WORD	281210	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	ANKLE	24	n/a	n/a	0	0	0
564.928	n/a	REC_WORD	282464	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	FLESH	579	n/a	n/a	0	0	0
567.216	n/a	REC_WORD	283608	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	ARM	38	n/a	n/a	0	0	0
567.564	n/a	REC_WORD	283782	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	HOOD	714	n/a	n/a	0	0	0
571.192	n/a	REC_WORD	285596	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	PIGEON	1065	n/a	n/a	0	0	0
579.182	n/a	REC_WORD_VV	289591	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	2	<>	-1	n/a	n/a	0	0	0
643.96	n/a	DISTRACTOR	321980	n/a	LTP269	ltpFR2	12	3	n/a	n/a	n/a	n/a	0	0	0
643.96	n/a	START	321980	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
643.976	n/a	PROB	321988	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	3	16	6	9	1
645.624	n/a	PROB	322812	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	3	22	6	8	8
648.762	n/a	PROB	324381	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	3	8	3	4	1
650.296	n/a	PROB	325148	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	3	16	6	3	7
652.1	n/a	PROB	326050	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	3	12	5	5	2
653.148	n/a	PROB	326574	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	3	18	6	3	9
654.55	n/a	PROB	327275	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	3	14	3	4	7
656.402	n/a	PROB	328201	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	3	19	9	2	8
657.752	n/a	PROB	328876	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	3	9	7	1	1
660.106	n/a	PROB	330053	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	3	19	5	6	8
662.69	n/a	PROB	331345	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	3	17	8	4	5
665.224	n/a	PROB	332612	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	3	20	7	6	7
667.022	n/a	STOP	333511	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
669.08	n/a	WORD	334540	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	GYMNAST	675	n/a	n/a	0	0	0
671.88	n/a	WORD	335940	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	FOOTBALL	591	n/a	n/a	0	0	0
674.682	n/a	WORD	337341	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	RIFLE	1192	n/a	n/a	0	0	0
677.352	n/a	WORD	338676	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	PEBBLE	1035	n/a	n/a	0	0	0
679.77	n/a	WORD	339885	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	VIKING	1565	n/a	n/a	0	0	0
682.426	n/a	WORD	341213	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	BUBBLE	183	n/a	n/a	0	0	0
685.092	n/a	WORD	342546	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	BATHTUB	100	n/a	n/a	0	0	0
687.892	n/a	WORD	343946	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	GROUND	666	n/a	n/a	0	0	0
690.528	n/a	WORD	345264	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	CONTRACT	368	n/a	n/a	0	0	0
693.282	n/a	WORD	346641	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	DRINK	498	n/a	n/a	0	0	0
696.0	n/a	WORD	348000	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	BRANDY	169	n/a	n/a	0	0	0
698.734	n/a	WORD	349367	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	STONE	1385	n/a	n/a	0	0	0
701.27	n/a	WORD	350635	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	FLUTE	585	n/a	n/a	0	0	0
703.772	n/a	WORD	351886	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	LEADER	807	n/a	n/a	0	0	0
706.292	n/a	WORD	353146	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	CASHIER	254	n/a	n/a	0	0	0
709.032	n/a	WORD	354516	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	COIN	343	n/a	n/a	0	0	0
711.5	n/a	WORD	355750	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	CABBAGE	210	n/a	n/a	0	0	0
713.97	n/a	WORD	356985	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	PALACE	1006	n/a	n/a	0	0	0
716.682	n/a	WORD	358341	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	SKIRT	1319	n/a	n/a	0	0	0
719.152	n/a	WORD	359576	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	PEACH	1031	n/a	n/a	0	0	0
721.586	n/a	WORD	360793	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	SUITCASE	1403	n/a	n/a	0	0	0
724.222	n/a	WORD	362111	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	SCISSORS	1250	n/a	n/a	0	0	0
726.758	n/a	WORD	363379	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	GRAVEL	659	n/a	n/a	0	0	0
729.226	n/a	WORD	364613	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	EMPIRE	530	n/a	n/a	0	0	0
730.834	n/a	START	365417	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
731.878	n/a	DISTRACTOR	365939	n/a	LTP269	ltpFR2	12	3	n/a	n/a	n/a	n/a	0	0	0
731.884	n/a	PROB	365942	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	4	23	9	9	5
734.83	n/a	PROB	367415	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	4	21	5	7	9
737.28	n/a	PROB	368640	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	4	16	3	9	4
739.35	n/a	PROB	369675	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	4	14	6	5	3
741.752	n/a	PROB	370876	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	4	13	7	5	1
743.186	n/a	PROB	371593	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	4	9	7	1	1
744.704	n/a	PROB	372352	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	4	21	8	8	5
746.42	n/a	PROB	373210	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	4	22	8	6	8
748.372	n/a	PROB	374186	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	4	12	9	2	1
749.608	n/a	PROB	374804	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	4	12	4	7	1
750.874	n/a	PROB	375437	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	4	6	1	1	4
752.61	n/a	PROB	376305	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	4	19	9	3	7
753.75	n/a	STOP	376875	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
756.632	n/a	REC_START	378316	n/a	LTP269	ltpFR2	12	3	n/a	n/a	n/a	n/a	0	0	0
758.766	n/a	REC_WORD	379383	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	GYMNAST	675	n/a	n/a	0	0	0
759.494	n/a	REC_WORD	379747	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	FOOTBALL	591	n/a	n/a	0	0	0
763.33	n/a	REC_WORD	381665	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	SCISSORS	1250	n/a	n/a	0	0	0
768.604	n/a	REC_WORD	384302	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	RIFLE	1192	n/a	n/a	0	0	0
769.35	n/a	REC_WORD	384675	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	PEBBLE	1035	n/a	n/a	0	0	0
770.848	n/a	REC_WORD	385424	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	VIKING	1565	n/a	n/a	0	0	0
773.908	n/a	REC_WORD	386954	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	BUBBLE	183	n/a	n/a	0	0	0
779.198	n/a	REC_WORD	389599	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	BATHTUB	100	n/a	n/a	0	0	0
781.562	n/a	REC_WORD	390781	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	3	PEACH	1031	n/a	n/a	0	0	0
847.068	n/a	WORD	423534	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	ROBBER	1197	n/a	n/a	0	0	0
849.502	n/a	WORD	424751	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	FRIAR	605	n/a	n/a	0	0	0
852.088	n/a	WORD	426044	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	CROSS	413	n/a	n/a	0	0	0
854.772	n/a	WORD	427386	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	OX	994	n/a	n/a	0	0	0
857.44	n/a	WORD	428720	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	BELLY	119	n/a	n/a	0	0	0
859.96	n/a	WORD	429980	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	EAGLE	512	n/a	n/a	0	0	0
862.546	n/a	WORD	431273	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	STATUE	1374	n/a	n/a	0	0	0
865.098	n/a	WORD	432549	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	SCULPTURE	1258	n/a	n/a	0	0	0
867.916	n/a	WORD	433958	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	WORKER	1621	n/a	n/a	0	0	0
870.534	n/a	WORD	435267	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	BLUEPRINT	142	n/a	n/a	0	0	0
872.972	n/a	WORD	436486	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	MAPLE	866	n/a	n/a	0	0	0
875.724	n/a	WORD	437862	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	SPIDER	1351	n/a	n/a	0	0	0
878.476	n/a	WORD	439238	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	YARN	1631	n/a	n/a	0	0	0
880.978	n/a	WORD	440489	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	MARS	873	n/a	n/a	0	0	0
883.446	n/a	WORD	441723	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	DAISY	435	n/a	n/a	0	0	0
885.998	n/a	WORD	442999	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	PREACHER	1119	n/a	n/a	0	0	0
888.632	n/a	WORD	444316	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	NECKLACE	940	n/a	n/a	0	0	0
891.254	n/a	WORD	445627	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	CARRIAGE	248	n/a	n/a	0	0	0
894.072	n/a	WORD	447036	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	LOFT	840	n/a	n/a	0	0	0
896.658	n/a	WORD	448329	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	WARDROBE	1587	n/a	n/a	0	0	0
899.326	n/a	WORD	449663	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	DENIM	446	n/a	n/a	0	0	0
902.144	n/a	WORD	451072	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	JEANS	752	n/a	n/a	0	0	0
904.662	n/a	WORD	452331	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	STOMACH	1384	n/a	n/a	0	0	0
907.348	n/a	WORD	453674	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	4	CREVICE	405	n/a	n/a	0	0	0
908.952	n/a	START	454476	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	5	n/a	n/a	n/a	n/a
910.152	n/a	DISTRACTOR	455076	n/a	LTP269	ltpFR2	12	4	n/a	n/a	n/a	n/a	0	0	0
