mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
967097	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	5	SERVANT	1271	n/a	n/a	0	0	0
1001419	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	SCARF	1246	n/a	n/a	0	0	0
1004014	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	TOMBSTONE	1478	n/a	n/a	0	0	0
1006657	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	MARROW	872	n/a	n/a	0	0	0
1009136	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	DIVER	476	n/a	n/a	0	0	0
1011820	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	ITEM	746	n/a	n/a	0	0	0
1014290	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	BUTCHER	203	n/a	n/a	0	0	0
1017101	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	PAIL	1002	n/a	n/a	0	0	0
1019777	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	LIZARD	834	n/a	n/a	0	0	0
1022337	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	DENTIST	447	n/a	n/a	0	0	0
1024889	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	CRATER	400	n/a	n/a	0	0	0
1027701	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	DOUGHNUT	490	n/a	n/a	0	0	0
1030144	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	KNIFE	785	n/a	n/a	0	0	0
1032805	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	BODY	145	n/a	n/a	0	0	0
1035363	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	CASHEW	253	n/a	n/a	0	0	0
1037792	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	BOYFRIEND	162	n/a	n/a	0	0	0
1040529	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	REPORT	1184	n/a	n/a	0	0	0
1043183	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	CRIB	407	n/a	n/a	0	0	0
1046001	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	RABBIT	1152	n/a	n/a	0	0	0
1048658	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	FOX	598	n/a	n/a	0	0	0
1051344	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	APRON	35	n/a	n/a	0	0	0
1054008	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	MUMMY	932	n/a	n/a	0	0	0
1056798	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	SPHINX	1349	n/a	n/a	0	0	0
1059346	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	SAUSAGE	1238	n/a	n/a	0	0	0
1061780	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	VAGRANT	1544	n/a	n/a	0	0	0
1063387	START	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	8	n/a	n/a	n/a	n/a
1064213	DISTRACTOR	n/a	LTP269	ltpFR2	12	6	n/a	n/a	n/a	n/a	0	0	0
1064218	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	8	13	5	4	4
1066255	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	8	20	9	9	2
1068324	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	8	12	3	7	2
1069687	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	8	17	2	8	7
1071877	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	8	13	3	8	2
1073656	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	8	16	7	4	5
1075379	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	8	18	8	1	9
1076909	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	8	19	3	7	9
1078212	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	8	11	5	1	5
1079650	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	8	11	1	6	4
1080798	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	8	18	3	8	7
1083233	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	8	15	3	8	4
1087387	STOP	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	8	n/a	n/a	n/a	n/a
1089160	REC_START	n/a	LTP269	ltpFR2	12	6	n/a	n/a	n/a	n/a	0	0	0
1091500	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	RABBIT	1152	n/a	n/a	0	0	0
1091869	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	FOX	598	n/a	n/a	0	0	0
1098435	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	TOMBSTONE	1478	n/a	n/a	0	0	0
1099039	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	SCARF	1246	n/a	n/a	0	0	0
1101874	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	DENTIST	447	n/a	n/a	0	0	0
1102645	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	KNIFE	785	n/a	n/a	0	0	0
1103362	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	MARROW	872	n/a	n/a	0	0	0
1106604	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	BUTCHER	203	n/a	n/a	0	0	0
1107372	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	6	PAIL	1002	n/a	n/a	0	0	0
1179580	DISTRACTOR	n/a	LTP269	ltpFR2	12	7	n/a	n/a	n/a	n/a	0	0	0
1179580	START	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	9	n/a	n/a	n/a	n/a
1179596	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	9	13	4	3	6
1182082	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	9	15	5	3	7
1183382	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	9	15	9	4	2
1185467	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	9	16	2	9	5
1187553	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	9	4	1	2	1
1188770	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	9	21	6	6	9
1190288	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	9	15	5	9	1
1191506	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	9	13	4	7	2
1193357	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	9	11	8	1	2
1194824	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	9	19	6	7	6
1196659	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	9	15	5	5	5
1197728	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	9	9	6	1	2
1199296	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	9	18	5	7	6
1201281	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	9	14	4	7	3
1202797	STOP	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	9	n/a	n/a	n/a	n/a
1204639	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	LACE	792	n/a	n/a	0	0	0
1207192	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	MACHINE	852	n/a	n/a	0	0	0
1209720	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	RUST	1219	n/a	n/a	0	0	0
1212240	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	CHAUFFEUR	283	n/a	n/a	0	0	0
1214698	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	GUARD	667	n/a	n/a	0	0	0
1217212	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	NEUTRON	947	n/a	n/a	0	0	0
1219918	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	XEROX	1628	n/a	n/a	0	0	0
1222572	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	STAR	1373	n/a	n/a	0	0	0
1225057	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	PADDING	999	n/a	n/a	0	0	0
1227843	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	CANYON	235	n/a	n/a	0	0	0
1230271	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	ISLAND	745	n/a	n/a	0	0	0
1232939	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	CYCLONE	431	n/a	n/a	0	0	0
1235458	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	COUNTRY	388	n/a	n/a	0	0	0
1238212	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	LASER	801	n/a	n/a	0	0	0
1240820	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	PISTOL	1075	n/a	n/a	0	0	0
1243323	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	BLENDER	136	n/a	n/a	0	0	0
1245816	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	RIVER	1194	n/a	n/a	0	0	0
1248361	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	DRILL	497	n/a	n/a	0	0	0
1251164	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	PARROT	1015	n/a	n/a	0	0	0
1253665	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	SEAGULL	1261	n/a	n/a	0	0	0
1256417	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	OFFICE	972	n/a	n/a	0	0	0
1259095	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	OZONE	996	n/a	n/a	0	0	0
1261638	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	PROTON	1132	n/a	n/a	0	0	0
1264192	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	QUARTER	1148	n/a	n/a	0	0	0
1265799	START	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	10	n/a	n/a	n/a	n/a
1266930	DISTRACTOR	n/a	LTP269	ltpFR2	12	7	n/a	n/a	n/a	n/a	0	0	0
1266933	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	10	18	7	6	5
1268484	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	10	10	3	3	4
1271586	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	10	11	1	5	5
1272788	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	10	25	7	9	9
1275839	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	10	22	8	7	7
1278143	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	10	18	6	6	6
1279578	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	10	13	2	6	5
1281760	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	10	12	3	3	6
1283298	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	10	18	4	5	9
1284897	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	10	11	5	1	5
1286133	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	10	21	7	5	9
1289798	STOP	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	10	n/a	n/a	n/a	n/a
1291721	REC_START	n/a	LTP269	ltpFR2	12	7	n/a	n/a	n/a	n/a	0	0	0
1295647	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	CYCLONE	431	n/a	n/a	0	0	0
1296438	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	ISLAND	745	n/a	n/a	0	0	0
1296853	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	COUNTRY	388	n/a	n/a	0	0	0
1298621	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	OFFICE	972	n/a	n/a	0	0	0
1299364	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	BLENDER	136	n/a	n/a	0	0	0
1300755	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	LASER	801	n/a	n/a	0	0	0
1301925	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	PISTOL	1075	n/a	n/a	0	0	0
1303654	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	SEAGULL	1261	n/a	n/a	0	0	0
1304486	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	PARROT	1015	n/a	n/a	0	0	0
1308140	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	DRILL	497	n/a	n/a	0	0	0
1309809	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	7	RIVER	1194	n/a	n/a	0	0	0
1382192	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	SCOTCH	1251	n/a	n/a	0	0	0
1384712	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	SWIMMER	1420	n/a	n/a	0	0	0
1387264	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	NOVEL	960	n/a	n/a	0	0	0
1389767	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	MILK	895	n/a	n/a	0	0	0
1392384	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	INMATE	738	n/a	n/a	0	0	0
1395021	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	PRINCESS	1125	n/a	n/a	0	0	0
1397489	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	PLAZA	1088	n/a	n/a	0	0	0
1400042	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	SISTER	1312	n/a	n/a	0	0	0
1402860	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	MUFFIN	929	n/a	n/a	0	0	0
1405661	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	TURTLE	1522	n/a	n/a	0	0	0
1408331	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	PACKAGE	997	n/a	n/a	0	0	0
1410966	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	CITRUS	313	n/a	n/a	0	0	0
1413584	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	UNCLE	1536	n/a	n/a	0	0	0
1416191	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	BLADE	134	n/a	n/a	0	0	0
1418659	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	FRIEND	606	n/a	n/a	0	0	0
1421192	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	IGLOO	734	n/a	n/a	0	0	0
1423675	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	BROOK	177	n/a	n/a	0	0	0
1426128	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	SLIDE	1326	n/a	n/a	0	0	0
1428918	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	COURSE	390	n/a	n/a	0	0	0
1431532	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	COLLEGE	346	n/a	n/a	0	0	0
1434202	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	HEART	697	n/a	n/a	0	0	0
1436993	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	TRANSPLANT	1496	n/a	n/a	0	0	0
1439639	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	POET	1095	n/a	n/a	0	0	0
1442176	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	BOX	159	n/a	n/a	0	0	0
1443781	START	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	11	n/a	n/a	n/a	n/a
1444614	DISTRACTOR	n/a	LTP269	ltpFR2	12	8	n/a	n/a	n/a	n/a	0	0	0
1444626	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	11	19	7	5	7
1446227	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	11	14	6	6	2
1447611	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	11	9	4	2	3
1451281	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	11	12	9	3	1
1452515	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	11	4	1	1	2
1453968	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	11	14	8	3	3
1456386	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	11	12	4	6	2
1457770	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	11	15	4	8	3
1459904	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	11	8	1	6	1
1461057	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	11	14	6	5	3
1463125	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	11	10	4	1	5
1464608	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	11	16	5	4	7
1466265	STOP	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	11	n/a	n/a	n/a	n/a
1469529	REC_START	n/a	LTP269	ltpFR2	12	8	n/a	n/a	n/a	n/a	0	0	0
1472402	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	COLLEGE	346	n/a	n/a	0	0	0
1472854	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	COURSE	390	n/a	n/a	0	0	0
1473893	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	HEART	697	n/a	n/a	0	0	0
1474499	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	TRANSPLANT	1496	n/a	n/a	0	0	0
1477134	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	BOX	159	n/a	n/a	0	0	0
1477678	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	POET	1095	n/a	n/a	0	0	0
1497244	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	8	PACKAGE	997	n/a	n/a	0	0	0
1546059	REST_REWET	n/a	LTP269	ltpFR2	12	8	n/a	n/a	n/a	n/a	0	0	0
1704435	DISTRACTOR	n/a	LTP269	ltpFR2	12	9	n/a	n/a	n/a	n/a	0	0	0
1704435	START	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	12	n/a	n/a	n/a	n/a
1704452	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	12	19	8	6	5
1705952	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	12	13	2	2	9
1707687	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	12	12	1	9	3
1709155	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	12	19	3	8	8
1712126	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	12	9	1	6	2
1713709	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	12	13	7	2	4
1716961	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	12	18	3	9	6
1720614	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	12	11	2	6	3
1722500	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	12	10	1	1	8
1724335	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	12	14	3	6	5
1725985	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	12	7	3	3	1
1727803	STOP	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	12	n/a	n/a	n/a	n/a
1729647	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	SWAMP	1416	n/a	n/a	0	0	0
1732200	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	CANAL	226	n/a	n/a	0	0	0
1734918	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	CHILD	299	n/a	n/a	0	0	0
1737470	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	LIVER	833	n/a	n/a	0	0	0
1740197	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	ROOSTER	1209	n/a	n/a	0	0	0
1742792	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	SUNRISE	1407	n/a	n/a	0	0	0
1745544	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	SERVER	1272	n/a	n/a	0	0	0
1748214	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	FRAME	600	n/a	n/a	0	0	0
1750882	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	PICTURE	1061	n/a	n/a	0	0	0
1753318	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	PENGUIN	1044	n/a	n/a	0	0	0
1755793	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	PLAYGROUND	1087	n/a	n/a	0	0	0
1758296	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	GRAPE	654	n/a	n/a	0	0	0
1760747	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	FRUIT	610	n/a	n/a	0	0	0
1763350	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	SMOG	1330	n/a	n/a	0	0	0
1765851	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	PUDDLE	1140	n/a	n/a	0	0	0
1768553	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	CATTLE	261	n/a	n/a	0	0	0
1771284	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	DRAWING	494	n/a	n/a	0	0	0
1773802	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	ORANGE	980	n/a	n/a	0	0	0
1776393	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	BUCKET	184	n/a	n/a	0	0	0
1779057	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	BARLEY	88	n/a	n/a	0	0	0
1781793	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	FIDDLE	561	n/a	n/a	0	0	0
1784478	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	SUNSET	1408	n/a	n/a	0	0	0
1787048	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	BADGE	68	n/a	n/a	0	0	0
1789587	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	PIZZA	1079	n/a	n/a	0	0	0
1791202	START	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	13	n/a	n/a	n/a	n/a
1792173	DISTRACTOR	n/a	LTP269	ltpFR2	12	9	n/a	n/a	n/a	n/a	0	0	0
1792186	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	13	16	9	1	6
1793785	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	13	5	1	2	2
1795221	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	13	10	3	5	2
1797707	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	13	21	6	6	9
1799341	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	13	12	5	6	1
1801625	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	13	13	3	3	7
1804145	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	13	16	6	6	4
1805930	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	13	22	7	8	7
1808099	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	13	20	2	9	9
1809815	PROB	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	13	11	2	1	7
1815202	STOP	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	13	n/a	n/a	n/a	n/a
1817061	REC_START	n/a	LTP269	ltpFR2	12	9	n/a	n/a	n/a	n/a	0	0	0
1821685	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	GRAPE	654	n/a	n/a	0	0	0
1821920	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	FRUIT	610	n/a	n/a	0	0	0
1824067	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	PLAYGROUND	1087	n/a	n/a	0	0	0
1824682	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	PENGUIN	1044	n/a	n/a	0	0	0
1827015	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	PICTURE	1061	n/a	n/a	0	0	0
1828696	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	FRAME	600	n/a	n/a	0	0	0
1863818	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	BARLEY	88	n/a	n/a	0	0	0
1866311	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	BUCKET	184	n/a	n/a	0	0	0
1866926	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	ORANGE	980	n/a	n/a	0	0	0
1879440	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	SUNRISE	1407	n/a	n/a	0	0	0
1880440	REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	12	9	<>	-1	n/a	n/a	0	0	0
1907482	DISTRACTOR	n/a	LTP269	ltpFR2	12	10	n/a	n/a	n/a	n/a	0	0	0
1907482	START	n/a	LTP269	ltpFR2	12	n/a	n/a	n/a	14	n/a	n/a	n/a	n/a
