subject,session,trial,serialpos,word,recalled,raw_cosine,centered_cosine,true_word_rank,true_word_percentile,top1_correct,top5_correct,top10_correct,centered_true_word_rank,centered_true_word_percentile,centered_top1_correct,centered_top5_correct,centered_top10_correct
LTP299,2,1,1,TROMBONE,1,0.870441377324914,-0.15493233061931966,148,0.7443478260869565,0,0,0,550,0.045217391304347876,0,0,0
LTP299,2,1,2,FIDDLE,1,0.90425095266583,0.19405891822324622,2,0.9982608695652174,0,1,1,21,0.9652173913043478,0,0,0
LTP299,2,1,3,PARENT,1,0.7787220681091261,-0.25805781793613203,556,0.034782608695652195,0,0,0,568,0.013913043478260834,0,0,0
LTP299,2,1,4,CEILING,1,0.8347277586272868,-0.11255667500402323,410,0.288695652173913,0,0,0,477,0.1721739130434783,0,0,0
LTP299,2,1,5,SMOG,0,0.8575285497561222,0.03378500939545193,250,0.5669565217391304,0,0,0,239,0.5860869565217391,0,0,0
LTP299,2,1,6,SCRIBBLE,0,0.826906903166989,-0.04510095570583491,441,0.23478260869565215,0,0,0,364,0.3686956521739131,0,0,0
LTP299,2,1,7,SUSPECT,1,0.8753141291854322,0.09796757159979982,125,0.7843478260869565,0,0,0,120,0.7930434782608695,0,0,0
LTP299,2,1,8,HERO,1,0.8654633002299933,0.0810564304096241,189,0.6730434782608696,0,0,0,109,0.8121739130434783,0,0,0
LTP299,2,1,9,NURSE,1,0.8695984278498398,-0.06363861272826468,157,0.728695652173913,0,0,0,423,0.2660869565217391,0,0,0
LTP299,2,1,10,GIRL,1,0.874232756948064,0.07528791769388125,136,0.7652173913043478,0,0,0,156,0.7304347826086957,0,0,0
LTP299,2,1,11,RUST,1,0.8477285814107686,-0.130355193779277,319,0.4469565217391305,0,0,0,500,0.13217391304347825,0,0,0
LTP299,2,1,12,FLIPPER,1,0.8412960887826587,0.05807289842884153,367,0.36347826086956525,0,0,0,183,0.6834782608695652,0,0,0
LTP299,2,1,13,FLEET,0,0.8359692705605053,0.008994997236158153,416,0.27826086956521734,0,0,0,291,0.4956521739130435,0,0,0
LTP299,2,1,14,GUARD,1,0.8662610980508401,-0.06979496495992114,187,0.6765217391304348,0,0,0,435,0.24521739130434783,0,0,0
LTP299,2,1,15,TAXI,0,0.8527124690992912,-0.06575893958168205,285,0.5060869565217392,0,0,0,425,0.26260869565217393,0,0,0
LTP299,2,1,16,FRECKLE,1,0.8689271670435403,0.0635045055278521,167,0.711304347826087,0,0,0,142,0.7547826086956522,0,0,0
LTP299,2,1,17,SUMMIT,1,0.8397377838989437,-0.09542158542002897,377,0.34608695652173915,0,0,0,459,0.20347826086956522,0,0,0
LTP299,2,1,18,LIGHTNING,1,0.8766610166331114,-0.04368116389384733,106,0.817391304347826,0,0,0,379,0.3426086956521739,0,0,0
LTP299,2,1,19,CLOUD,1,0.8454058874791558,-0.060317102633537636,344,0.4034782608695652,0,0,0,424,0.2643478260869565,0,0,0
LTP299,2,1,20,KLEENEX,0,0.8256842238190777,-0.22546504609540016,458,0.2052173913043478,0,0,0,571,0.008695652173912993,0,0,0
LTP299,2,1,21,RIFLE,1,0.8622890312260341,0.10468337265177226,217,0.6243478260869566,0,0,0,92,0.8417391304347825,0,0,0
LTP299,2,1,22,BABY,1,0.8219169728385811,-0.12016047958208576,473,0.1791304347826087,0,0,0,510,0.11478260869565216,0,0,0
LTP299,2,1,23,DOLPHIN,1,0.8447386063402352,-0.05236841012586335,346,0.4,0,0,0,402,0.30260869565217396,0,0,0
LTP299,2,1,24,PERFUME,1,0.8794859080125694,0.09357860040183853,101,0.8260869565217391,0,0,0,138,0.7617391304347826,0,0,0
LTP299,2,2,1,SWITCH,0,0.7889811786560869,0.14449682336018163,549,0.04695652173913045,0,0,0,53,0.9095652173913044,0,0,0
LTP299,2,2,2,FILM,1,0.8686984068876982,0.06298903876566274,188,0.6747826086956521,0,0,0,151,0.7391304347826086,0,0,0
LTP299,2,2,3,HOOK,1,0.8957010195245751,0.2144279636480207,23,0.9617391304347827,0,0,0,41,0.9304347826086956,0,0,0
LTP299,2,2,4,STAR,1,0.8348446527558813,-0.10216510260041162,432,0.25043478260869567,0,0,0,495,0.14086956521739136,0,0,0
LTP299,2,2,5,WASP,0,0.8228629313437394,-0.08445833356556412,471,0.18260869565217386,0,0,0,456,0.20869565217391306,0,0,0
LTP299,2,2,6,DANCER,0,0.8820603086817094,-0.14234675809895123,93,0.84,0,0,0,501,0.13043478260869568,0,0,0
LTP299,2,2,7,COCKTAIL,0,0.8602109921163225,-0.016911878198368573,245,0.5756521739130435,0,0,0,336,0.4173913043478261,0,0,0
LTP299,2,2,8,SURVEY,1,0.8372857692344985,0.1256916496406331,419,0.2730434782608696,0,0,0,77,0.8678260869565217,0,0,0
LTP299,2,2,9,HONEY,0,0.8488809939587847,-0.01619252619256828,335,0.4191304347826087,0,0,0,330,0.4278260869565217,0,0,0
LTP299,2,2,10,BLADE,0,0.8842570454748856,-0.030916713424857384,61,0.8956521739130435,0,0,0,359,0.3773913043478261,0,0,0
LTP299,2,2,11,GREASE,0,0.8611287010979858,-0.02733652748132461,240,0.5843478260869566,0,0,0,354,0.3860869565217391,0,0,0
LTP299,2,2,12,SHIRT,0,0.8598042183142721,0.032806187048156875,256,0.5565217391304348,0,0,0,259,0.551304347826087,0,0,0
LTP299,2,2,13,CASHEW,0,0.8878653976961643,-0.019748668777132,47,0.92,0,0,0,320,0.4452173913043478,0,0,0
LTP299,2,2,14,POPCORN,0,0.8359662845542808,-0.09283272733038515,417,0.27652173913043476,0,0,0,432,0.25043478260869567,0,0,0
