mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
82422	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	MARINE	869	n/a	n/a	0	0	0
85074	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	RACKET	1155	n/a	n/a	0	0	0
87626	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	PECAN	1036	n/a	n/a	0	0	0
90161	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	CASHEW	253	n/a	n/a	0	0	0
92981	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	SKETCH	1315	n/a	n/a	0	0	0
95583	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	MATCH	878	n/a	n/a	0	0	0
98302	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	ZIPPER	1636	n/a	n/a	0	0	0
101104	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	AUTHOR	61	n/a	n/a	0	0	0
103873	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	POSTAGE	1113	n/a	n/a	0	0	0
106592	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	BLENDER	136	n/a	n/a	0	0	0
109128	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	BELLY	119	n/a	n/a	0	0	0
111697	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	PLAID	1080	n/a	n/a	0	0	0
114148	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	MONEY	908	n/a	n/a	0	0	0
116701	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	POISON	1096	n/a	n/a	0	0	0
119420	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	DRUG	501	n/a	n/a	0	0	0
121055	START	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
121942	DISTRACTOR	n/a	LTP269	ltpFR2	20	1	n/a	n/a	n/a	n/a	0	0	0
121972	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	16	5	5	6
123507	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	20	6	9	5
125542	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	14	6	3	5
128361	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	13	2	8	3
129763	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	14	3	5	6
131397	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	13	6	1	6
132665	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	9	3	2	4
135251	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	1	7	2	7
136685	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	10	7	2	1
137953	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	14	7	5	2
139288	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	15	7	3	5
141006	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	16	8	2	6
142156	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	16	8	4	4
145055	STOP	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
146845	REC_START	n/a	LTP269	ltpFR2	20	1	n/a	n/a	n/a	n/a	0	0	0
148577	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	POISON	1096	n/a	n/a	0	0	0
152652	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	SCULPTURE	1258	n/a	n/a	0	0	0
156415	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	WHISTLE	1606	n/a	n/a	0	0	0
157856	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	SWIMMER	1420	n/a	n/a	0	0	0
159337	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	EXPERT	543	n/a	n/a	0	0	0
161685	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	SCISSORS	1250	n/a	n/a	0	0	0
164226	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	CASHIER	254	n/a	n/a	0	0	0
164869	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	RECEIPT	1173	n/a	n/a	0	0	0
166592	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	ACTRESS	6	n/a	n/a	0	0	0
237323	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	PUPIL	1143	n/a	n/a	0	0	0
240042	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	CREVICE	405	n/a	n/a	0	0	0
242528	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	TYPIST	1532	n/a	n/a	0	0	0
245330	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	PEACH	1031	n/a	n/a	0	0	0
248099	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	NOTEBOOK	959	n/a	n/a	0	0	0
250585	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	FEMALE	559	n/a	n/a	0	0	0
253254	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	FOOT	590	n/a	n/a	0	0	0
255989	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	STUDENT	1395	n/a	n/a	0	0	0
258725	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	PASTA	1021	n/a	n/a	0	0	0
261244	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	PICTURE	1061	n/a	n/a	0	0	0
264030	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	PLATE	1086	n/a	n/a	0	0	0
266849	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	ATOM	55	n/a	n/a	0	0	0
269635	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	PROTON	1132	n/a	n/a	0	0	0
272237	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	RUG	1215	n/a	n/a	0	0	0
274789	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	TEACHER	1440	n/a	n/a	0	0	0
277592	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	HAWK	692	n/a	n/a	0	0	0
280210	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	TRIBE	1505	n/a	n/a	0	0	0
282729	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	FOOTBALL	591	n/a	n/a	0	0	0
285382	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	WOMAN	1620	n/a	n/a	0	0	0
287884	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	CRATER	400	n/a	n/a	0	0	0
290319	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	TUTU	1524	n/a	n/a	0	0	0
293022	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	DRESS	495	n/a	n/a	0	0	0
295774	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	SHELTER	1282	n/a	n/a	0	0	0
298543	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	KEEPER	769	n/a	n/a	0	0	0
300160	START	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
301209	DISTRACTOR	n/a	LTP269	ltpFR2	20	2	n/a	n/a	n/a	n/a	0	0	0
301229	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	14	2	7	5
302613	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	9	6	2	1
303881	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	9	4	1	4
305182	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	17	8	7	2
307101	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	11	1	4	6
308268	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	12	9	2	1
309219	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	14	4	6	4
310353	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	9	1	4	4
312122	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	22	6	7	9
313790	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	7	2	1	4
315341	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	16	7	3	6
316409	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	16	6	3	7
318827	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	14	1	4	9
320596	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	20	5	8	7
322047	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	12	5	5	2
323058	STOP	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
326034	REC_START	n/a	LTP269	ltpFR2	20	2	n/a	n/a	n/a	n/a	0	0	0
326854	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	PROTON	1132	n/a	n/a	0	0	0
327993	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	RUG	1215	n/a	n/a	0	0	0
333219	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	SHELTER	1282	n/a	n/a	0	0	0
416496	DISTRACTOR	n/a	LTP269	ltpFR2	20	3	n/a	n/a	n/a	n/a	0	0	0
416496	START	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
416512	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	21	8	5	8
418081	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	12	4	6	2
419265	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	10	3	6	1
421149	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	19	8	5	6
422668	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	17	3	9	5
424236	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	17	2	7	8
426505	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	20	4	8	8
428239	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	21	4	9	8
429757	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	18	8	1	9
431158	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	9	4	2	3
434562	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	5	2	1	2
436413	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	20	5	6	9
438549	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	9	5	3	1
439735	STOP	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
441584	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	ROCKET	1202	n/a	n/a	0	0	0
444152	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	DOLPHIN	483	n/a	n/a	0	0	0
446655	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	FLIPPER	580	n/a	n/a	0	0	0
449191	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	GYMNAST	675	n/a	n/a	0	0	0
451660	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	MEDAL	885	n/a	n/a	0	0	0
454396	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	LEADER	807	n/a	n/a	0	0	0
457131	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SPACE	1345	n/a	n/a	0	0	0
459800	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	VENUS	1557	n/a	n/a	0	0	0
462353	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	HIGHWAY	707	n/a	n/a	0	0	0
464905	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SWAMP	1416	n/a	n/a	0	0	0
467357	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	POCKET	1093	n/a	n/a	0	0	0
470175	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SEAFOOD	1260	n/a	n/a	0	0	0
472611	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	FLASK	576	n/a	n/a	0	0	0
475380	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	PACKAGE	997	n/a	n/a	0	0	0
478033	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SPOON	1357	n/a	n/a	0	0	0
480535	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	RIFLE	1192	n/a	n/a	0	0	0
483137	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	MAPLE	866	n/a	n/a	0	0	0
485606	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SNACK	1331	n/a	n/a	0	0	0
488225	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	CLOCK	325	n/a	n/a	0	0	0
490978	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	GARLIC	624	n/a	n/a	0	0	0
493680	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SALT	1229	n/a	n/a	0	0	0
496315	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	STONE	1385	n/a	n/a	0	0	0
498767	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	GANGSTER	620	n/a	n/a	0	0	0
501270	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SPOOL	1356	n/a	n/a	0	0	0
502888	START	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
503853	DISTRACTOR	n/a	LTP269	ltpFR2	20	3	n/a	n/a	n/a	n/a	0	0	0
503872	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	16	9	4	3
505323	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	15	3	5	7
507292	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	18	5	4	9
508560	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	21	6	7	8
510745	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	18	7	5	6
513330	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	19	9	1	9
514731	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	12	8	2	2
515849	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	11	6	3	2
518652	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	11	2	5	4
520053	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	20	9	7	4
521854	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	11	1	3	7
523239	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	14	4	5	5
526888	STOP	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
528711	REC_START	n/a	LTP269	ltpFR2	20	3	n/a	n/a	n/a	n/a	0	0	0
531074	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	ROCKET	1202	n/a	n/a	0	0	0
531950	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	DOLPHIN	483	n/a	n/a	0	0	0
532454	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	FLIPPER	580	n/a	n/a	0	0	0
533574	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	GYMNAST	675	n/a	n/a	0	0	0
534616	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	MEDAL	885	n/a	n/a	0	0	0
535742	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	LEADER	807	n/a	n/a	0	0	0
536280	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SPACE	1345	n/a	n/a	0	0	0
536860	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	HIGHWAY	707	n/a	n/a	0	0	0
537486	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	VENUS	1557	n/a	n/a	0	0	0
547340	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SWAMP	1416	n/a	n/a	0	0	0
548059	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	POCKET	1093	n/a	n/a	0	0	0
553233	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	FLASK	576	n/a	n/a	0	0	0
565413	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	MAPLE	866	n/a	n/a	0	0	0
565976	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SNACK	1331	n/a	n/a	0	0	0
566924	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	GARLIC	624	n/a	n/a	0	0	0
569169	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SALT	1229	n/a	n/a	0	0	0
569987	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SOCK	1339	n/a	n/a	0	0	0
572477	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	STONE	1385	n/a	n/a	0	0	0
573370	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	GANGSTER	620	n/a	n/a	0	0	0
574419	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SPOOL	1356	n/a	n/a	0	0	0
619339	DISTRACTOR	n/a	LTP269	ltpFR2	20	4	n/a	n/a	n/a	n/a	0	0	0
619340	START	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	n/a	n/a	n/a	n/a
619373	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	19	4	7	8
623276	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	17	6	4	7
624944	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	16	7	7	2
626796	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	13	6	3	4
630282	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	17	8	4	5
632701	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	15	2	4	9
634753	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	8	2	4	2
636338	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	15	5	3	7
637922	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	20	8	5	7
639691	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	24	7	9	8
641392	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	5	1	2	2
642343	STOP	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	n/a	n/a	n/a	n/a
644328	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	ROBIN	1199	n/a	n/a	0	0	0
646997	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	ROOSTER	1209	n/a	n/a	0	0	0
649432	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	HAMPER	682	n/a	n/a	0	0	0
651884	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	BUREAU	199	n/a	n/a	0	0	0
654503	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	EUROPE	541	n/a	n/a	0	0	0
657256	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	MAILMAN	858	n/a	n/a	0	0	0
659758	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	IGLOO	734	n/a	n/a	0	0	0
662510	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	ICEBERG	731	n/a	n/a	0	0	0
665246	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	BLACKBOARD	133	n/a	n/a	0	0	0
667932	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	NECKLACE	940	n/a	n/a	0	0	0
670434	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	TORTOISE	1486	n/a	n/a	0	0	0
673086	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	NAPKIN	937	n/a	n/a	0	0	0
675855	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	ORANGE	980	n/a	n/a	0	0	0
678374	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	PLIERS	1089	n/a	n/a	0	0	0
680876	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	EYELASH	546	n/a	n/a	0	0	0
683629	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	SUBWAY	1400	n/a	n/a	0	0	0
686264	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	SPARROW	1347	n/a	n/a	0	0	0
688800	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	DONOR	485	n/a	n/a	0	0	0
691402	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	FOREST	593	n/a	n/a	0	0	0
694121	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	BANQUET	86	n/a	n/a	0	0	0
696623	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	SLUG	1329	n/a	n/a	0	0	0
699443	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	FRUIT	610	n/a	n/a	0	0	0
702161	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	VALVE	1546	n/a	n/a	0	0	0
704597	WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	ZEBRA	1635	n/a	n/a	0	0	0
706215	START	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	6	n/a	n/a	n/a	n/a
707091	DISTRACTOR	n/a	LTP269	ltpFR2	20	4	n/a	n/a	n/a	n/a	0	0	0
707099	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	6	16	9	3	4
709034	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	6	12	4	5	3
710802	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	6	17	8	3	6
715607	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	6	15	7	2	6
717408	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	6	13	8	1	4
718743	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	6	11	6	2	3
720344	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	6	18	7	8	3
723013	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	6	16	5	8	3
724798	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	6	12	1	5	6
726032	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	6	11	5	4	2
727367	PROB	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	6	6	1	1	4
729131	STOP	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	6	n/a	n/a	n/a	n/a
732022	REC_START	n/a	LTP269	ltpFR2	20	4	n/a	n/a	n/a	n/a	0	0	0
734909	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	ROBIN	1199	n/a	n/a	0	0	0
