mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
265731	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	OUTDOORS	987	n/a	n/a	0	0	0
268401	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	LETTUCE	814	n/a	n/a	0	0	0
271119	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	SALAD	1224	n/a	n/a	0	0	0
273938	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	LAGOON	795	n/a	n/a	0	0	0
276390	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	FRIAR	605	n/a	n/a	0	0	0
279058	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	TURKEY	1520	n/a	n/a	0	0	0
281678	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	PORTRAIT	1111	n/a	n/a	0	0	0
284179	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	SNAIL	1332	n/a	n/a	0	0	0
286848	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	FLEET	578	n/a	n/a	0	0	0
289333	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	TROMBONE	1508	n/a	n/a	0	0	0
291802	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	SHOVEL	1295	n/a	n/a	0	0	0
294538	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	SERVANT	1271	n/a	n/a	0	0	0
296956	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	SCRIBBLE	1256	n/a	n/a	0	0	0
299425	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	GARDEN	623	n/a	n/a	0	0	0
301879	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	SKETCH	1315	n/a	n/a	0	0	0
304314	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	ORCHID	982	n/a	n/a	0	0	0
306798	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	FLIPPER	580	n/a	n/a	0	0	0
309567	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	DAUGHTER	442	n/a	n/a	0	0	0
311989	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	PIMPLE	1071	n/a	n/a	0	0	0
314504	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	FRECKLE	602	n/a	n/a	0	0	0
317277	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	PEDAL	1037	n/a	n/a	0	0	0
319808	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	PICTURE	1061	n/a	n/a	0	0	0
321415	START	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
322511	DISTRACTOR	n/a	LTP293	ltpFR2	22	2	n/a	n/a	n/a	n/a	0	0	0
322515	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	3	17	9	3	5
323743	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	3	23	9	8	6
325261	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	3	11	3	7	1
326262	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	3	16	2	6	8
327681	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	3	16	3	9	4
330281	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	3	22	6	7	9
331782	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	3	16	9	4	3
333000	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	3	20	5	9	6
334134	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	3	17	8	2	7
335438	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	3	20	6	8	6
336805	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	3	12	4	4	4
337939	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	3	13	2	7	2
339425	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	3	11	3	7	1
340341	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	3	11	2	6	3
341742	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	3	11	4	3	4
342908	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	3	10	1	8	1
343860	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	3	19	7	3	9
344784	STOP	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
347262	REC_START	n/a	LTP293	ltpFR2	22	2	n/a	n/a	n/a	n/a	0	0	0
348190	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	COBRA	336	n/a	n/a	0	0	0
349757	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	OUTDOORS	987	n/a	n/a	0	0	0
353445	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	ORCHID	982	n/a	n/a	0	0	0
354502	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	SALAD	1224	n/a	n/a	0	0	0
355542	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	LETTUCE	814	n/a	n/a	0	0	0
357176	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	TURKEY	1520	n/a	n/a	0	0	0
360016	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	LAGOON	795	n/a	n/a	0	0	0
361056	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	GARDEN	623	n/a	n/a	0	0	0
362046	REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	<>	-1	n/a	n/a	0	0	0
363683	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	PORTRAIT	1111	n/a	n/a	0	0	0
365135	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	PICTURE	1061	n/a	n/a	0	0	0
366380	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	SCRIBBLE	1256	n/a	n/a	0	0	0
379227	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	2	SNAIL	1332	n/a	n/a	0	0	0
437697	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	PEPPER	1047	n/a	n/a	0	0	0
440451	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	TURNIP	1521	n/a	n/a	0	0	0
443019	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	STICKER	1382	n/a	n/a	0	0	0
445489	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	DOLPHIN	483	n/a	n/a	0	0	0
448073	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	DANDRUFF	439	n/a	n/a	0	0	0
450494	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	VALVE	1546	n/a	n/a	0	0	0
453162	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	BURGLAR	200	n/a	n/a	0	0	0
455583	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	MAMMAL	861	n/a	n/a	0	0	0
458383	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	STALLION	1369	n/a	n/a	0	0	0
460952	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	QUEEN	1149	n/a	n/a	0	0	0
463604	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	IGLOO	734	n/a	n/a	0	0	0
466343	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	STATUE	1374	n/a	n/a	0	0	0
469109	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	IDOL	733	n/a	n/a	0	0	0
471727	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	PLASTER	1085	n/a	n/a	0	0	0
474247	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	SUNSET	1408	n/a	n/a	0	0	0
476815	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	VIRUS	1572	n/a	n/a	0	0	0
479419	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	PRINCESS	1125	n/a	n/a	0	0	0
482221	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	SPHINX	1349	n/a	n/a	0	0	0
484990	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	MARROW	872	n/a	n/a	0	0	0
487574	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	KIDNEY	776	n/a	n/a	0	0	0
490378	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	JUNGLE	764	n/a	n/a	0	0	0
493046	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	PRIMATE	1123	n/a	n/a	0	0	0
495731	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	CONVICT	371	n/a	n/a	0	0	0
498201	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	CRUTCH	417	n/a	n/a	0	0	0
499819	START	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
500758	DISTRACTOR	n/a	LTP293	ltpFR2	22	3	n/a	n/a	n/a	n/a	0	0	0
500769	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	4	12	2	3	7
502070	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	4	9	6	1	2
503471	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	4	12	2	3	7
504856	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	4	12	3	4	5
506108	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	4	15	6	1	8
507408	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	4	18	5	9	4
508475	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	4	13	6	1	6
509643	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	4	18	7	9	2
510676	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	4	10	6	2	2
511678	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	4	14	5	5	4
512661	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	4	8	3	4	1
513612	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	4	19	7	7	5
516899	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	4	9	3	5	1
518315	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	4	17	5	3	9
519435	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	4	17	5	7	5
520504	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	4	12	7	3	2
521652	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	4	11	1	1	9
522975	STOP	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
525622	REC_START	n/a	LTP293	ltpFR2	22	3	n/a	n/a	n/a	n/a	0	0	0
526118	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	CONVICT	371	n/a	n/a	0	0	0
527227	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	CRUTCH	417	n/a	n/a	0	0	0
528364	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	IGLOO	734	n/a	n/a	0	0	0
529945	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	JUNGLE	764	n/a	n/a	0	0	0
531134	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	PRIMATE	1123	n/a	n/a	0	0	0
533937	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	PEPPER	1047	n/a	n/a	0	0	0
535473	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	PRINCESS	1125	n/a	n/a	0	0	0
536863	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	QUEEN	1149	n/a	n/a	0	0	0
538114	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	VIRUS	1572	n/a	n/a	0	0	0
540569	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	TURNIP	1521	n/a	n/a	0	0	0
541671	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	STICKER	1382	n/a	n/a	0	0	0
545878	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	STATUE	1374	n/a	n/a	0	0	0
547154	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	IDOL	733	n/a	n/a	0	0	0
590521	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	SPHINX	1349	n/a	n/a	0	0	0
591875	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	MAMMAL	861	n/a	n/a	0	0	0
592931	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	DOLPHIN	483	n/a	n/a	0	0	0
594713	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	3	BURGLAR	200	n/a	n/a	0	0	0
616046	DISTRACTOR	n/a	LTP293	ltpFR2	22	4	n/a	n/a	n/a	n/a	0	0	0
616046	START	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	n/a	n/a	n/a	n/a
616061	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	18	4	6	8
617013	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	6	4	1	1
618014	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	9	3	2	4
619364	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	15	9	5	1
620382	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	20	5	9	6
621468	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	8	5	2	1
622466	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	20	4	7	9
623418	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	4	1	2	1
624335	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	16	7	6	3
625535	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	16	8	2	6
626437	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	9	4	4	1
627319	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	19	8	8	3
628621	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	15	7	4	4
629723	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	4	1	2	1
630590	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	7	1	1	5
631641	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	7	4	1	2
632724	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	15	2	9	4
633792	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	13	5	4	4
635161	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	19	7	6	6
636344	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	13	5	4	4
637828	PROB	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	7	1	4	2
639484	STOP	n/a	LTP293	ltpFR2	22	n/a	n/a	n/a	5	n/a	n/a	n/a	n/a
640975	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	22	4	ROCKET	1202	n/a	n/a	0	0	0
