mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
119237	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	7	1	4	2
120509	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	23	9	6	8
123407	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	14	6	7	1
124674	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	16	8	4	4
126009	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	18	7	5	6
127894	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	12	2	2	8
128911	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	15	7	6	2
130547	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	20	9	7	4
132214	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	15	8	6	1
133799	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	19	8	9	2
135501	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	19	1	9	9
136732	STOP	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
139439	REC_START	n/a	LTP302	ltpFR2	17	1	n/a	n/a	n/a	n/a	0	0	0
142723	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	APRON	35	n/a	n/a	0	0	0
144625	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	FOOT	590	n/a	n/a	0	0	0
147137	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	OYSTER	995	n/a	n/a	0	0	0
149846	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	PISTOL	1075	n/a	n/a	0	0	0
151117	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	STAPLE	1371	n/a	n/a	0	0	0
152682	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	HEDGE	699	n/a	n/a	0	0	0
153919	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	CYCLONE	431	n/a	n/a	0	0	0
156529	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	PUDDLE	1140	n/a	n/a	0	0	0
229868	DISTRACTOR	n/a	LTP302	ltpFR2	17	2	n/a	n/a	n/a	n/a	0	0	0
229868	START	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
229884	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	5	3	1	1
231513	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	20	9	6	5
233015	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	5	1	1	2
233950	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	6	2	1	3
235750	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	23	7	8	8
237736	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	18	3	8	7
239137	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	15	5	6	4
240590	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	15	3	3	9
242290	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	13	5	4	4
244107	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	21	8	8	5
245659	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	19	9	4	6
247026	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	13	8	2	3
248795	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	12	8	2	2
249778	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	18	6	8	4
251496	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	13	2	6	5
252992	STOP	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
254817	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	IDOL	733	n/a	n/a	0	0	0
257252	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	POPCORN	1104	n/a	n/a	0	0	0
259938	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	PARTNER	1017	n/a	n/a	0	0	0
262456	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	BLOUSE	139	n/a	n/a	0	0	0
265092	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	DRESS	495	n/a	n/a	0	0	0
267677	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	GRILL	661	n/a	n/a	0	0	0
270163	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	GREASE	660	n/a	n/a	0	0	0
272647	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	JAPAN	749	n/a	n/a	0	0	0
275249	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	ASIA	46	n/a	n/a	0	0	0
277993	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	POSTAGE	1113	n/a	n/a	0	0	0
280695	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	MARKER	870	n/a	n/a	0	0	0
283207	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	PRINCESS	1125	n/a	n/a	0	0	0
285816	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	COURSE	390	n/a	n/a	0	0	0
288378	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	JELLO	754	n/a	n/a	0	0	0
291129	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	SPARROW	1347	n/a	n/a	0	0	0
293707	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	CRITIC	410	n/a	n/a	0	0	0
296459	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	COUNTRY	388	n/a	n/a	0	0	0
299203	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	FLESH	579	n/a	n/a	0	0	0
301671	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	LACE	792	n/a	n/a	0	0	0
304307	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	SEAGULL	1261	n/a	n/a	0	0	0
306734	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	ACTRESS	6	n/a	n/a	0	0	0
309170	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	BARREL	91	n/a	n/a	0	0	0
311889	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	PUDDING	1139	n/a	n/a	0	0	0
314592	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	TYPIST	1532	n/a	n/a	0	0	0
316201	START	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
317061	DISTRACTOR	n/a	LTP302	ltpFR2	17	2	n/a	n/a	n/a	n/a	0	0	0
317067	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	12	3	4	5
318766	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	8	3	1	4
320301	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	22	8	6	8
322837	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	15	5	1	9
324005	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	16	3	4	9
325573	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	10	4	5	1
326992	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	14	4	4	6
328325	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	15	1	5	9
330094	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	18	8	4	6
331411	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	20	5	9	6
332962	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	12	1	8	3
334464	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	16	8	3	5
335847	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	12	2	5	5
336932	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	13	3	7	3
338016	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	18	4	6	8
339100	STOP	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
342036	REC_START	n/a	LTP302	ltpFR2	17	2	n/a	n/a	n/a	n/a	0	0	0
343943	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	ACTRESS	6	n/a	n/a	0	0	0
345285	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	BARREL	91	n/a	n/a	0	0	0
346465	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	PUDDING	1139	n/a	n/a	0	0	0
347713	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	TYPIST	1532	n/a	n/a	0	0	0
348840	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	SEAGULL	1261	n/a	n/a	0	0	0
350578	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	FLESH	579	n/a	n/a	0	0	0
354326	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	ASIA	46	n/a	n/a	0	0	0
355220	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	JAPAN	749	n/a	n/a	0	0	0
356713	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	GRILL	661	n/a	n/a	0	0	0
358123	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	GREASE	660	n/a	n/a	0	0	0
359551	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	LACE	792	n/a	n/a	0	0	0
432509	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	VICTIM	1562	n/a	n/a	0	0	0
435128	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	JUDGE	761	n/a	n/a	0	0	0
437863	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	JUGGLER	763	n/a	n/a	0	0	0
440683	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	BULLET	194	n/a	n/a	0	0	0
443468	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	MONEY	908	n/a	n/a	0	0	0
446187	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	FLOWER	584	n/a	n/a	0	0	0
448756	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	BELLY	119	n/a	n/a	0	0	0
451543	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	TURTLE	1522	n/a	n/a	0	0	0
454244	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	CONVICT	371	n/a	n/a	0	0	0
456695	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	ULCER	1533	n/a	n/a	0	0	0
459431	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	CELLAR	267	n/a	n/a	0	0	0
462083	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	DAISY	435	n/a	n/a	0	0	0
464789	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	FOOTBALL	591	n/a	n/a	0	0	0
467543	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	TUNNEL	1519	n/a	n/a	0	0	0
470207	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	BOYFRIEND	162	n/a	n/a	0	0	0
472976	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	YARN	1631	n/a	n/a	0	0	0
475694	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	PLIERS	1089	n/a	n/a	0	0	0
478146	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	WRENCH	1625	n/a	n/a	0	0	0
480765	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	COCKTAIL	338	n/a	n/a	0	0	0
483417	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	HARP	689	n/a	n/a	0	0	0
486119	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	CORAL	378	n/a	n/a	0	0	0
488854	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	OZONE	996	n/a	n/a	0	0	0
491558	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	PALACE	1006	n/a	n/a	0	0	0
494209	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	ROCKET	1202	n/a	n/a	0	0	0
495817	START	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
496733	DISTRACTOR	n/a	LTP302	ltpFR2	17	3	n/a	n/a	n/a	n/a	0	0	0
496745	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	8	4	3	1
498563	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	17	7	1	9
499996	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	17	6	7	4
501531	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	18	5	8	5
502797	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	15	8	5	2
504317	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	10	1	2	7
505585	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	15	9	5	1
506952	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	12	3	1	8
508553	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	5	2	2	1
509622	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	14	9	4	1
512356	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	10	6	3	1
513575	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	6	1	3	2
514791	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	12	4	7	1
516527	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	13	4	6	3
518564	STOP	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
521664	REC_START	n/a	LTP302	ltpFR2	17	3	n/a	n/a	n/a	n/a	0	0	0
526892	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	VICTIM	1562	n/a	n/a	0	0	0
527892	REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	<>	-1	n/a	n/a	0	0	0
529402	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	JUDGE	761	n/a	n/a	0	0	0
530989	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	MONEY	908	n/a	n/a	0	0	0
532739	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	BULLET	194	n/a	n/a	0	0	0
534474	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	JUGGLER	763	n/a	n/a	0	0	0
536302	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	FOOTBALL	591	n/a	n/a	0	0	0
537919	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	TUNNEL	1519	n/a	n/a	0	0	0
539504	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	BOYFRIEND	162	n/a	n/a	0	0	0
612117	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	ORCHID	982	n/a	n/a	0	0	0
614886	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	PIZZA	1079	n/a	n/a	0	0	0
617375	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	HOOK	715	n/a	n/a	0	0	0
620191	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	COD	340	n/a	n/a	0	0	0
622909	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	REPORT	1184	n/a	n/a	0	0	0
625512	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	EUROPE	541	n/a	n/a	0	0	0
628064	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	FLAG	573	n/a	n/a	0	0	0
630601	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	PRIMATE	1123	n/a	n/a	0	0	0
633218	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	SAUSAGE	1238	n/a	n/a	0	0	0
635871	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	GLOBE	641	n/a	n/a	0	0	0
638624	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	ACTOR	5	n/a	n/a	0	0	0
641276	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	PEDAL	1037	n/a	n/a	0	0	0
643928	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	MISSILE	900	n/a	n/a	0	0	0
646414	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	THREAD	1460	n/a	n/a	0	0	0
649049	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	HOSTESS	723	n/a	n/a	0	0	0
651734	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	PLAZA	1088	n/a	n/a	0	0	0
654438	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	CREATURE	403	n/a	n/a	0	0	0
656890	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	LEOPARD	812	n/a	n/a	0	0	0
659341	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	FRIEND	606	n/a	n/a	0	0	0
662043	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	BEAKER	104	n/a	n/a	0	0	0
664779	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	DRUG	501	n/a	n/a	0	0	0
667583	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	OFFICE	972	n/a	n/a	0	0	0
670184	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	FIREPLACE	570	n/a	n/a	0	0	0
672819	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	TURNIP	1521	n/a	n/a	0	0	0
674438	START	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	5	n/a	n/a	n/a	n/a
675462	DISTRACTOR	n/a	LTP302	ltpFR2	17	4	n/a	n/a	n/a	n/a	0	0	0
675471	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	5	20	6	6	8
677939	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	5	17	5	8	4
679940	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	5	13	2	2	9
681674	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	5	18	7	5	6
683260	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	5	16	9	2	5
684861	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	5	18	6	8	4
686445	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	5	9	1	5	3
689114	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	5	8	1	6	1
690365	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	5	17	2	7	8
691983	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	5	21	8	7	6
695253	PROB	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	5	23	7	7	9
696962	STOP	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	5	n/a	n/a	n/a	n/a
700208	REC_START	n/a	LTP302	ltpFR2	17	4	n/a	n/a	n/a	n/a	0	0	0
703060	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	PIZZA	1079	n/a	n/a	0	0	0
704445	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	PLAZA	1088	n/a	n/a	0	0	0
706092	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	HOOK	715	n/a	n/a	0	0	0
707713	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	COD	340	n/a	n/a	0	0	0
709344	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	ORCHID	982	n/a	n/a	0	0	0
790646	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	5	SALT	1229	n/a	n/a	0	0	0
793198	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	5	TROUT	1511	n/a	n/a	0	0	0
795844	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	5	CLAM	315	n/a	n/a	0	0	0
798637	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	5	TUBA	1515	n/a	n/a	0	0	0
801306	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	5	RECORD	1176	n/a	n/a	0	0	0
804118	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	5	LIVER	833	n/a	n/a	0	0	0
806720	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	5	ONION	977	n/a	n/a	0	0	0
