subject,session,trial,serialpos,word,item_num,onset,sample,recalled,eeg_file,event_file,start_sample,stop_sample,n_timepoints,extracted,drop_reason
LTP302,17,2,17,COUNTRY,388,501.764,250882,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,251032,251282,250,True,
LTP302,17,2,18,FLESH,579,504.508,252254,1,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,252404,252654,250,True,
LTP302,17,2,19,LACE,792,506.976,253488,1,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,253638,253888,250,True,
LTP302,17,2,20,SEAGULL,1261,509.612,254806,1,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,254956,255206,250,True,
LTP302,17,2,21,ACTRESS,6,512.038,256019,1,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,256169,256419,250,True,
LTP302,17,2,22,BARREL,91,514.474,257237,1,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,257387,257637,250,True,
LTP302,17,2,23,PUDDING,1139,517.194,258597,1,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,258747,258997,250,True,
LTP302,17,2,24,TYPIST,1532,519.896,259948,1,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,260098,260348,250,True,
LTP302,17,3,1,VICTIM,1562,637.81,318905,1,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,319055,319305,250,True,
LTP302,17,3,2,JUDGE,761,640.43,320215,1,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,320365,320615,250,True,
LTP302,17,3,3,JUGGLER,763,643.164,321582,1,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,321732,321982,250,True,
LTP302,17,3,4,BULLET,194,645.984,322992,1,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,323142,323392,250,True,
LTP302,17,3,5,MONEY,908,648.77,324385,1,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,324535,324785,250,True,
LTP302,17,3,6,FLOWER,584,651.488,325744,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,325894,326144,250,True,
LTP302,17,3,7,BELLY,119,654.058,327029,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,327179,327429,250,True,
LTP302,17,3,8,TURTLE,1522,656.844,328422,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,328572,328822,250,True,
LTP302,17,3,9,CONVICT,371,659.546,329773,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,329923,330173,250,True,
LTP302,17,3,10,ULCER,1533,661.996,330998,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,331148,331398,250,True,
LTP302,17,3,11,CELLAR,267,664.732,332366,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,332516,332766,250,True,
LTP302,17,3,12,DAISY,435,667.384,333692,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,333842,334092,250,True,
LTP302,17,3,13,FOOTBALL,591,670.09,335045,1,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,335195,335445,250,True,
LTP302,17,3,14,TUNNEL,1519,672.844,336422,1,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,336572,336822,250,True,
LTP302,17,3,15,BOYFRIEND,162,675.508,337754,1,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,337904,338154,250,True,
LTP302,17,3,16,YARN,1631,678.276,339138,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,339288,339538,250,True,
LTP302,17,3,17,PLIERS,1089,680.994,340497,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,340647,340897,250,True,
LTP302,17,3,18,WRENCH,1625,683.446,341723,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,341873,342123,250,True,
LTP302,17,3,19,COCKTAIL,338,686.066,343033,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,343183,343433,250,True,
LTP302,17,3,20,HARP,689,688.718,344359,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,344509,344759,250,True,
LTP302,17,3,21,CORAL,378,691.42,345710,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,345860,346110,250,True,
LTP302,17,3,22,OZONE,996,694.154,347077,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,347227,347477,250,True,
LTP302,17,3,23,PALACE,1006,696.858,348429,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,348579,348829,250,True,
LTP302,17,3,24,ROCKET,1202,699.51,349755,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,349905,350155,250,True,
LTP302,17,4,1,ORCHID,982,817.414,408707,1,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,408857,409107,250,True,
LTP302,17,4,2,PIZZA,1079,820.184,410092,1,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,410242,410492,250,True,
LTP302,17,4,3,HOOK,715,822.672,411336,1,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,411486,411736,250,True,
LTP302,17,4,4,COD,340,825.488,412744,1,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,412894,413144,250,True,
LTP302,17,4,5,REPORT,1184,828.206,414103,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,414253,414503,250,True,
LTP302,17,4,6,EUROPE,541,830.81,415405,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,415555,415805,250,True,
LTP302,17,4,7,FLAG,573,833.362,416681,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,416831,417081,250,True,
LTP302,17,4,8,PRIMATE,1123,835.898,417949,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,418099,418349,250,True,
LTP302,17,4,9,SAUSAGE,1238,838.516,419258,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,419408,419658,250,True,
LTP302,17,4,10,GLOBE,641,841.168,420584,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,420734,420984,250,True,
LTP302,17,4,11,ACTOR,5,843.922,421961,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,422111,422361,250,True,
LTP302,17,4,12,PEDAL,1037,846.574,423287,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,423437,423687,250,True,
LTP302,17,4,13,MISSILE,900,849.226,424613,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,424763,425013,250,True,
LTP302,17,4,14,THREAD,1460,851.712,425856,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,426006,426256,250,True,
LTP302,17,4,15,HOSTESS,723,854.346,427173,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,427323,427573,250,True,
LTP302,17,4,16,PLAZA,1088,857.03,428515,1,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,428665,428915,250,True,
LTP302,17,4,17,CREATURE,403,859.734,429867,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,430017,430267,250,True,
LTP302,17,4,18,LEOPARD,812,862.186,431093,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,431243,431493,250,True,
LTP302,17,4,19,FRIEND,606,864.638,432319,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,432469,432719,250,True,
LTP302,17,4,20,BEAKER,104,867.34,433670,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,433820,434070,250,True,
LTP302,17,4,21,DRUG,501,870.076,435038,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,435188,435438,250,True,
LTP302,17,4,22,OFFICE,972,872.88,436440,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,436590,436840,250,True,
LTP302,17,4,23,FIREPLACE,570,875.48,437740,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,437890,438140,250,True,
LTP302,17,4,24,TURNIP,1521,878.116,439058,0,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_eeg.edf,data/ds004395/sub-LTP302/ses-17/eeg/sub-LTP302_ses-17_task-ltpFR2_events.tsv,439208,439458,250,True,
