mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
110765	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	ROBIN	1199	n/a	n/a	0	0	0
113316	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	PEDAL	1037	n/a	n/a	0	0	0
116018	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	TRANSPLANT	1496	n/a	n/a	0	0	0
118771	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	CAPTIVE	240	n/a	n/a	0	0	0
121506	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	STREAM	1392	n/a	n/a	0	0	0
124058	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	COCKTAIL	338	n/a	n/a	0	0	0
126862	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	LUMBER	848	n/a	n/a	0	0	0
129480	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	BULLET	194	n/a	n/a	0	0	0
132132	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	INMATE	738	n/a	n/a	0	0	0
134652	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	TOASTER	1472	n/a	n/a	0	0	0
137303	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	MARSH	874	n/a	n/a	0	0	0
139790	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	VICTIM	1562	n/a	n/a	0	0	0
141407	START	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
142395	DISTRACTOR	n/a	LTP299	ltpFR2	6	1	n/a	n/a	n/a	n/a	0	0	0
142408	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	2	12	4	2	6
144476	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	2	17	6	5	6
147580	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	2	11	5	2	4
150431	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	2	8	1	6	1
151684	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	2	22	5	8	9
155486	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	2	14	5	3	6
159439	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	2	18	2	9	7
161057	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	2	10	1	2	7
162660	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	2	13	4	4	5
164804	STOP	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
167313	REC_START	n/a	LTP299	ltpFR2	6	1	n/a	n/a	n/a	n/a	0	0	0
169922	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	TOASTER	1472	n/a	n/a	0	0	0
171482	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	MARSH	874	n/a	n/a	0	0	0
176407	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	TRANSPLANT	1496	n/a	n/a	0	0	0
177871	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	STREAM	1392	n/a	n/a	0	0	0
180858	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	GIRL	637	n/a	n/a	0	0	0
182303	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	NAPKIN	937	n/a	n/a	0	0	0
183745	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	BRANDY	169	n/a	n/a	0	0	0
185023	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	PERCH	1048	n/a	n/a	0	0	0
186194	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	ROBIN	1199	n/a	n/a	0	0	0
194129	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	WAITER	1580	n/a	n/a	0	0	0
199207	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	BANQUET	86	n/a	n/a	0	0	0
208767	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	LETTUCE	814	n/a	n/a	0	0	0
213412	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	SCISSORS	1250	n/a	n/a	0	0	0
221731	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	DIME	466	n/a	n/a	0	0	0
240058	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	1	MISSILE	900	n/a	n/a	0	0	0
257942	DISTRACTOR	n/a	LTP299	ltpFR2	6	2	n/a	n/a	n/a	n/a	0	0	0
257942	START	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
257975	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	3	17	5	9	3
261913	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	3	22	7	6	9
264565	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	3	17	3	5	9
268935	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	3	9	2	4	3
271303	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	3	16	8	2	6
272889	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	3	15	7	4	4
276375	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	3	20	8	7	5
278326	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	3	12	2	2	8
281942	STOP	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
282831	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	CROWN	415	n/a	n/a	0	0	0
285634	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	PALACE	1006	n/a	n/a	0	0	0
288252	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	LIZARD	834	n/a	n/a	0	0	0
290688	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	DUSTPAN	509	n/a	n/a	0	0	0
293406	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	JEANS	752	n/a	n/a	0	0	0
295926	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	MISTER	901	n/a	n/a	0	0	0
298394	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	BINDER	127	n/a	n/a	0	0	0
301196	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	BRIEFCASE	175	n/a	n/a	0	0	0
303649	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	SHORTS	1293	n/a	n/a	0	0	0
306284	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	SMOG	1330	n/a	n/a	0	0	0
308837	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	MARKER	870	n/a	n/a	0	0	0
311606	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	PIGEON	1065	n/a	n/a	0	0	0
314324	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	SHOVEL	1295	n/a	n/a	0	0	0
316844	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	EAGLE	512	n/a	n/a	0	0	0
319647	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	DENIM	446	n/a	n/a	0	0	0
322198	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	PLAID	1080	n/a	n/a	0	0	0
324701	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	CLOUD	328	n/a	n/a	0	0	0
327169	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	DRESSER	496	n/a	n/a	0	0	0
330005	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	STUDENT	1395	n/a	n/a	0	0	0
332708	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	HOOK	715	n/a	n/a	0	0	0
335493	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	SWITCH	1422	n/a	n/a	0	0	0
338012	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	TURKEY	1520	n/a	n/a	0	0	0
340480	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	BLOUSE	139	n/a	n/a	0	0	0
343083	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	ZIPPER	1636	n/a	n/a	0	0	0
344685	START	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
345672	DISTRACTOR	n/a	LTP299	ltpFR2	6	2	n/a	n/a	n/a	n/a	0	0	0
345686	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	4	17	8	7	2
349806	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	4	22	8	9	5
353793	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	4	13	3	6	4
357162	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	4	9	3	3	3
358279	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	4	18	9	7	2
360348	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	4	14	3	5	6
362132	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	4	17	6	2	9
364468	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	4	22	9	6	7
368685	STOP	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
370625	REC_START	n/a	LTP299	ltpFR2	6	2	n/a	n/a	n/a	n/a	0	0	0
373841	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	BLOUSE	139	n/a	n/a	0	0	0
375270	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	ZIPPER	1636	n/a	n/a	0	0	0
379645	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	CROWN	415	n/a	n/a	0	0	0
380880	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	PALACE	1006	n/a	n/a	0	0	0
382036	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	LIZARD	834	n/a	n/a	0	0	0
389795	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	PIGEON	1065	n/a	n/a	0	0	0
391384	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	EAGLE	512	n/a	n/a	0	0	0
392752	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	TURKEY	1520	n/a	n/a	0	0	0
394620	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	STUDENT	1395	n/a	n/a	0	0	0
396128	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	CLOUD	328	n/a	n/a	0	0	0
397532	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	DRESSER	496	n/a	n/a	0	0	0
444950	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	2	BRIEFCASE	175	n/a	n/a	0	0	0
461063	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	ONION	977	n/a	n/a	0	0	0
463667	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	CLOTHES	327	n/a	n/a	0	0	0
466250	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	BRACES	164	n/a	n/a	0	0	0
468730	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	CHILD	299	n/a	n/a	0	0	0
471180	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	SHORTCAKE	1292	n/a	n/a	0	0	0
473957	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	DONOR	485	n/a	n/a	0	0	0
476594	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	SPIDER	1351	n/a	n/a	0	0	0
479288	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	SHERIFF	1284	n/a	n/a	0	0	0
481724	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	BUREAU	199	n/a	n/a	0	0	0
484515	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	PEACH	1031	n/a	n/a	0	0	0
487245	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	SOFTBALL	1343	n/a	n/a	0	0	0
489821	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	GAZELLE	628	n/a	n/a	0	0	0
492339	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	LAPEL	800	n/a	n/a	0	0	0
495134	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	LOFT	840	n/a	n/a	0	0	0
497693	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	DORM	488	n/a	n/a	0	0	0
500405	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	DRILL	497	n/a	n/a	0	0	0
503108	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	CREATURE	403	n/a	n/a	0	0	0
505862	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	BABY	64	n/a	n/a	0	0	0
508664	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	TUBA	1515	n/a	n/a	0	0	0
511449	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	FIDDLE	561	n/a	n/a	0	0	0
513951	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	SLIME	1327	n/a	n/a	0	0	0
516688	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	CITRUS	313	n/a	n/a	0	0	0
519256	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	SPACE	1345	n/a	n/a	0	0	0
521914	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	KNIFE	785	n/a	n/a	0	0	0
523527	START	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	5	n/a	n/a	n/a	n/a
524610	DISTRACTOR	n/a	LTP299	ltpFR2	6	3	n/a	n/a	n/a	n/a	0	0	0
524615	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	5	9	1	7	1
526060	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	5	25	7	9	9
528786	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	5	26	8	9	9
532603	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	5	18	8	9	1
535036	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	5	14	2	6	6
537571	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	5	20	9	9	2
540273	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	5	14	8	2	4
541809	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	5	9	2	4	3
543662	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	5	20	8	4	8
547527	STOP	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	5	n/a	n/a	n/a	n/a
549400	REC_START	n/a	LTP299	ltpFR2	6	3	n/a	n/a	n/a	n/a	0	0	0
553535	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	GAZELLE	628	n/a	n/a	0	0	0
555037	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	BABY	64	n/a	n/a	0	0	0
556544	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	TUBA	1515	n/a	n/a	0	0	0
559660	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	SLIME	1327	n/a	n/a	0	0	0
561142	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	LOFT	840	n/a	n/a	0	0	0
582123	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	CHILD	299	n/a	n/a	0	0	0
583805	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	ONION	977	n/a	n/a	0	0	0
591285	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	3	CLOTHES	327	n/a	n/a	0	0	0
639829	DISTRACTOR	n/a	LTP299	ltpFR2	6	4	n/a	n/a	n/a	n/a	0	0	0
639830	START	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	6	n/a	n/a	n/a	n/a
639844	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	6	17	4	5	8
642175	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	6	15	3	4	8
644525	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	6	25	9	9	7
648445	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	6	15	5	3	7
650163	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	6	15	2	8	5
651482	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	6	16	8	2	6
652949	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	6	10	3	6	1
654935	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	6	19	7	5	7
656570	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	6	7	5	1	1
657970	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	6	1	5	1	9
659856	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	6	16	8	9	9
662712	STOP	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	6	n/a	n/a	n/a	n/a
664995	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	TRACTOR	1493	n/a	n/a	0	0	0
667570	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	OINTMENT	974	n/a	n/a	0	0	0
670164	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	FRANCE	601	n/a	n/a	0	0	0
672651	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	BLADE	134	n/a	n/a	0	0	0
675318	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	PORK	1108	n/a	n/a	0	0	0
678011	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	KEEPER	769	n/a	n/a	0	0	0
680506	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	PEBBLE	1035	n/a	n/a	0	0	0
683142	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	MOTOR	922	n/a	n/a	0	0	0
685828	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	LASER	801	n/a	n/a	0	0	0
688263	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	STONE	1385	n/a	n/a	0	0	0
690948	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	JELLO	754	n/a	n/a	0	0	0
693408	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	TURTLE	1522	n/a	n/a	0	0	0
695943	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	RABBIT	1152	n/a	n/a	0	0	0
698672	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	CUPBOARD	425	n/a	n/a	0	0	0
701206	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	CARROT	249	n/a	n/a	0	0	0
703726	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	BUNNY	198	n/a	n/a	0	0	0
706493	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	CAFE	216	n/a	n/a	0	0	0
709121	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	TRENCH	1503	n/a	n/a	0	0	0
711682	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	CREVICE	405	n/a	n/a	0	0	0
714499	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	STAKE	1368	n/a	n/a	0	0	0
716995	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	MATCH	878	n/a	n/a	0	0	0
719699	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	BUGGY	188	n/a	n/a	0	0	0
722466	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	SUNSET	1408	n/a	n/a	0	0	0
724925	WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	FRIEND	606	n/a	n/a	0	0	0
726537	START	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	7	n/a	n/a	n/a	n/a
727686	DISTRACTOR	n/a	LTP299	ltpFR2	6	4	n/a	n/a	n/a	n/a	0	0	0
727695	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	7	6	1	1	4
729094	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	7	20	5	8	7
731530	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	7	15	1	5	9
733247	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	7	7	1	4	2
735817	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	7	17	5	8	4
738719	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	7	17	2	9	6
742138	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	7	12	2	4	6
743691	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	7	14	2	3	9
746909	PROB	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	7	16	6	6	4
750537	STOP	n/a	LTP299	ltpFR2	6	n/a	n/a	n/a	7	n/a	n/a	n/a	n/a
752313	REC_START	n/a	LTP299	ltpFR2	6	4	n/a	n/a	n/a	n/a	0	0	0
753112	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	FRIEND	606	n/a	n/a	0	0	0
754647	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	BUGGY	188	n/a	n/a	0	0	0
755925	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	6	4	SUNSET	1408	n/a	n/a	0	0	0
