onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
305.844	n/a	WORD	152922	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	ACTRESS	6	n/a	n/a	0	0	0
308.12	n/a	WORD	154060	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	RECEIPT	1173	n/a	n/a	0	0	0
310.382	n/a	WORD	155191	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	ARMY	39	n/a	n/a	0	0	0
312.718	n/a	WORD	156359	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	MARINE	869	n/a	n/a	0	0	0
314.994	n/a	WORD	157497	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	RACKET	1155	n/a	n/a	0	0	0
317.184	n/a	WORD	158592	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	PECAN	1036	n/a	n/a	0	0	0
319.36	n/a	WORD	159680	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	CASHEW	253	n/a	n/a	0	0	0
321.782	n/a	WORD	160891	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	SKETCH	1315	n/a	n/a	0	0	0
324.016	n/a	WORD	162008	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	MATCH	878	n/a	n/a	0	0	0
326.35	n/a	WORD	163175	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	ZIPPER	1636	n/a	n/a	0	0	0
328.754	n/a	WORD	164377	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	AUTHOR	61	n/a	n/a	0	0	0
331.132	n/a	WORD	165566	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	POSTAGE	1113	n/a	n/a	0	0	0
333.466	n/a	WORD	166733	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	BLENDER	136	n/a	n/a	0	0	0
335.642	n/a	WORD	167821	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	BELLY	119	n/a	n/a	0	0	0
337.848	n/a	WORD	168924	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	PLAID	1080	n/a	n/a	0	0	0
339.952	n/a	WORD	169976	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	MONEY	908	n/a	n/a	0	0	0
342.144	n/a	WORD	171072	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	POISON	1096	n/a	n/a	0	0	0
344.478	n/a	WORD	172239	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	DRUG	501	n/a	n/a	0	0	0
345.882	n/a	START	172941	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
346.642	n/a	DISTRACTOR	173321	n/a	LTP269	ltpFR2	20	1	n/a	n/a	n/a	n/a	0	0	0
346.668	n/a	PROB	173334	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	16	5	5	6
347.986	n/a	PROB	173993	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	20	6	9	5
349.734	n/a	PROB	174867	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	14	6	3	5
352.152	n/a	PROB	176076	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	13	2	8	3
353.356	n/a	PROB	176678	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	14	3	5	6
354.76	n/a	PROB	177380	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	13	6	1	6
355.848	n/a	PROB	177924	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	9	3	2	4
358.068	n/a	PROB	179034	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	1	7	2	7
359.298	n/a	PROB	179649	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	10	7	2	1
360.386	n/a	PROB	180193	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	14	7	5	2
361.532	n/a	PROB	180766	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	15	7	3	5
363.008	n/a	PROB	181504	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	16	8	2	6
363.994	n/a	PROB	181997	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	16	8	4	4
366.484	n/a	STOP	183242	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
368.02	n/a	REC_START	184010	n/a	LTP269	ltpFR2	20	1	n/a	n/a	n/a	n/a	0	0	0
369.506	n/a	REC_WORD	184753	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	POISON	1096	n/a	n/a	0	0	0
373.006	n/a	REC_WORD	186503	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	SCULPTURE	1258	n/a	n/a	0	0	0
376.236	n/a	REC_WORD	188118	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	WHISTLE	1606	n/a	n/a	0	0	0
377.472	n/a	REC_WORD	188736	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	SWIMMER	1420	n/a	n/a	0	0	0
378.744	n/a	REC_WORD	189372	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	EXPERT	543	n/a	n/a	0	0	0
380.76	n/a	REC_WORD	190380	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	SCISSORS	1250	n/a	n/a	0	0	0
382.94	n/a	REC_WORD	191470	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	CASHIER	254	n/a	n/a	0	0	0
383.492	n/a	REC_WORD	191746	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	RECEIPT	1173	n/a	n/a	0	0	0
384.972	n/a	REC_WORD	192486	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	1	ACTRESS	6	n/a	n/a	0	0	0
445.69	n/a	WORD	222845	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	PUPIL	1143	n/a	n/a	0	0	0
448.024	n/a	WORD	224012	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	CREVICE	405	n/a	n/a	0	0	0
450.158	n/a	WORD	225079	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	TYPIST	1532	n/a	n/a	0	0	0
452.562	n/a	WORD	226281	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	PEACH	1031	n/a	n/a	0	0	0
454.94	n/a	WORD	227470	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	NOTEBOOK	959	n/a	n/a	0	0	0
457.074	n/a	WORD	228537	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	FEMALE	559	n/a	n/a	0	0	0
459.364	n/a	WORD	229682	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	FOOT	590	n/a	n/a	0	0	0
461.712	n/a	WORD	230856	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	STUDENT	1395	n/a	n/a	0	0	0
464.062	n/a	WORD	232031	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	PASTA	1021	n/a	n/a	0	0	0
466.224	n/a	WORD	233112	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	PICTURE	1061	n/a	n/a	0	0	0
468.616	n/a	WORD	234308	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	PLATE	1086	n/a	n/a	0	0	0
471.036	n/a	WORD	235518	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	ATOM	55	n/a	n/a	0	0	0
473.426	n/a	WORD	236713	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	PROTON	1132	n/a	n/a	0	0	0
475.66	n/a	WORD	237830	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	RUG	1215	n/a	n/a	0	0	0
477.852	n/a	WORD	238926	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	TEACHER	1440	n/a	n/a	0	0	0
480.258	n/a	WORD	240129	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	HAWK	692	n/a	n/a	0	0	0
482.504	n/a	WORD	241252	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	TRIBE	1505	n/a	n/a	0	0	0
484.668	n/a	WORD	242334	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	FOOTBALL	591	n/a	n/a	0	0	0
486.944	n/a	WORD	243472	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	WOMAN	1620	n/a	n/a	0	0	0
489.092	n/a	WORD	244546	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	CRATER	400	n/a	n/a	0	0	0
491.182	n/a	WORD	245591	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	TUTU	1524	n/a	n/a	0	0	0
493.502	n/a	WORD	246751	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	DRESS	495	n/a	n/a	0	0	0
495.866	n/a	WORD	247933	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	SHELTER	1282	n/a	n/a	0	0	0
498.242	n/a	WORD	249121	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	KEEPER	769	n/a	n/a	0	0	0
499.63	n/a	START	249815	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
500.53	n/a	DISTRACTOR	250265	n/a	LTP269	ltpFR2	20	2	n/a	n/a	n/a	n/a	0	0	0
500.548	n/a	PROB	250274	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	14	2	7	5
501.736	n/a	PROB	250868	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	9	6	2	1
502.824	n/a	PROB	251412	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	9	4	1	4
503.942	n/a	PROB	251971	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	17	8	7	2
505.588	n/a	PROB	252794	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	11	1	4	6
506.59	n/a	PROB	253295	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	12	9	2	1
507.406	n/a	PROB	253703	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	14	4	6	4
508.38	n/a	PROB	254190	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	9	1	4	4
509.898	n/a	PROB	254949	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	22	6	7	9
511.33	n/a	PROB	255665	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	7	2	1	4
512.662	n/a	PROB	256331	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	16	7	3	6
513.58	n/a	PROB	256790	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	16	6	3	7
515.654	n/a	PROB	257827	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	14	1	4	9
517.174	n/a	PROB	258587	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	20	5	8	7
518.418	n/a	PROB	259209	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	12	5	5	2
519.286	n/a	STOP	259643	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
521.842	n/a	REC_START	260921	n/a	LTP269	ltpFR2	20	2	n/a	n/a	n/a	n/a	0	0	0
522.546	n/a	REC_WORD	261273	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	PROTON	1132	n/a	n/a	0	0	0
523.524	n/a	REC_WORD	261762	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	RUG	1215	n/a	n/a	0	0	0
528.01	n/a	REC_WORD	264005	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	2	SHELTER	1282	n/a	n/a	0	0	0
599.496	n/a	DISTRACTOR	299748	n/a	LTP269	ltpFR2	20	3	n/a	n/a	n/a	n/a	0	0	0
599.496	n/a	START	299748	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
599.51	n/a	PROB	299755	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	21	8	5	8
600.858	n/a	PROB	300429	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	12	4	6	2
601.874	n/a	PROB	300937	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	10	3	6	1
603.49	n/a	PROB	301745	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	19	8	5	6
604.794	n/a	PROB	302397	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	17	3	9	5
606.14	n/a	PROB	303070	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	17	2	7	8
608.088	n/a	PROB	304044	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	20	4	8	8
609.578	n/a	PROB	304789	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	21	4	9	8
610.88	n/a	PROB	305440	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	18	8	1	9
612.084	n/a	PROB	306042	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	9	4	2	3
615.006	n/a	PROB	307503	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	5	2	1	2
616.594	n/a	PROB	308297	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	20	5	6	9
618.428	n/a	PROB	309214	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	9	5	3	1
619.446	n/a	STOP	309723	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
621.032	n/a	WORD	310516	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	ROCKET	1202	n/a	n/a	0	0	0
623.238	n/a	WORD	311619	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	DOLPHIN	483	n/a	n/a	0	0	0
625.386	n/a	WORD	312693	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	FLIPPER	580	n/a	n/a	0	0	0
627.564	n/a	WORD	313782	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	GYMNAST	675	n/a	n/a	0	0	0
629.682	n/a	WORD	314841	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	MEDAL	885	n/a	n/a	0	0	0
632.032	n/a	WORD	316016	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	LEADER	807	n/a	n/a	0	0	0
634.38	n/a	WORD	317190	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SPACE	1345	n/a	n/a	0	0	0
636.67	n/a	WORD	318335	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	VENUS	1557	n/a	n/a	0	0	0
638.862	n/a	WORD	319431	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	HIGHWAY	707	n/a	n/a	0	0	0
641.052	n/a	WORD	320526	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SWAMP	1416	n/a	n/a	0	0	0
643.158	n/a	WORD	321579	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	POCKET	1093	n/a	n/a	0	0	0
645.576	n/a	WORD	322788	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SEAFOOD	1260	n/a	n/a	0	0	0
647.668	n/a	WORD	323834	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	FLASK	576	n/a	n/a	0	0	0
650.044	n/a	WORD	325022	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	PACKAGE	997	n/a	n/a	0	0	0
652.322	n/a	WORD	326161	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SPOON	1357	n/a	n/a	0	0	0
654.47	n/a	WORD	327235	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	RIFLE	1192	n/a	n/a	0	0	0
656.704	n/a	WORD	328352	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	MAPLE	866	n/a	n/a	0	0	0
658.822	n/a	WORD	329411	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SNACK	1331	n/a	n/a	0	0	0
661.072	n/a	WORD	330536	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	CLOCK	325	n/a	n/a	0	0	0
663.434	n/a	WORD	331717	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	GARLIC	624	n/a	n/a	0	0	0
665.754	n/a	WORD	332877	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SALT	1229	n/a	n/a	0	0	0
668.016	n/a	WORD	334008	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	STONE	1385	n/a	n/a	0	0	0
670.12	n/a	WORD	335060	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	GANGSTER	620	n/a	n/a	0	0	0
672.27	n/a	WORD	336135	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SPOOL	1356	n/a	n/a	0	0	0
673.658	n/a	START	336829	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
674.486	n/a	DISTRACTOR	337243	n/a	LTP269	ltpFR2	20	3	n/a	n/a	n/a	n/a	0	0	0
674.502	n/a	PROB	337251	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	16	9	4	3
675.748	n/a	PROB	337874	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	15	3	5	7
677.438	n/a	PROB	338719	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	18	5	4	9
678.528	n/a	PROB	339264	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	21	6	7	8
680.402	n/a	PROB	340201	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	18	7	5	6
682.622	n/a	PROB	341311	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	19	9	1	9
683.824	n/a	PROB	341912	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	12	8	2	2
684.784	n/a	PROB	342392	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	11	6	3	2
687.19	n/a	PROB	343595	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	11	2	5	4
688.394	n/a	PROB	344197	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	20	9	7	4
689.94	n/a	PROB	344970	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	11	1	3	7
691.128	n/a	PROB	345564	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	14	4	5	5
694.26	n/a	STOP	347130	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
695.826	n/a	REC_START	347913	n/a	LTP269	ltpFR2	20	3	n/a	n/a	n/a	n/a	0	0	0
697.854	n/a	REC_WORD	348927	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	ROCKET	1202	n/a	n/a	0	0	0
698.606	n/a	REC_WORD	349303	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	DOLPHIN	483	n/a	n/a	0	0	0
699.038	n/a	REC_WORD	349519	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	FLIPPER	580	n/a	n/a	0	0	0
700.0	n/a	REC_WORD	350000	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	GYMNAST	675	n/a	n/a	0	0	0
700.894	n/a	REC_WORD	350447	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	MEDAL	885	n/a	n/a	0	0	0
701.862	n/a	REC_WORD	350931	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	LEADER	807	n/a	n/a	0	0	0
702.322	n/a	REC_WORD	351161	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SPACE	1345	n/a	n/a	0	0	0
702.82	n/a	REC_WORD	351410	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	HIGHWAY	707	n/a	n/a	0	0	0
703.358	n/a	REC_WORD	351679	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	VENUS	1557	n/a	n/a	0	0	0
711.818	n/a	REC_WORD	355909	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SWAMP	1416	n/a	n/a	0	0	0
712.434	n/a	REC_WORD	356217	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	POCKET	1093	n/a	n/a	0	0	0
716.876	n/a	REC_WORD	358438	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	FLASK	576	n/a	n/a	0	0	0
727.332	n/a	REC_WORD	363666	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	MAPLE	866	n/a	n/a	0	0	0
727.814	n/a	REC_WORD	363907	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SNACK	1331	n/a	n/a	0	0	0
728.628	n/a	REC_WORD	364314	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	GARLIC	624	n/a	n/a	0	0	0
730.556	n/a	REC_WORD	365278	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SALT	1229	n/a	n/a	0	0	0
731.258	n/a	REC_WORD	365629	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SOCK	1339	n/a	n/a	0	0	0
733.396	n/a	REC_WORD	366698	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	STONE	1385	n/a	n/a	0	0	0
734.162	n/a	REC_WORD	367081	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	GANGSTER	620	n/a	n/a	0	0	0
735.062	n/a	REC_WORD	367531	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	3	SPOOL	1356	n/a	n/a	0	0	0
773.624	n/a	DISTRACTOR	386812	n/a	LTP269	ltpFR2	20	4	n/a	n/a	n/a	n/a	0	0	0
773.624	n/a	START	386812	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	n/a	n/a	n/a	n/a
773.652	n/a	PROB	386826	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	19	4	7	8
777.002	n/a	PROB	388501	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	17	6	4	7
778.434	n/a	PROB	389217	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	16	7	7	2
780.024	n/a	PROB	390012	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	13	6	3	4
783.018	n/a	PROB	391509	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	17	8	4	5
785.094	n/a	PROB	392547	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	15	2	4	9
786.856	n/a	PROB	393428	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	8	2	4	2
788.216	n/a	PROB	394108	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	15	5	3	7
789.576	n/a	PROB	394788	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	20	8	5	7
791.094	n/a	PROB	395547	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	24	7	9	8
792.554	n/a	PROB	396277	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	5	1	2	2
793.37	n/a	STOP	396685	n/a	LTP269	ltpFR2	20	n/a	n/a	n/a	5	n/a	n/a	n/a	n/a
795.074	n/a	WORD	397537	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	ROBIN	1199	n/a	n/a	0	0	0
797.366	n/a	WORD	398683	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	ROOSTER	1209	n/a	n/a	0	0	0
799.456	n/a	WORD	399728	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	HAMPER	682	n/a	n/a	0	0	0
801.56	n/a	WORD	400780	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	BUREAU	199	n/a	n/a	0	0	0
803.81	n/a	WORD	401905	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	EUROPE	541	n/a	n/a	0	0	0
806.172	n/a	WORD	403086	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	MAILMAN	858	n/a	n/a	0	0	0
808.32	n/a	WORD	404160	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	IGLOO	734	n/a	n/a	0	0	0
810.682	n/a	WORD	405341	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	ICEBERG	731	n/a	n/a	0	0	0
813.032	n/a	WORD	406516	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	BLACKBOARD	133	n/a	n/a	0	0	0
815.336	n/a	WORD	407668	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	NECKLACE	940	n/a	n/a	0	0	0
817.484	n/a	WORD	408742	wordpools/wasnorm_wordpool_576.txt	LTP269	ltpFR2	20	4	TORTOISE	1486	n/a	n/a	0	0	0
