onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
507.242	n/a	REC_WORD	253621	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	1	SUSPECT	1415	n/a	n/a	0	0	0
510.004	n/a	REC_WORD	255002	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	1	HERO	706	n/a	n/a	0	0	0
512.57	n/a	REC_WORD	256285	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	1	GUARD	667	n/a	n/a	0	0	0
518.04	n/a	REC_WORD	259020	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	1	NURSE	963	n/a	n/a	0	0	0
519.612	n/a	REC_WORD	259806	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	1	GIRL	637	n/a	n/a	0	0	0
521.136	n/a	REC_WORD	260568	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	1	BABY	64	n/a	n/a	0	0	0
522.492	n/a	REC_WORD	261246	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	1	FRECKLE	602	n/a	n/a	0	0	0
524.982	n/a	REC_WORD	262491	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	1	SUMMIT	1405	n/a	n/a	0	0	0
526.56	n/a	REC_WORD	263280	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	1	LIGHTNING	820	n/a	n/a	0	0	0
528.094	n/a	REC_WORD	264047	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	1	CLOUD	328	n/a	n/a	0	0	0
529.938	n/a	REC_WORD	264969	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	1	PERFUME	1049	n/a	n/a	0	0	0
532.96	n/a	REC_WORD	266480	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	1	RIFLE	1192	n/a	n/a	0	0	0
537.076	n/a	REC_WORD	268538	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	1	DOLPHIN	483	n/a	n/a	0	0	0
538.208	n/a	REC_WORD	269104	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	1	FLIPPER	580	n/a	n/a	0	0	0
581.794	n/a	DISTRACTOR	290897	n/a	LTP299	ltpFR2	2	2	n/a	n/a	n/a	n/a	0	0	0
581.794	n/a	START	290897	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
581.808	n/a	PROB	290904	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	3	22	5	8	9
584.668	n/a	PROB	292334	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	3	18	6	6	6
586.404	n/a	PROB	293202	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	3	16	6	9	1
588.024	n/a	PROB	294012	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	3	20	7	4	9
590.886	n/a	PROB	295443	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	3	8	1	6	1
592.222	n/a	PROB	296111	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	3	21	8	8	5
594.182	n/a	PROB	297091	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	3	16	9	5	2
596.496	n/a	PROB	298248	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	3	18	8	8	2
598.696	n/a	PROB	299348	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	3	13	1	4	8
600.834	n/a	PROB	300417	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	3	19	7	9	3
604.366	n/a	STOP	302183	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
605.746	n/a	WORD	302873	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	SWITCH	1422	n/a	n/a	0	0	0
608.234	n/a	WORD	304117	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	FILM	565	n/a	n/a	0	0	0
610.614	n/a	WORD	305307	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	HOOK	715	n/a	n/a	0	0	0
612.98	n/a	WORD	306490	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	STAR	1373	n/a	n/a	0	0	0
615.338	n/a	WORD	307669	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	WASP	1593	n/a	n/a	0	0	0
617.828	n/a	WORD	308914	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	DANCER	437	n/a	n/a	0	0	0
620.416	n/a	WORD	310208	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	COCKTAIL	338	n/a	n/a	0	0	0
622.75	n/a	WORD	311375	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	SURVEY	1414	n/a	n/a	0	0	0
625.096	n/a	WORD	312548	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	HONEY	713	n/a	n/a	0	0	0
627.678	n/a	WORD	313839	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	BLADE	134	n/a	n/a	0	0	0
630.282	n/a	WORD	315141	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	GREASE	660	n/a	n/a	0	0	0
632.968	n/a	WORD	316484	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	SHIRT	1287	n/a	n/a	0	0	0
635.376	n/a	WORD	317688	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	CASHEW	253	n/a	n/a	0	0	0
637.754	n/a	WORD	318877	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	POPCORN	1104	n/a	n/a	0	0	0
640.164	n/a	WORD	320082	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	FLASK	576	n/a	n/a	0	0	0
642.864	n/a	WORD	321432	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	COIN	343	n/a	n/a	0	0	0
645.404	n/a	WORD	322702	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	SCOTCH	1251	n/a	n/a	0	0	0
648.102	n/a	WORD	324051	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	SPOOL	1356	n/a	n/a	0	0	0
650.768	n/a	WORD	325384	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	YARN	1631	n/a	n/a	0	0	0
653.244	n/a	WORD	326622	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	DIVER	476	n/a	n/a	0	0	0
655.718	n/a	WORD	327859	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	TOMBSTONE	1478	n/a	n/a	0	0	0
658.192	n/a	WORD	329096	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	WIDOW	1608	n/a	n/a	0	0	0
660.54	n/a	WORD	330270	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	ORCHID	982	n/a	n/a	0	0	0
663.254	n/a	WORD	331627	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	SEAFOOD	1260	n/a	n/a	0	0	0
664.8	n/a	START	332400	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
665.85	n/a	DISTRACTOR	332925	n/a	LTP299	ltpFR2	2	2	n/a	n/a	n/a	n/a	0	0	0
665.858	n/a	PROB	332929	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	4	13	2	2	9
668.028	n/a	PROB	334014	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	4	13	2	8	3
670.6	n/a	PROB	335300	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	4	11	7	1	3
672.446	n/a	PROB	336223	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	4	21	4	9	8
675.372	n/a	PROB	337686	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	4	25	7	9	9
677.522	n/a	PROB	338761	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	4	8	2	4	2
679.468	n/a	PROB	339734	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	4	11	4	2	5
681.878	n/a	PROB	340939	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	4	11	6	2	3
683.708	n/a	PROB	341854	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	4	18	9	7	2
687.918	n/a	STOP	343959	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
689.75	n/a	REC_START	344875	n/a	LTP299	ltpFR2	2	2	n/a	n/a	n/a	n/a	0	0	0
691.068	n/a	REC_WORD	345534	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	TOMBSTONE	1478	n/a	n/a	0	0	0
692.604	n/a	REC_WORD	346302	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	WIDOW	1608	n/a	n/a	0	0	0
696.37	n/a	REC_WORD	348185	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	COIN	343	n/a	n/a	0	0	0
698.71	n/a	REC_WORD	349355	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	SEAFOOD	1260	n/a	n/a	0	0	0
700.998	n/a	REC_WORD	350499	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	DIVER	476	n/a	n/a	0	0	0
702.69	n/a	REC_WORD	351345	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	HOOK	715	n/a	n/a	0	0	0
711.398	n/a	REC_WORD	355699	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	FILM	565	n/a	n/a	0	0	0
714.084	n/a	REC_WORD	357042	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	STAR	1373	n/a	n/a	0	0	0
715.362	n/a	REC_WORD	357681	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	SPOOL	1356	n/a	n/a	0	0	0
727.714	n/a	REC_WORD	363857	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	SURVEY	1414	n/a	n/a	0	0	0
736.29	n/a	REC_WORD	368145	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	2	YARN	1631	n/a	n/a	0	0	0
776.87	n/a	WORD	388435	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	PUPIL	1143	n/a	n/a	0	0	0
779.304	n/a	WORD	389652	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	DRUG	501	n/a	n/a	0	0	0
781.996	n/a	WORD	390998	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	BARREL	91	n/a	n/a	0	0	0
784.558	n/a	WORD	392279	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	CAMEL	223	n/a	n/a	0	0	0
787.106	n/a	WORD	393553	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	TWIG	1527	n/a	n/a	0	0	0
789.708	n/a	WORD	394854	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	MAPLE	866	n/a	n/a	0	0	0
792.204	n/a	WORD	396102	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	PUDDLE	1140	n/a	n/a	0	0	0
794.818	n/a	WORD	397409	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	PREACHER	1119	n/a	n/a	0	0	0
797.374	n/a	WORD	398687	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	MOTOR	922	n/a	n/a	0	0	0
799.958	n/a	WORD	399979	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	STREAM	1392	n/a	n/a	0	0	0
802.58	n/a	WORD	401290	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	ROBOT	1200	n/a	n/a	0	0	0
805.054	n/a	WORD	402527	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	TABLE	1426	n/a	n/a	0	0	0
807.608	n/a	WORD	403804	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	OINTMENT	974	n/a	n/a	0	0	0
809.948	n/a	WORD	404974	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	KETCHUP	771	n/a	n/a	0	0	0
812.436	n/a	WORD	406218	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	MUSTARD	935	n/a	n/a	0	0	0
814.912	n/a	WORD	407456	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	RUG	1215	n/a	n/a	0	0	0
817.564	n/a	WORD	408782	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	SILK	1307	n/a	n/a	0	0	0
820.23	n/a	WORD	410115	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	UNCLE	1536	n/a	n/a	0	0	0
822.592	n/a	WORD	411296	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	COUCH	386	n/a	n/a	0	0	0
825.282	n/a	WORD	412641	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	EXPERT	543	n/a	n/a	0	0	0
827.718	n/a	WORD	413859	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	PEACH	1031	n/a	n/a	0	0	0
830.258	n/a	WORD	415129	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	CANYON	235	n/a	n/a	0	0	0
832.624	n/a	WORD	416312	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	GYMNAST	675	n/a	n/a	0	0	0
835.1	n/a	WORD	417550	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	MACHINE	852	n/a	n/a	0	0	0
836.652	n/a	START	418326	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	5	n/a	n/a	n/a	n/a
837.5	n/a	DISTRACTOR	418750	n/a	LTP299	ltpFR2	2	3	n/a	n/a	n/a	n/a	0	0	0
837.508	n/a	PROB	418754	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	5	16	1	7	8
841.462	n/a	PROB	420731	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	5	9	5	2	2
843.1	n/a	PROB	421550	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	5	17	7	2	8
846.428	n/a	PROB	423214	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	5	10	3	3	4
848.434	n/a	PROB	424217	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	5	19	8	2	9
850.492	n/a	PROB	425246	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	5	24	6	8	8
853.768	n/a	PROB	426884	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	5	12	5	2	5
855.456	n/a	PROB	427728	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	5	14	1	6	7
857.594	n/a	PROB	428797	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	5	8	2	3	3
859.278	n/a	STOP	429639	n/a	LTP299	ltpFR2	2	n/a	n/a	n/a	5	n/a	n/a	n/a	n/a
861.5	n/a	REC_START	430750	n/a	LTP299	ltpFR2	2	3	n/a	n/a	n/a	n/a	0	0	0
863.04	n/a	REC_WORD	431520	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	GYMNAST	675	n/a	n/a	0	0	0
864.54	n/a	REC_WORD	432270	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	MACHINE	852	n/a	n/a	0	0	0
866.03	n/a	REC_WORD	433015	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	ROBOT	1200	n/a	n/a	0	0	0
867.688	n/a	REC_WORD	433844	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	PUPIL	1143	n/a	n/a	0	0	0
869.334	n/a	REC_WORD	434667	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	PREACHER	1119	n/a	n/a	0	0	0
880.306	n/a	REC_WORD	440153	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	EXPERT	543	n/a	n/a	0	0	0
881.736	n/a	REC_WORD	440868	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	COUCH	386	n/a	n/a	0	0	0
914.776	n/a	REC_WORD	457388	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	SWITCH	1422	n/a	n/a	0	0	0
922.312	n/a	REC_WORD	461156	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	3	DRUG	501	n/a	n/a	0	0	0
948.632	n/a	WORD	474316	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	4	WHISTLE	1606	n/a	n/a	0	0	0
951.076	n/a	WORD	475538	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	4	GANGSTER	620	n/a	n/a	0	0	0
953.678	n/a	WORD	476839	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	4	BULLET	194	n/a	n/a	0	0	0
956.268	n/a	WORD	478134	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	4	RECORD	1176	n/a	n/a	0	0	0
958.964	n/a	WORD	479482	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	4	PEPPER	1047	n/a	n/a	0	0	0
961.314	n/a	WORD	480657	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	4	CARRIAGE	248	n/a	n/a	0	0	0
963.752	n/a	WORD	481876	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	4	FUNGUS	614	n/a	n/a	0	0	0
966.356	n/a	WORD	483178	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	4	SLIME	1327	n/a	n/a	0	0	0
968.898	n/a	WORD	484449	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	4	BOYFRIEND	162	n/a	n/a	0	0	0
971.24	n/a	WORD	485620	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	4	JELLY	755	n/a	n/a	0	0	0
973.746	n/a	WORD	486873	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	4	SHORTCAKE	1292	n/a	n/a	0	0	0
976.108	n/a	WORD	488054	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	4	TROUT	1511	n/a	n/a	0	0	0
978.732	n/a	WORD	489366	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	4	MARKER	870	n/a	n/a	0	0	0
981.346	n/a	WORD	490673	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	4	WINDOW	1611	n/a	n/a	0	0	0
983.97	n/a	WORD	491985	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	4	POET	1095	n/a	n/a	0	0	0
986.49	n/a	WORD	493245	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	4	SLUG	1329	n/a	n/a	0	0	0
989.156	n/a	WORD	494578	wordpools/wasnorm_wordpool_576.txt	LTP299	ltpFR2	2	4	HORSE	719	n/a	n/a	0	0	0
