onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
301.794	n/a	WORD	150897	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	LILY	821	n/a	n/a	0	0	0
304.43	n/a	WORD	152215	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	HEART	697	n/a	n/a	0	0	0
306.866	n/a	WORD	153433	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	TEMPLE	1448	n/a	n/a	0	0	0
309.422	n/a	WORD	154711	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	FARMER	553	n/a	n/a	0	0	0
311.92	n/a	WORD	155960	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	GLASS	639	n/a	n/a	0	0	0
314.472	n/a	WORD	157236	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	CATCHER	258	n/a	n/a	0	0	0
317.224	n/a	WORD	158612	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	BODY	145	n/a	n/a	0	0	0
318.832	n/a	START	159416	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
319.74	n/a	DISTRACTOR	159870	n/a	LTP302	ltpFR2	17	1	n/a	n/a	n/a	n/a	0	0	0
319.748	n/a	PROB	159874	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	11	3	2	6
321.866	n/a	PROB	160933	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	7	1	1	5
323.2	n/a	PROB	161600	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	15	8	6	1
324.546	n/a	PROB	162273	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	7	1	4	2
325.818	n/a	PROB	162909	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	23	9	6	8
328.716	n/a	PROB	164358	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	14	6	7	1
329.982	n/a	PROB	164991	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	16	8	4	4
331.318	n/a	PROB	165659	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	18	7	5	6
333.202	n/a	PROB	166601	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	12	2	2	8
334.22	n/a	PROB	167110	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	15	7	6	2
335.856	n/a	PROB	167928	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	20	9	7	4
337.522	n/a	PROB	168761	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	15	8	6	1
339.108	n/a	PROB	169554	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	19	8	9	2
340.81	n/a	PROB	170405	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	19	1	9	9
342.04	n/a	STOP	171020	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
344.748	n/a	REC_START	172374	n/a	LTP302	ltpFR2	17	1	n/a	n/a	n/a	n/a	0	0	0
348.032	n/a	REC_WORD	174016	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	APRON	35	n/a	n/a	0	0	0
349.934	n/a	REC_WORD	174967	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	FOOT	590	n/a	n/a	0	0	0
352.446	n/a	REC_WORD	176223	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	OYSTER	995	n/a	n/a	0	0	0
355.154	n/a	REC_WORD	177577	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	PISTOL	1075	n/a	n/a	0	0	0
356.426	n/a	REC_WORD	178213	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	STAPLE	1371	n/a	n/a	0	0	0
357.99	n/a	REC_WORD	178995	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	HEDGE	699	n/a	n/a	0	0	0
359.228	n/a	REC_WORD	179614	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	CYCLONE	431	n/a	n/a	0	0	0
361.838	n/a	REC_WORD	180919	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	1	PUDDLE	1140	n/a	n/a	0	0	0
435.174	n/a	DISTRACTOR	217587	n/a	LTP302	ltpFR2	17	2	n/a	n/a	n/a	n/a	0	0	0
435.174	n/a	START	217587	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
435.19	n/a	PROB	217595	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	5	3	1	1
436.82	n/a	PROB	218410	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	20	9	6	5
438.322	n/a	PROB	219161	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	5	1	1	2
439.256	n/a	PROB	219628	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	6	2	1	3
441.056	n/a	PROB	220528	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	23	7	8	8
443.042	n/a	PROB	221521	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	18	3	8	7
444.444	n/a	PROB	222222	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	15	5	6	4
445.896	n/a	PROB	222948	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	15	3	3	9
447.596	n/a	PROB	223798	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	13	5	4	4
449.414	n/a	PROB	224707	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	21	8	8	5
450.966	n/a	PROB	225483	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	19	9	4	6
452.332	n/a	PROB	226166	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	13	8	2	3
454.102	n/a	PROB	227051	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	12	8	2	2
455.084	n/a	PROB	227542	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	18	6	8	4
456.802	n/a	PROB	228401	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	13	2	6	5
458.298	n/a	STOP	229149	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
460.122	n/a	WORD	230061	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	IDOL	733	n/a	n/a	0	0	0
462.558	n/a	WORD	231279	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	POPCORN	1104	n/a	n/a	0	0	0
465.244	n/a	WORD	232622	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	PARTNER	1017	n/a	n/a	0	0	0
467.762	n/a	WORD	233881	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	BLOUSE	139	n/a	n/a	0	0	0
470.398	n/a	WORD	235199	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	DRESS	495	n/a	n/a	0	0	0
472.982	n/a	WORD	236491	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	GRILL	661	n/a	n/a	0	0	0
475.468	n/a	WORD	237734	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	GREASE	660	n/a	n/a	0	0	0
477.952	n/a	WORD	238976	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	JAPAN	749	n/a	n/a	0	0	0
480.554	n/a	WORD	240277	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	ASIA	46	n/a	n/a	0	0	0
483.298	n/a	WORD	241649	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	POSTAGE	1113	n/a	n/a	0	0	0
486.0	n/a	WORD	243000	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	MARKER	870	n/a	n/a	0	0	0
488.512	n/a	WORD	244256	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	PRINCESS	1125	n/a	n/a	0	0	0
491.122	n/a	WORD	245561	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	COURSE	390	n/a	n/a	0	0	0
493.684	n/a	WORD	246842	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	JELLO	754	n/a	n/a	0	0	0
496.434	n/a	WORD	248217	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	SPARROW	1347	n/a	n/a	0	0	0
499.012	n/a	WORD	249506	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	CRITIC	410	n/a	n/a	0	0	0
501.764	n/a	WORD	250882	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	COUNTRY	388	n/a	n/a	0	0	0
504.508	n/a	WORD	252254	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	FLESH	579	n/a	n/a	0	0	0
506.976	n/a	WORD	253488	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	LACE	792	n/a	n/a	0	0	0
509.612	n/a	WORD	254806	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	SEAGULL	1261	n/a	n/a	0	0	0
512.038	n/a	WORD	256019	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	ACTRESS	6	n/a	n/a	0	0	0
514.474	n/a	WORD	257237	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	BARREL	91	n/a	n/a	0	0	0
517.194	n/a	WORD	258597	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	PUDDING	1139	n/a	n/a	0	0	0
519.896	n/a	WORD	259948	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	TYPIST	1532	n/a	n/a	0	0	0
521.506	n/a	START	260753	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
522.366	n/a	DISTRACTOR	261183	n/a	LTP302	ltpFR2	17	2	n/a	n/a	n/a	n/a	0	0	0
522.372	n/a	PROB	261186	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	12	3	4	5
524.07	n/a	PROB	262035	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	8	3	1	4
525.606	n/a	PROB	262803	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	22	8	6	8
528.142	n/a	PROB	264071	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	15	5	1	9
529.31	n/a	PROB	264655	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	16	3	4	9
530.878	n/a	PROB	265439	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	10	4	5	1
532.296	n/a	PROB	266148	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	14	4	4	6
533.63	n/a	PROB	266815	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	15	1	5	9
535.398	n/a	PROB	267699	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	18	8	4	6
536.716	n/a	PROB	268358	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	20	5	9	6
538.266	n/a	PROB	269133	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	12	1	8	3
539.768	n/a	PROB	269884	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	16	8	3	5
541.152	n/a	PROB	270576	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	12	2	5	5
542.236	n/a	PROB	271118	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	13	3	7	3
543.32	n/a	PROB	271660	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	18	4	6	8
544.404	n/a	STOP	272202	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
547.34	n/a	REC_START	273670	n/a	LTP302	ltpFR2	17	2	n/a	n/a	n/a	n/a	0	0	0
549.246	n/a	REC_WORD	274623	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	ACTRESS	6	n/a	n/a	0	0	0
550.588	n/a	REC_WORD	275294	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	BARREL	91	n/a	n/a	0	0	0
551.768	n/a	REC_WORD	275884	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	PUDDING	1139	n/a	n/a	0	0	0
553.016	n/a	REC_WORD	276508	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	TYPIST	1532	n/a	n/a	0	0	0
554.144	n/a	REC_WORD	277072	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	SEAGULL	1261	n/a	n/a	0	0	0
555.882	n/a	REC_WORD	277941	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	FLESH	579	n/a	n/a	0	0	0
559.63	n/a	REC_WORD	279815	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	ASIA	46	n/a	n/a	0	0	0
560.524	n/a	REC_WORD	280262	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	JAPAN	749	n/a	n/a	0	0	0
562.016	n/a	REC_WORD	281008	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	GRILL	661	n/a	n/a	0	0	0
563.426	n/a	REC_WORD	281713	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	GREASE	660	n/a	n/a	0	0	0
564.854	n/a	REC_WORD	282427	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	2	LACE	792	n/a	n/a	0	0	0
637.81	n/a	WORD	318905	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	VICTIM	1562	n/a	n/a	0	0	0
640.43	n/a	WORD	320215	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	JUDGE	761	n/a	n/a	0	0	0
643.164	n/a	WORD	321582	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	JUGGLER	763	n/a	n/a	0	0	0
645.984	n/a	WORD	322992	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	BULLET	194	n/a	n/a	0	0	0
648.77	n/a	WORD	324385	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	MONEY	908	n/a	n/a	0	0	0
651.488	n/a	WORD	325744	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	FLOWER	584	n/a	n/a	0	0	0
654.058	n/a	WORD	327029	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	BELLY	119	n/a	n/a	0	0	0
656.844	n/a	WORD	328422	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	TURTLE	1522	n/a	n/a	0	0	0
659.546	n/a	WORD	329773	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	CONVICT	371	n/a	n/a	0	0	0
661.996	n/a	WORD	330998	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	ULCER	1533	n/a	n/a	0	0	0
664.732	n/a	WORD	332366	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	CELLAR	267	n/a	n/a	0	0	0
667.384	n/a	WORD	333692	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	DAISY	435	n/a	n/a	0	0	0
670.09	n/a	WORD	335045	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	FOOTBALL	591	n/a	n/a	0	0	0
672.844	n/a	WORD	336422	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	TUNNEL	1519	n/a	n/a	0	0	0
675.508	n/a	WORD	337754	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	BOYFRIEND	162	n/a	n/a	0	0	0
678.276	n/a	WORD	339138	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	YARN	1631	n/a	n/a	0	0	0
680.994	n/a	WORD	340497	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	PLIERS	1089	n/a	n/a	0	0	0
683.446	n/a	WORD	341723	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	WRENCH	1625	n/a	n/a	0	0	0
686.066	n/a	WORD	343033	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	COCKTAIL	338	n/a	n/a	0	0	0
688.718	n/a	WORD	344359	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	HARP	689	n/a	n/a	0	0	0
691.42	n/a	WORD	345710	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	CORAL	378	n/a	n/a	0	0	0
694.154	n/a	WORD	347077	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	OZONE	996	n/a	n/a	0	0	0
696.858	n/a	WORD	348429	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	PALACE	1006	n/a	n/a	0	0	0
699.51	n/a	WORD	349755	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	ROCKET	1202	n/a	n/a	0	0	0
701.118	n/a	START	350559	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
702.034	n/a	DISTRACTOR	351017	n/a	LTP302	ltpFR2	17	3	n/a	n/a	n/a	n/a	0	0	0
702.046	n/a	PROB	351023	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	8	4	3	1
703.864	n/a	PROB	351932	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	17	7	1	9
705.296	n/a	PROB	352648	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	17	6	7	4
706.832	n/a	PROB	353416	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	18	5	8	5
708.098	n/a	PROB	354049	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	15	8	5	2
709.618	n/a	PROB	354809	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	10	1	2	7
710.886	n/a	PROB	355443	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	15	9	5	1
712.252	n/a	PROB	356126	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	12	3	1	8
713.854	n/a	PROB	356927	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	5	2	2	1
714.922	n/a	PROB	357461	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	14	9	4	1
717.656	n/a	PROB	358828	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	10	6	3	1
718.876	n/a	PROB	359438	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	6	1	3	2
720.092	n/a	PROB	360046	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	12	4	7	1
721.828	n/a	PROB	360914	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	13	4	6	3
723.864	n/a	STOP	361932	n/a	LTP302	ltpFR2	17	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
726.964	n/a	REC_START	363482	n/a	LTP302	ltpFR2	17	3	n/a	n/a	n/a	n/a	0	0	0
732.192	n/a	REC_WORD	366096	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	VICTIM	1562	n/a	n/a	0	0	0
733.192	n/a	REC_WORD_VV	366596	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	<>	-1	n/a	n/a	0	0	0
734.702	n/a	REC_WORD	367351	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	JUDGE	761	n/a	n/a	0	0	0
736.288	n/a	REC_WORD	368144	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	MONEY	908	n/a	n/a	0	0	0
738.038	n/a	REC_WORD	369019	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	BULLET	194	n/a	n/a	0	0	0
739.774	n/a	REC_WORD	369887	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	JUGGLER	763	n/a	n/a	0	0	0
741.602	n/a	REC_WORD	370801	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	FOOTBALL	591	n/a	n/a	0	0	0
743.218	n/a	REC_WORD	371609	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	TUNNEL	1519	n/a	n/a	0	0	0
744.804	n/a	REC_WORD	372402	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	3	BOYFRIEND	162	n/a	n/a	0	0	0
817.414	n/a	WORD	408707	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	ORCHID	982	n/a	n/a	0	0	0
820.184	n/a	WORD	410092	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	PIZZA	1079	n/a	n/a	0	0	0
822.672	n/a	WORD	411336	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	HOOK	715	n/a	n/a	0	0	0
825.488	n/a	WORD	412744	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	COD	340	n/a	n/a	0	0	0
828.206	n/a	WORD	414103	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	REPORT	1184	n/a	n/a	0	0	0
830.81	n/a	WORD	415405	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	EUROPE	541	n/a	n/a	0	0	0
833.362	n/a	WORD	416681	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	FLAG	573	n/a	n/a	0	0	0
835.898	n/a	WORD	417949	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	PRIMATE	1123	n/a	n/a	0	0	0
838.516	n/a	WORD	419258	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	SAUSAGE	1238	n/a	n/a	0	0	0
841.168	n/a	WORD	420584	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	GLOBE	641	n/a	n/a	0	0	0
843.922	n/a	WORD	421961	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	ACTOR	5	n/a	n/a	0	0	0
846.574	n/a	WORD	423287	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	PEDAL	1037	n/a	n/a	0	0	0
849.226	n/a	WORD	424613	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	MISSILE	900	n/a	n/a	0	0	0
851.712	n/a	WORD	425856	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	THREAD	1460	n/a	n/a	0	0	0
854.346	n/a	WORD	427173	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	HOSTESS	723	n/a	n/a	0	0	0
857.03	n/a	WORD	428515	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	PLAZA	1088	n/a	n/a	0	0	0
859.734	n/a	WORD	429867	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	CREATURE	403	n/a	n/a	0	0	0
862.186	n/a	WORD	431093	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	LEOPARD	812	n/a	n/a	0	0	0
864.638	n/a	WORD	432319	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	FRIEND	606	n/a	n/a	0	0	0
867.34	n/a	WORD	433670	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	BEAKER	104	n/a	n/a	0	0	0
870.076	n/a	WORD	435038	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	DRUG	501	n/a	n/a	0	0	0
872.88	n/a	WORD	436440	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	17	4	OFFICE	972	n/a	n/a	0	0	0
