trial_row_index,word,peers_row_index,matched,embedding_l2_norm
0,PADDING,346,True,1956.433837890625
1,CELLAR,82,True,2155.318603515625
2,HORNET,239,True,1961.71875
3,WASP,558,True,2078.035400390625
4,PLAYGROUND,384,True,2052.991455078125
5,SIDEWALK,461,True,2052.055419921875
6,SEAGULL,446,True,2094.89599609375
7,TABLE,509,True,2143.565673828125
8,SPONGE,481,True,2132.342041015625
9,COSTUME,115,True,2156.471923828125
10,POWDER,397,True,2108.338134765625
11,TUTU,537,True,2186.107666015625
12,GARBAGE,201,True,2230.3759765625
13,PIANO,371,True,2190.0703125
14,BATHTUB,28,True,2133.707763671875
15,CRAYON,125,True,2058.16455078125
16,SLOPE,469,True,2014.069091796875
17,LAVA,278,True,2315.777099609375
18,QUARTER,408,True,2126.83984375
19,TUBA,532,True,2064.471435546875
20,HOOK,238,True,2139.807373046875
21,BOYFRIEND,47,True,2074.873779296875
22,HATCHET,227,True,2005.1395263671875
23,KNIFE,268,True,2085.61572265625
24,MEAT,310,True,2213.800048828125
25,BEEF,32,True,2309.108642578125
26,OYSTER,343,True,2040.380859375
27,RIFLE,421,True,2132.399169921875
28,ANKLE,5,True,2046.757568359375
29,PIMPLE,377,True,1967.625244140625
30,BLADE,38,True,2304.1533203125
31,CLIMBER,95,True,2067.883056640625
32,SUMMIT,499,True,2210.209716796875
33,SISTER,463,True,2432.67724609375
34,FLIPPER,182,True,2317.82861328125
35,MARKER,302,True,2049.9228515625
36,COMET,107,True,2177.762939453125
37,PILOT,376,True,2265.235107421875
38,DRINK,158,True,2365.76806640625
39,MEDAL,311,True,2194.55322265625
40,POCKET,388,True,2136.9677734375
41,PARROT,353,True,2075.281982421875
42,FOOT,185,True,2371.87353515625
43,HEART,230,True,2274.523681640625
44,RAZOR,415,True,2059.456787109375
45,TWEEZERS,538,True,2012.724365234375
46,NECKLACE,326,True,2105.345458984375
47,BULLET,61,True,2121.609375
48,CRITIC,130,True,2102.7666015625
49,CUSTARD,136,True,1999.4862060546875
50,TORTOISE,522,True,2137.429931640625
51,HEADBAND,229,True,2145.066162109375
52,VIKING,551,True,2123.949462890625
53,ARM,9,True,2154.9228515625
54,ISLAND,251,True,2573.35986328125
55,STUDENT,496,True,2280.460205078125
56,CLAM,93,True,2181.682373046875
57,WARDROBE,556,True,1867.6712646484375
58,COUNTRY,118,True,2265.623046875
59,JAPAN,253,True,2442.460693359375
60,AWARD,15,True,2321.376708984375
61,SALAD,432,True,2188.03466796875
62,JURY,261,True,2119.428955078125
63,PIZZA,380,True,2134.185546875
64,SANDWICH,435,True,2152.114990234375
