trial_row_index,word,peers_row_index,matched,embedding_l2_norm
67,KIDNEY,264,True,2005.4317626953125
68,JUNGLE,260,True,2155.3173828125
69,PRIMATE,399,True,2142.72314453125
70,CONVICT,111,True,2229.25048828125
71,CRUTCH,133,True,2077.190673828125
72,ROCKET,426,True,2172.906005859375
73,LOFT,290,True,2175.555908203125
74,HARP,226,True,1984.26513671875
75,CAPTIVE,73,True,2074.361328125
76,MARS,305,True,2066.212158203125
77,ROBBER,423,True,2016.1868896484375
78,COTTAGE,116,True,2308.98779296875
79,DORM,151,True,2192.24853515625
80,HOOD,237,True,2093.870361328125
81,HELMET,232,True,2149.51025390625
82,CHEMIST,86,True,2152.447265625
83,BEAKER,29,True,2055.74169921875
84,PEACH,361,True,2050.108154296875
85,LEG,280,True,2348.45849609375
86,GRILL,217,True,2197.587890625
87,BRANCH,50,True,2201.320068359375
88,TOASTER,520,True,2048.766357421875
89,DIME,145,True,2148.8857421875
90,MASK,307,True,2272.41357421875
91,POPCORN,392,True,2019.436767578125
92,BINDER,35,True,2110.469970703125
93,ORANGE,337,True,2205.87939453125
94,TOMBSTONE,521,True,1945.2706298828125
95,PADDING,346,True,1956.433837890625
96,ACTOR,0,True,2337.7880859375
97,WHISKERS,559,True,1987.6572265625
98,PENGUIN,366,True,2076.38232421875
99,COMET,107,True,2177.762939453125
100,HERO,233,True,2294.5390625
101,MISSILE,315,True,2243.876708984375
102,ROOSTER,428,True,2175.1376953125
103,TWEEZERS,538,True,2012.724365234375
104,LEADER,279,True,2235.185302734375
105,BRICK,53,True,2200.263671875
106,BULLET,61,True,2121.609375
107,COUCH,117,True,2342.706298828125
108,TABLE,509,True,2143.565673828125
109,CLOTHES,97,True,2133.94970703125
110,PASTRY,358,True,1975.0692138671875
111,SHELTER,452,True,2078.357666015625
112,BABY,16,True,2372.4990234375
113,FOREHEAD,187,True,2063.80517578125
114,SODA,475,True,2348.729736328125
115,BARLEY,25,True,2131.1962890625
116,WORKER,566,True,2199.996826171875
117,BADGE,19,True,2160.7802734375
118,GUARD,220,True,2223.94091796875
119,CHAUFFEUR,85,True,2258.59423828125
120,KITCHEN,265,True,2266.835693359375
121,NOMAD,329,True,1991.080322265625
122,YACHT,571,True,2141.71337890625
123,MARINE,301,True,2334.469482421875
124,CLAM,93,True,2181.682373046875
125,PREACHER,398,True,2018.982177734375
126,TEMPLE,514,True,2228.445068359375
127,COLONEL,106,True,2057.104736328125
128,SPIDER,480,True,2145.919677734375
129,ICEBERG,245,True,2132.827880859375
130,CELLAR,82,True,2155.318603515625
131,QUARTER,408,True,2126.83984375
132,TRACTOR,524,True,2003.404052734375
133,CRAYON,125,True,2058.16455078125
134,COURSE,120,True,2362.967041015625
135,BLOUSE,41,True,2095.31982421875
136,VALLEY,546,True,2244.326171875
137,JAPAN,253,True,2442.460693359375
138,PLIERS,386,True,1872.3909912109375
139,COLLEGE,105,True,2306.2412109375
140,TERMITE,515,True,2040.5130615234375
141,BODY,44,True,2417.588623046875
142,STOVE,494,True,2178.77783203125
143,PIGMENT,375,True,1931.458251953125
144,QUAIL,407,True,2086.94580078125
145,PASSAGE,356,True,2216.493408203125
146,FINGER,174,True,2129.563720703125
147,PERCH,368,True,2117.72998046875
148,HORSE,240,True,2222.960205078125
149,SPACE,477,True,2484.660888671875
150,WORLD,567,True,2489.825439453125
151,GRAVE,214,True,2349.014404296875
152,DINER,146,True,2470.627197265625
153,SANDWICH,435,True,2152.114990234375
154,CUPBOARD,134,True,2042.450927734375
155,MUFFIN,322,True,2142.979248046875
156,HAWK,228,True,2218.455322265625
157,TUBA,532,True,2064.471435546875
158,GIFT,207,True,2305.064453125
159,SOFTBALL,476,True,2061.21240234375
160,FRUIT,197,True,2242.13037109375
161,COIN,104,True,2175.759521484375
162,BOX,46,True,2271.804931640625
163,SPARROW,478,True,2169.516845703125
164,SIDEWALK,461,True,2052.055419921875
165,KETCHUP,263,True,2149.76708984375
166,MUSTARD,324,True,2246.53955078125
167,EMPIRE,166,True,2186.6142578125
168,NEUTRON,327,True,2086.21044921875
169,CABIN,67,True,2133.6357421875
170,PERMIT,370,True,2345.2978515625
171,FRAGRANCE,190,True,2031.4088134765625
172,WIDOW,561,True,2268.732421875
173,COOK,112,True,2474.9326171875
174,FOREST,188,True,2352.541259765625
175,COCOON,101,True,2220.01904296875
176,CRATER,124,True,2023.1527099609375
177,FEMALE,171,True,2226.359375
178,LOVER,292,True,1903.086181640625
179,WAITRESS,555,True,2051.48583984375
180,CANYON,72,True,2174.38427734375
181,CROWN,132,True,2130.68896484375
182,GARLIC,203,True,2301.823486328125
183,BUGGY,60,True,2032.044189453125
184,DONKEY,149,True,1940.8585205078125
185,KEEPER,262,True,2139.084716796875
186,PERFUME,369,True,2054.434326171875
187,LUNCH,295,True,2270.56787109375
188,LADDER,271,True,2182.34033203125
189,ATOM,13,True,2159.95166015625
190,PEANUT,362,True,2129.247802734375
191,CASHEW,76,True,2080.745361328125
192,POET,389,True,2209.637939453125
193,CHAPEL,84,True,2226.141845703125
194,PUDDLE,404,True,2146.982666015625
195,SWIMMER,506,True,2494.419677734375
196,MARSH,306,True,2135.9892578125
197,CAMEL,69,True,2050.166259765625
198,HOUND,242,True,2238.493408203125
199,COUSIN,121,True,2048.285400390625
200,PAIL,348,True,2089.315185546875
201,ROD,427,True,2150.447509765625
202,BALLOON,20,True,2093.99560546875
203,SUITCASE,498,True,1907.631591796875
204,BRIEFCASE,54,True,2002.39501953125
205,JELLY,256,True,2151.575927734375
206,DANCER,139,True,2124.623779296875
207,SCOTCH,442,True,1971.280517578125
208,DIVER,147,True,2399.101318359375
209,DRIVER,159,True,2280.133056640625
210,MARKET,303,True,2253.052734375
211,CONCERT,109,True,2456.974365234375
212,RECEIPT,417,True,2342.794921875
213,RUG,429,True,2240.56201171875
214,PLAZA,385,True,2341.1650390625
215,SLIDE,467,True,2338.60888671875
216,XEROX,570,True,1971.1961669921875
217,GAVEL,204,True,2179.428955078125
218,ATLAS,12,True,2317.9619140625
219,MISTER,316,True,2380.8115234375
220,HORNET,239,True,1961.71875
221,BLADE,38,True,2304.1533203125
222,PARTNER,355,True,2278.56982421875
223,WOMAN,565,True,2254.956298828125
224,PISTON,379,True,2122.39306640625
225,TAXI,512,True,2166.38525390625
226,SWAMP,505,True,2278.80712890625
227,CANAL,70,True,2268.649169921875
228,HATCHET,227,True,2005.1395263671875
229,SLOPE,469,True,2014.069091796875
230,NOTEBOOK,330,True,2300.633056640625
231,KLEENEX,266,True,1960.7734375
232,LAMP,275,True,2224.991455078125
233,BACKBONE,17,True,2077.54248046875
234,LIZARD,288,True,1999.8671875
235,AIRPLANE,3,True,2049.420654296875
236,SUMMIT,499,True,2210.209716796875
237,TREAT,526,True,2322.770751953125
238,AIRPORT,4,True,2470.0458984375
239,PATROL,360,True,2042.514892578125
240,DRESS,155,True,2274.642578125
241,COD,102,True,2209.832275390625
242,INMATE,250,True,1922.1785888671875
243,GRAPE,213,True,2273.95751953125
244,LODGE,289,True,2170.487060546875
245,PASTA,357,True,2075.3818359375
246,STAMP,487,True,2362.119384765625
247,TYPIST,541,True,2158.7080078125
248,FIDDLE,172,True,2155.1181640625
249,PARSLEY,354,True,2012.28759765625
250,LEOPARD,281,True,2016.3319091796875
251,ONION,336,True,2032.3697509765625
252,SALT,434,True,2259.532470703125
253,BANK,22,True,2284.755859375
254,TRUCK,531,True,2057.42626953125
255,SHIRT,454,True,2151.149658203125
256,HOOK,238,True,2139.807373046875
257,NAPKIN,325,True,2000.27490234375
258,PAPER,351,True,2339.239013671875
259,OFFICE,333,True,2206.049072265625
260,FILM,173,True,2190.662109375
261,SPOOL,482,True,2078.859130859375
262,BUCKET,58,True,2215.346923828125
263,RAFT,413,True,2020.802001953125
264,PALACE,349,True,2257.141845703125
265,ZIPPER,575,True,2337.90380859375
266,SADDLE,431,True,1971.470947265625
267,BUBBLE,57,True,2055.625244140625
268,SLIME,468,True,2168.412109375
269,PRINCE,400,True,2201.022216796875
270,FOOTBALL,186,True,2091.77197265625
271,BOYFRIEND,47,True,2074.873779296875
272,SCALPEL,438,True,1908.07763671875
273,BUTCHER,65,True,1958.0194091796875
274,TOURIST,523,True,1993.9464111328125
275,CRITIC,130,True,2102.7666015625
276,ACTRESS,1,True,1939.72705078125
277,PADDLE,347,True,1986.2452392578125
278,VIKING,551,True,2123.949462890625
279,GRAVEL,215,True,2443.14111328125
280,BEEF,32,True,2309.108642578125
281,DUSTPAN,162,True,1909.5665283203125
282,CITRUS,92,True,1974.06396484375
283,FLAG,177,True,2375.420166015625
284,CASKET,78,True,2153.250244140625
285,DUST,161,True,2281.001953125
286,LAPEL,276,True,2017.671630859375
287,MEAT,310,True,2213.800048828125
288,POSSUM,395,True,1979.0777587890625
289,PORK,393,True,1920.182861328125
290,LION,285,True,2155.39453125
291,LONDON,291,True,2302.395263671875
292,CLAMP,94,True,2328.771240234375
293,BROTHER,56,True,2302.19677734375
294,SMOG,471,True,2099.83984375
295,CLOUD,98,True,2193.97998046875
296,PIZZA,380,True,2134.185546875
297,BEAVER,31,True,2187.780029296875
298,MOP,319,True,2079.942138671875
299,STAKE,485,True,2160.653076171875
300,FIREMAN,175,True,2213.051513671875
301,FARMER,170,True,2047.8074951171875
302,PECAN,364,True,2294.080810546875
303,NIGHTGOWN,328,True,2099.75341796875
304,MATTRESS,309,True,1927.1051025390625
305,BANQUET,24,True,2069.476806640625
306,SCALLOP,437,True,2091.529541015625
307,ARMY,10,True,2234.750244140625
308,ASIA,11,True,2312.27001953125
309,PLATE,383,True,2200.24609375
310,THIEF,516,True,2007.2896728515625
311,COUNTRY,118,True,2265.623046875
312,SWORD,508,True,2320.9033203125
313,SNAKE,474,True,2235.17041015625
314,MILK,314,True,2378.14697265625
315,SUSPECT,504,True,2184.695556640625
316,PUDDING,403,True,2018.783935546875
317,COCKTAIL,100,True,2121.46240234375
318,FLASK,179,True,2047.5311279296875
319,SHORTS,456,True,1994.00830078125
320,FRAME,191,True,2263.6943359375
321,CATCHER,79,True,2158.154296875
322,PACKAGE,345,True,2234.099609375
323,SEAL,447,True,2609.075439453125
324,CHILD,88,True,2287.80712890625
325,PLAYGROUND,384,True,2052.991455078125
326,POLICE,391,True,2299.502685546875
327,JUDGE,258,True,2304.52294921875
328,RAZOR,415,True,2059.456787109375
329,KNIFE,268,True,2085.61572265625
330,BRANDY,51,True,2071.30517578125
331,DRAWING,154,True,2098.862548828125
332,OUTFIT,340,True,2214.715087890625
333,SURVEY,503,True,2190.474365234375
334,ARM,9,True,2154.9228515625
335,JELLO,255,True,2028.4788818359375
336,PLUTO,387,True,1943.0069580078125
337,BLUEPRINT,42,True,2061.969970703125
338,BLENDER,39,True,2084.64990234375
339,SPONGE,481,True,2132.342041015625
340,BROOK,55,True,2175.75537109375
341,AUTHOR,14,True,2429.25341796875
342,FLOWER,183,True,2115.427001953125
343,GOBLIN,212,True,1903.3509521484375
344,CRAB,123,True,2186.25341796875
345,CLIMBER,95,True,2067.883056640625
346,NOVEL,331,True,2229.666259765625
347,SHRUB,459,True,2170.83154296875
348,SAUSAGE,436,True,2125.38720703125
349,PICNIC,372,True,2063.334716796875
350,WAITER,554,True,2182.0107421875
351,MACHINE,296,True,2177.330810546875
352,COMPASS,108,True,2307.578369140625
353,REBEL,416,True,1928.650146484375
354,VENUS,549,True,2081.550048828125
355,MONSTER,318,True,2311.9013671875
356,BASEMENT,27,True,2100.2900390625
357,WASHER,557,True,2156.676025390625
358,CIGAR,91,True,2162.351318359375
359,GIRL,208,True,2165.50634765625
360,VAGRANT,545,True,1997.4010009765625
361,GHETTO,206,True,2005.57958984375
362,RELISH,419,True,2109.2197265625
363,SHELF,451,True,2019.2960205078125
364,ICING,246,True,2119.427978515625
365,LILY,284,True,2252.6123046875
366,MAILBOX,297,True,2153.50439453125
367,FRIEND,196,True,2388.78955078125
368,HANDBAG,225,True,2105.936767578125
369,MAILMAN,298,True,2130.803955078125
370,GANGSTER,200,True,2147.4033203125
371,POWDER,397,True,2108.338134765625
372,GAZELLE,205,True,1913.7159423828125
373,SEAGULL,446,True,2094.89599609375
374,SLUG,470,True,2165.040283203125
375,TURTLE,536,True,2184.8876953125
376,THREAD,517,True,2054.050048828125
377,EYELASH,169,True,2053.15576171875
378,LIPSTICK,286,True,2052.464111328125
379,GUITAR,221,True,2372.351806640625
380,SHORTCAKE,455,True,1885.3546142578125
381,HIGHWAY,234,True,2307.929443359375
382,SPOUSE,484,True,2085.3935546875
383,UNCLE,544,True,2333.037841796875
384,CEILING,81,True,2208.8056640625
385,OINTMENT,334,True,2052.006103515625
386,VICTIM,550,True,2204.436767578125
387,TORTOISE,522,True,2137.429931640625
388,CORAL,114,True,2366.382080078125
389,MATCH,308,True,2228.026123046875
390,DRILL,157,True,2234.164306640625
391,STONE,493,True,2366.747802734375
392,DRUG,160,True,2321.187744140625
393,BLACKBOARD,37,True,2149.679443359375
394,FLASHLIGHT,178,True,2211.19921875
395,JURY,261,True,2119.428955078125
396,TRENCH,527,True,1994.334228515625
397,BOARD,43,True,2366.45849609375
398,SIBLING,460,True,1990.427978515625
399,CROSS,131,True,2247.914794921875
400,ROBIN,424,True,2077.824462890625
401,TILE,519,True,1935.7318115234375
402,FLESH,181,True,2153.181396484375
403,TROUT,530,True,2173.74609375
404,AWARD,15,True,2321.376708984375
405,MEDAL,311,True,2194.55322265625
406,NECKLACE,326,True,2105.345458984375
407,WHISTLE,560,True,2084.89453125
408,OYSTER,343,True,2040.380859375
409,SEAFOOD,445,True,2151.49072265625
410,REPORT,420,True,2379.413818359375
411,CURTAIN,135,True,2092.01025390625
412,OZONE,344,True,1998.9564208984375
413,FOX,189,True,2155.106201171875
414,BUNNY,62,True,2128.6123046875
415,PATIENT,359,True,2159.2060546875
416,GROUND,219,True,2272.999267578125
417,WITNESS,564,True,2248.515869140625
418,WASP,558,True,2078.035400390625
419,ULCER,542,True,1926.123779296875
420,HUMAN,243,True,2346.6083984375
421,SPOON,483,True,2054.32421875
422,GLASS,209,True,2269.481689453125
423,NURSE,332,True,2312.07861328125
424,GLOBE,210,True,2111.462646484375
425,SHARK,450,True,2425.935546875
426,BOUQUET,45,True,2107.839599609375
427,CAFE,68,True,2348.2275390625
428,BUG,59,True,2224.707275390625
429,CRICKET,129,True,2132.49609375
430,PANTHER,350,True,2063.16162109375
431,LACE,270,True,2234.893310546875
432,LAVA,278,True,2315.777099609375
433,PEBBLE,363,True,2197.20263671875
434,EGYPT,164,True,2406.822021484375
435,JUGGLER,259,True,2191.60205078125
436,CANDY,71,True,2275.139892578125
437,BISON,36,True,2176.833984375
438,HEART,230,True,2274.523681640625
439,BIKE,34,True,2385.489501953125
440,CREATURE,126,True,2170.656005859375
441,BLOCKADE,40,True,2088.457275390625
442,SNACK,472,True,2334.36083984375
443,HOSTESS,241,True,2249.6484375
444,SILK,462,True,2163.503173828125
445,SCARECROW,439,True,2160.46826171875
446,CARROT,75,True,2264.70947265625
447,RABBIT,410,True,2345.411865234375
448,CYCLONE,137,True,2135.98388671875
449,MONEY,317,True,2268.055419921875
450,BARREL,26,True,2114.33544921875
451,APRON,8,True,2077.204833984375
452,SKILLET,465,True,2028.4678955078125
453,AGENT,2,True,2300.3427734375
454,RACKET,411,True,2147.947265625
455,TART,511,True,2081.770263671875
456,DASHBOARD,141,True,2181.820068359375
457,PARENT,352,True,2572.268798828125
458,WIFE,562,True,2499.76708984375
459,HUSBAND,244,True,2174.532470703125
460,SCULPTURE,444,True,2004.675048828125
461,HEDGE,231,True,2135.272216796875
462,PROTON,402,True,2343.260009765625
463,ZEBRA,574,True,2241.27001953125
464,COOKBOOK,113,True,2277.167236328125
465,WARDROBE,556,True,1867.6712646484375
466,RATTLE,414,True,1976.6138916015625
467,CASHIER,77,True,2195.30419921875
468,BANKER,23,True,2162.36279296875
469,GALLON,199,True,2018.09716796875
470,SUPPER,502,True,2366.524658203125
471,KNAPSACK,267,True,1901.4217529296875
472,POCKET,388,True,2136.9677734375
473,APPLE,7,True,2296.2705078125
474,STAR,489,True,2306.537109375
475,SCARF,440,True,2046.7628173828125
476,SISTER,463,True,2432.67724609375
477,MOTOR,321,True,2387.320068359375
478,LUGGAGE,293,True,2214.91162109375
479,COSTUME,115,True,2156.471923828125
480,POISON,390,True,2148.69189453125
481,PIANO,371,True,2190.0703125
482,FIREPLACE,176,True,2125.58935546875
483,DRAGON,153,True,2318.463134765625
484,FOOT,185,True,2371.87353515625
485,TWIG,539,True,2006.2918701171875
486,MAPLE,300,True,2359.5771484375
487,OMELET,335,True,2007.51513671875
488,DAISY,138,True,2177.9541015625
489,TUNNEL,533,True,2146.089599609375
490,INFANT,249,True,2199.6591796875
491,CONTRACT,110,True,2362.1953125
492,CHURCH,90,True,2513.759521484375
493,MESSAGE,312,True,2199.02978515625
494,SUNRISE,500,True,2142.44287109375
495,ISLAND,251,True,2573.35986328125
496,YOLK,573,True,1996.20654296875
497,SWITCH,507,True,2233.099609375
498,HEADBAND,229,True,2145.066162109375
499,POSTAGE,396,True,2025.603271484375
500,PARROT,353,True,2075.281982421875
501,BANJO,21,True,2239.687744140625
502,MARKER,302,True,2049.9228515625
503,SUBWAY,497,True,1963.455078125
504,RADISH,412,True,2221.1572265625
505,TUTU,537,True,2186.107666015625
506,RUST,430,True,2100.657470703125
507,TRANSPLANT,525,True,2129.1630859375
508,SKIRT,466,True,1961.203125
509,PIGEON,374,True,2176.654541015625
510,WAGON,553,True,2079.13427734375
511,EUROPE,167,True,2393.386474609375
512,GREASE,216,True,2158.63037109375
513,COFFEE,103,True,2264.26123046875
514,MUMMY,323,True,2296.641357421875
515,COUNTY,119,True,2333.77197265625
516,EXPERT,168,True,2365.7470703125
517,TEACHER,513,True,2150.91162109375
518,THRONE,518,True,1933.8765869140625
519,LADY,272,True,2436.376708984375
520,SALMON,433,True,2296.122802734375
521,ITEM,252,True,2226.5361328125
522,HONEY,236,True,2053.259765625
523,BELLY,33,True,2187.914794921875
524,STOMACH,492,True,2091.281005859375
525,BATHTUB,28,True,2133.707763671875
526,LAKE,274,True,2397.632568359375
527,PLAID,381,True,2223.8818359375
528,FREEZER,194,True,2088.414794921875
529,JOURNAL,257,True,2364.880615234375
530,BRAKE,49,True,2237.874267578125
531,BUREAU,63,True,2235.600830078125
532,HIKER,235,True,1923.288818359375
533,LUMBER,294,True,1991.405029296875
534,LABEL,269,True,2179.474609375
535,CHAMPAGNE,83,True,2153.947998046875
536,DENIM,143,True,2131.993408203125
537,PUPPY,406,True,2081.87158203125
538,OUTLAW,341,True,1892.100830078125
539,HAMPER,223,True,2088.714599609375
540,VELVET,548,True,2083.9873046875
541,GARBAGE,201,True,2230.3759765625
542,BRACES,48,True,2141.16845703125
543,DENTIST,144,True,2124.138916015625
544,EAGLE,163,True,2360.13330078125
545,FLUTE,184,True,2220.949951171875
546,FUNGUS,198,True,2158.63720703125
547,ANKLE,5,True,2046.757568359375
548,STAPLE,488,True,1966.3411865234375
549,PISTOL,378,True,2160.24755859375
550,DRINK,158,True,2365.76806640625
551,WRENCH,568,True,2125.12646484375
552,SHERIFF,453,True,2178.328369140625
553,CARRIAGE,74,True,2195.431396484375
554,GLOVE,211,True,2256.01220703125
555,CLOCK,96,True,2249.579833984375
556,COWBOY,122,True,2084.426025390625
557,TRIBE,528,True,2232.765625
558,SCISSORS,441,True,2233.493896484375
559,CRIB,128,True,1948.774658203125
560,STUDENT,496,True,2280.460205078125
561,PUPIL,405,True,2103.415771484375
562,UMPIRE,543,True,2135.808837890625
563,STREAM,495,True,2299.386962890625
564,TWISTER,540,True,2115.9248046875
565,WINDOW,563,True,2224.04931640625
566,MOTEL,320,True,1979.4774169921875
567,CUSTARD,136,True,1999.4862060546875
568,DOUGHNUT,152,True,2047.844482421875
569,RIVER,422,True,2319.514404296875
570,WRIST,569,True,2190.32177734375
571,YARN,572,True,2215.840576171875
572,LIVER,287,True,2284.3544921875
573,BREAST,52,True,2266.7666015625
574,PILOT,376,True,2265.235107421875
575,CREVICE,127,True,2100.122802734375
