subject,session,trial,serialpos,word,recalled,raw_cosine,centered_cosine,true_word_rank,true_word_percentile,top1_correct,top5_correct,top10_correct,centered_true_word_rank,centered_true_word_percentile,centered_top1_correct,centered_top5_correct,centered_top10_correct
LTP293,22,12,20,FLAG,0,0.7941048462709195,0.08480264932744523,546,0.05217391304347829,0,0,0,112,0.8069565217391305,0,0,0
LTP293,22,12,21,CASKET,0,0.8917163894737437,-0.036333328239386294,10,0.9843478260869565,0,0,1,361,0.3739130434782608,0,0,0
LTP293,22,12,22,DUST,1,0.8456092147992057,-0.03943340121509063,346,0.4,0,0,0,369,0.36,0,0,0
LTP293,22,12,23,LAPEL,1,0.8555617560975012,0.17512019468535145,262,0.5460869565217391,0,0,0,44,0.9252173913043478,0,0,0
LTP293,22,12,24,MEAT,0,0.8617980867322483,0.12460897460937223,226,0.6086956521739131,0,0,0,63,0.8921739130434783,0,0,0
LTP293,22,13,1,POSSUM,1,0.8460909975479747,0.08472714247551899,352,0.38956521739130434,0,0,0,99,0.8295652173913044,0,0,0
LTP293,22,13,2,PORK,0,0.8631521441820083,0.08051444704980713,229,0.6034782608695652,0,0,0,99,0.8295652173913044,0,0,0
LTP293,22,13,3,LION,1,0.8410611583216013,0.18968547747109712,394,0.3165217391304348,0,0,0,25,0.9582608695652174,0,0,0
LTP293,22,13,4,LONDON,1,0.8101852628498705,0.11615844939139627,511,0.11304347826086958,0,0,0,58,0.9008695652173913,0,0,0
LTP293,22,13,5,CLAMP,0,0.7956986400529265,-0.10632338846870243,540,0.06260869565217386,0,0,0,501,0.13043478260869568,0,0,0
LTP293,22,13,6,BROTHER,1,0.8699691542688233,-0.188221398818646,136,0.7652173913043478,0,0,0,552,0.04173913043478261,0,0,0
LTP293,22,13,7,SMOG,1,0.8564994889711116,0.025416006018030606,270,0.5321739130434783,0,0,0,211,0.6347826086956522,0,0,0
LTP293,22,13,8,CLOUD,1,0.848906560309932,-0.011683469602878695,327,0.43304347826086953,0,0,0,298,0.48347826086956525,0,0,0
LTP293,22,13,9,PIZZA,1,0.8346519339355383,-0.025888936303539552,426,0.26086956521739135,0,0,0,338,0.41391304347826086,0,0,0
LTP293,22,13,10,BEAVER,0,0.8421339969314965,-0.12156152694581941,380,0.3408695652173913,0,0,0,481,0.16521739130434787,0,0,0
LTP293,22,13,11,MOP,0,0.7999749634626757,0.09163625119191439,533,0.07478260869565212,0,0,0,80,0.8626086956521739,0,0,0
LTP293,22,13,12,STAKE,1,0.8236469609609944,0.07188497250820362,468,0.1878260869565217,0,0,0,129,0.7773913043478261,0,0,0
LTP293,22,13,13,FIREMAN,1,0.8864551812426538,0.028234915603386587,35,0.9408695652173913,0,0,0,195,0.662608695652174,0,0,0
LTP293,22,13,14,FARMER,1,0.8121593373194061,-0.03679166630007718,504,0.12521739130434784,0,0,0,330,0.4278260869565217,0,0,0
LTP293,22,13,15,PECAN,0,0.8231660306179241,0.0272522764511583,467,0.18956521739130439,0,0,0,205,0.6452173913043479,0,0,0
LTP293,22,13,16,NIGHTGOWN,1,0.8334720942404857,-0.04499602295885282,417,0.27652173913043476,0,0,0,348,0.39652173913043476,0,0,0
LTP293,22,13,17,MATTRESS,1,0.8592736131518623,-0.21386981673196537,239,0.5860869565217391,0,0,0,567,0.01565217391304352,0,0,0
LTP293,22,13,18,BANQUET,0,0.8741438804895267,-0.15428655737460786,93,0.84,0,0,0,527,0.0852173913043478,0,0,0
LTP293,22,13,19,SCALLOP,0,0.8479507863026066,-0.1824182467931262,330,0.4278260869565217,0,0,0,564,0.02086956521739125,0,0,0
LTP293,22,13,20,ARMY,0,0.8653770875622617,-0.039375411225932404,172,0.702608695652174,0,0,0,339,0.4121739130434783,0,0,0
LTP293,22,13,21,ASIA,0,0.8022507993787193,0.18256216690946478,530,0.07999999999999996,0,0,0,24,0.96,0,0,0
LTP293,22,13,22,PLATE,0,0.7864387456124756,-0.09003503077227916,561,0.02608695652173909,0,0,0,461,0.19999999999999996,0,0,0
LTP293,22,13,23,THIEF,0,0.8397772271284067,-0.01319194942064411,381,0.33913043478260874,0,0,0,302,0.47652173913043483,0,0,0
LTP293,22,13,24,COUNTRY,1,0.8311779427649943,-0.05274402560942586,427,0.25913043478260867,0,0,0,374,0.351304347826087,0,0,0
LTP293,22,14,1,SWORD,1,0.8054002034281899,0.15446738394893236,515,0.10608695652173916,0,0,0,20,0.9669565217391305,0,0,0
LTP293,22,14,2,SNAKE,1,0.8982449879041562,0.1410303081461922,2,0.9982608695652174,0,1,1,39,0.9339130434782609,0,0,0
LTP293,22,14,3,MILK,0,0.8206805286258851,0.04551517156722949,474,0.17739130434782613,0,0,0,192,0.6678260869565218,0,0,0
LTP293,22,14,4,SUSPECT,0,0.8633221176684307,-0.002757974794596383,147,0.7460869565217392,0,0,0,289,0.49913043478260866,0,0,0
LTP293,22,14,5,PUDDING,1,0.8580960302535943,0.06143989208482607,75,0.8713043478260869,0,0,0,151,0.7391304347826086,0,0,0
LTP293,22,14,6,COCKTAIL,1,0.8496657292177633,-0.05314503560431218,284,0.5078260869565218,0,0,0,406,0.29565217391304344,0,0,0
LTP293,22,14,7,FLASK,1,0.8803733349700483,0.08288380648424439,77,0.8678260869565217,0,0,0,113,0.8052173913043479,0,0,0
LTP293,22,14,8,SHORTS,0,0.8192648732706886,-0.041814247343011375,480,0.16695652173913045,0,0,0,408,0.2921739130434783,0,0,0
LTP293,22,14,9,FRAME,0,0.8776089540035805,0.033442778549545124,94,0.8382608695652174,0,0,0,192,0.6678260869565218,0,0,0
LTP293,22,14,10,CATCHER,0,0.8674091454266795,-0.11596208949372953,169,0.7078260869565217,0,0,0,504,0.12521739130434784,0,0,0
LTP293,22,14,11,PACKAGE,1,0.8484874395660804,-0.08615852045406874,318,0.44869565217391305,0,0,0,451,0.21739130434782605,0,0,0
LTP293,22,14,12,SEAL,1,0.7825049733088967,0.008018703901593172,562,0.024347826086956514,0,0,0,238,0.5878260869565217,0,0,0
LTP293,22,14,13,CHILD,1,0.8409047306653067,-0.023333978551726458,375,0.3495652173913043,0,0,0,306,0.4695652173913043,0,0,0
LTP293,22,14,14,PLAYGROUND,1,0.8574758106313954,-0.06119229187555706,262,0.5460869565217391,0,0,0,405,0.2973913043478261,0,0,0
LTP293,22,14,15,POLICE,0,0.8283808472676818,-0.07130627468025572,453,0.2139130434782609,0,0,0,462,0.19826086956521738,0,0,0
LTP293,22,14,16,JUDGE,1,0.826055230153208,0.02280514580459983,459,0.20347826086956522,0,0,0,213,0.6313043478260869,0,0,0
LTP293,22,14,17,RAZOR,1,0.8451339218686869,-0.09471430621241396,349,0.3947826086956522,0,0,0,486,0.15652173913043477,0,0,0
LTP293,22,14,18,KNIFE,0,0.8269075132296222,0.025399760439700925,456,0.20869565217391306,0,0,0,196,0.6608695652173913,0,0,0
LTP293,22,14,19,BRANDY,0,0.8690287903952506,-0.11604572376936435,170,0.7060869565217391,0,0,0,528,0.08347826086956522,0,0,0
LTP293,22,14,20,DRAWING,1,0.8546496351673011,0.018930857510889652,275,0.5234782608695652,0,0,0,210,0.6365217391304347,0,0,0
LTP293,22,14,21,OUTFIT,0,0.8620493369525217,-0.09672726661666524,225,0.6104347826086957,0,0,0,490,0.14956521739130435,0,0,0
